date_time,Nhulunbuy_maxtempC,Nhulunbuy_mintempC,Nhulunbuy_totalSnow_cm,Nhulunbuy_sunHour,Nhulunbuy_uvIndex,Nhulunbuy_uvIndex,Nhulunbuy_moon_illumination,Nhulunbuy_moonrise,Nhulunbuy_moonset,Nhulunbuy_sunrise,Nhulunbuy_sunset,Nhulunbuy_DewPointC,Nhulunbuy_FeelsLikeC,Nhulunbuy_HeatIndexC,Nhulunbuy_WindChillC,Nhulunbuy_WindGustKmph,Nhulunbuy_cloudcover,Nhulunbuy_humidity,Nhulunbuy_precipMM,Nhulunbuy_pressure,Nhulunbuy_tempC,Nhulunbuy_visibility,Nhulunbuy_winddirDegree,Nhulunbuy_windspeedKmph
2020-04-09 18:00:00,29,27,0.0,8.8,7,6,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,22,30,30,27,20,52,76,0.1,1011,27,10,97,13
2020-04-09 21:00:00,29,27,0.0,8.8,7,1,83,07:32 PM,07:20 AM,06:28 AM,06:21 PM,23,30,30,27,31,100,81,0.2,1013,27,10,102,21
2020-04-10 00:00:00,27,24,0.0,7.4,6,1,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,23,30,30,27,30,57,77,0.5,1012,27,10,107,19
2020-04-10 03:00:00,27,24,0.0,7.4,6,1,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,21,30,30,27,28,47,67,0.0,1011,27,10,114,18
2020-04-10 06:00:00,27,24,0.0,7.4,6,1,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,23,29,29,26,32,56,84,1.3,1012,26,10,119,21
2020-04-10 09:00:00,27,24,0.0,7.4,6,6,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,24,31,31,27,41,67,82,1.6,1014,27,10,104,23
2020-04-10 12:00:00,27,24,0.0,7.4,6,6,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,24,30,30,27,35,55,86,4.9,1012,27,7,75,19
2020-04-10 15:00:00,27,24,0.0,7.4,6,6,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,24,30,30,27,38,74,84,5.2,1010,27,7,84,18
2020-04-10 18:00:00,27,24,0.0,7.4,6,6,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,24,30,30,26,29,66,84,2.3,1011,26,10,97,18
2020-04-10 21:00:00,27,24,0.0,7.4,6,1,76,08:23 PM,08:20 AM,06:28 AM,06:20 PM,24,27,27,24,30,82,83,3.1,1013,24,7,94,18
2020-04-11 00:00:00,29,26,0.0,7.4,6,1,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,23,29,29,26,29,55,81,0.3,1012,26,10,94,17
2020-04-11 03:00:00,29,26,0.0,7.4,6,1,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,23,29,29,26,25,67,82,0.3,1010,26,10,103,15
2020-04-11 06:00:00,29,26,0.0,7.4,6,1,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,23,29,29,26,22,56,84,0.2,1011,26,10,107,13
2020-04-11 09:00:00,29,26,0.0,7.4,6,6,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,24,33,33,29,16,51,76,0.6,1013,29,10,110,13
2020-04-11 12:00:00,29,26,0.0,7.4,6,6,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,24,34,34,29,22,80,76,5.2,1011,29,7,88,12
2020-04-11 15:00:00,29,26,0.0,7.4,6,6,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,24,33,33,28,24,82,78,9.8,1009,28,3,122,11
2020-04-11 18:00:00,29,26,0.0,7.4,6,6,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,24,31,31,27,22,89,82,0.1,1010,27,10,106,14
2020-04-11 21:00:00,29,26,0.0,7.4,6,1,68,09:16 PM,09:22 AM,06:28 AM,06:20 PM,24,31,31,27,22,89,83,0.1,1013,27,10,112,14
2020-04-12 00:00:00,30,27,0.0,7.4,6,1,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,24,31,31,27,24,77,83,0.8,1011,27,9,116,14
2020-04-12 03:00:00,30,27,0.0,7.4,6,1,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,24,31,31,27,21,86,83,1.0,1010,27,9,113,13
2020-04-12 06:00:00,30,27,0.0,7.4,6,1,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,24,31,31,27,24,55,82,0.0,1010,27,9,92,14
2020-04-12 09:00:00,30,27,0.0,7.4,6,6,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,25,33,33,28,21,37,82,0.0,1012,28,9,95,14
2020-04-12 12:00:00,30,27,0.0,7.4,6,6,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,25,33,33,28,23,84,82,2.9,1010,28,7,119,14
2020-04-12 15:00:00,30,27,0.0,7.4,6,6,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,24,35,35,30,38,80,73,6.2,1009,30,7,128,19
2020-04-12 18:00:00,30,27,0.0,7.4,6,6,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,24,32,32,28,31,83,77,0.1,1010,28,10,122,20
2020-04-12 21:00:00,30,27,0.0,7.4,6,1,61,10:10 PM,10:22 AM,06:28 AM,06:19 PM,24,31,31,28,26,83,80,0.1,1012,28,10,123,16
2020-04-13 00:00:00,31,26,0.0,11.6,7,1,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,24,31,31,27,20,32,83,0.0,1011,27,10,129,12
2020-04-13 03:00:00,31,26,0.0,11.6,7,1,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,24,30,30,27,14,25,83,0.0,1010,27,10,135,8
2020-04-13 06:00:00,31,26,0.0,11.6,7,1,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,23,29,29,26,16,13,82,0.0,1011,26,10,144,9
2020-04-13 09:00:00,31,26,0.0,11.6,7,7,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,24,34,34,29,15,10,72,0.0,1012,29,10,120,12
2020-04-13 12:00:00,31,26,0.0,11.6,7,8,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,23,35,35,31,18,12,66,0.0,1010,31,10,111,15
2020-04-13 15:00:00,31,26,0.0,11.6,7,7,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,24,35,35,30,21,7,70,0.0,1009,30,10,136,17
2020-04-13 18:00:00,31,26,0.0,11.6,7,7,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,23,31,31,28,23,7,77,0.0,1010,28,10,151,15
2020-04-13 21:00:00,31,26,0.0,11.6,7,1,53,11:06 PM,11:21 AM,06:28 AM,06:19 PM,23,30,30,27,24,4,77,0.0,1012,27,10,135,14
2020-04-14 00:00:00,30,27,0.0,7.4,7,1,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,23,30,30,27,21,11,79,0.0,1012,27,10,120,13
2020-04-14 03:00:00,30,27,0.0,7.4,7,1,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,23,30,30,27,19,88,82,0.3,1011,27,10,116,11
2020-04-14 06:00:00,30,27,0.0,7.4,7,1,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,23,30,30,27,21,73,80,0.2,1012,27,10,110,12
2020-04-14 09:00:00,30,27,0.0,7.4,7,6,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,24,34,34,30,25,75,70,0.2,1014,30,9,103,20
2020-04-14 12:00:00,30,27,0.0,7.4,7,6,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,24,35,35,30,27,85,73,0.8,1011,30,9,104,21
2020-04-14 15:00:00,30,27,0.0,7.4,7,6,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,24,35,35,30,28,82,71,0.9,1010,30,9,103,21
2020-04-14 18:00:00,30,27,0.0,7.4,7,7,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,23,31,31,28,26,6,76,0.0,1011,28,10,113,17
2020-04-14 21:00:00,30,27,0.0,7.4,7,1,46,No moonrise,12:17 PM,06:28 AM,06:18 PM,23,31,31,27,30,24,78,0.0,1013,27,10,113,19
2020-04-15 00:00:00,31,27,0.0,11.6,7,1,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,23,31,31,27,29,32,79,0.0,1012,27,10,110,19
2020-04-15 03:00:00,31,27,0.0,11.6,7,1,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,23,30,30,27,26,13,79,0.0,1011,27,10,117,15
2020-04-15 06:00:00,31,27,0.0,11.6,7,1,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,23,31,31,28,34,19,76,0.0,1012,28,10,114,21
2020-04-15 09:00:00,31,27,0.0,11.6,7,7,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,24,35,35,30,34,39,70,0.0,1013,30,10,92,26
2020-04-15 12:00:00,31,27,0.0,11.6,7,8,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,24,36,36,31,27,30,68,0.0,1012,31,10,97,23
2020-04-15 15:00:00,31,27,0.0,11.6,7,7,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,24,35,35,30,27,22,70,0.0,1010,30,10,113,22
2020-04-15 18:00:00,31,27,0.0,11.6,7,7,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,23,31,31,28,26,42,77,0.0,1011,28,10,124,16
2020-04-15 21:00:00,31,27,0.0,11.6,7,1,38,12:01 AM,01:10 PM,06:28 AM,06:17 PM,24,31,31,27,27,34,80,0.0,1013,27,10,129,17
2020-04-16 00:00:00,30,27,0.0,5.9,7,1,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,24,30,30,27,27,39,82,0.0,1012,27,10,141,17
2020-04-16 03:00:00,30,27,0.0,5.9,7,1,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,24,30,30,27,26,53,83,0.0,1011,27,10,139,16
2020-04-16 06:00:00,30,27,0.0,5.9,7,1,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,24,30,30,27,27,80,84,0.2,1012,27,9,130,17
2020-04-16 09:00:00,30,27,0.0,5.9,7,6,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,24,34,34,29,23,84,73,0.2,1013,29,9,115,18
2020-04-16 12:00:00,30,27,0.0,5.9,7,7,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,24,35,35,30,21,83,69,0.1,1012,30,10,102,18
2020-04-16 15:00:00,30,27,0.0,5.9,7,6,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,24,34,34,30,21,80,70,0.2,1010,30,9,99,16
2020-04-16 18:00:00,30,27,0.0,5.9,7,6,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,23,31,31,27,19,89,79,1.3,1012,27,9,88,11
2020-04-16 21:00:00,30,27,0.0,5.9,7,1,30,12:55 AM,01:59 PM,06:28 AM,06:17 PM,23,30,30,27,19,85,78,1.6,1014,27,9,111,11
2020-04-17 00:00:00,31,27,0.0,8.8,7,1,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,23,30,30,27,19,10,79,0.0,1013,27,10,129,10
2020-04-17 03:00:00,31,27,0.0,8.8,7,1,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,23,29,29,27,19,6,80,0.0,1011,27,10,137,11
2020-04-17 06:00:00,31,27,0.0,8.8,7,1,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,22,29,29,27,17,5,79,0.0,1012,27,10,121,9
2020-04-17 09:00:00,31,27,0.0,8.8,7,7,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,23,33,33,30,12,7,66,0.0,1014,30,10,89,10
2020-04-17 12:00:00,31,27,0.0,8.8,7,7,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,23,35,35,31,17,82,65,0.3,1012,31,10,72,14
2020-04-17 15:00:00,31,27,0.0,8.8,7,7,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,23,35,35,30,16,83,66,0.3,1009,30,10,83,13
2020-04-17 18:00:00,31,27,0.0,8.8,7,7,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,23,31,31,28,19,7,75,0.0,1011,28,10,112,12
2020-04-17 21:00:00,31,27,0.0,8.8,7,1,23,01:47 AM,02:43 PM,06:28 AM,06:16 PM,23,31,31,27,17,21,76,0.0,1013,27,10,116,10
2020-04-18 00:00:00,31,27,0.0,11.6,7,1,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,23,30,30,27,19,10,78,0.0,1012,27,10,137,11
2020-04-18 03:00:00,31,27,0.0,11.6,7,1,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,23,30,30,27,15,4,78,0.0,1010,27,10,130,9
2020-04-18 06:00:00,31,27,0.0,11.6,7,1,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,22,29,29,27,14,3,78,0.0,1012,27,10,103,8
2020-04-18 09:00:00,31,27,0.0,11.6,7,7,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,23,33,33,29,13,4,69,0.0,1013,29,10,86,10
2020-04-18 12:00:00,31,27,0.0,11.6,7,8,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,22,35,35,31,11,2,60,0.0,1010,31,10,79,9
2020-04-18 15:00:00,31,27,0.0,11.6,7,8,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,23,35,35,30,19,2,64,0.0,1009,30,10,116,15
2020-04-18 18:00:00,31,27,0.0,11.6,7,7,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,23,31,31,28,24,5,75,0.0,1010,28,10,141,15
2020-04-18 21:00:00,31,27,0.0,11.6,7,1,15,02:36 AM,03:24 PM,06:28 AM,06:16 PM,23,31,31,28,26,5,77,0.0,1011,28,10,142,16
2020-04-19 00:00:00,31,27,0.0,10.2,7,1,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,23,30,30,27,22,9,78,0.0,1011,27,10,124,13
2020-04-19 03:00:00,31,27,0.0,10.2,7,1,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,23,30,30,27,21,25,82,0.0,1009,27,10,113,13
2020-04-19 06:00:00,31,27,0.0,10.2,7,1,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,24,30,30,27,21,35,83,0.0,1011,27,10,107,12
2020-04-19 09:00:00,31,27,0.0,10.2,7,7,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,24,34,34,29,19,43,75,0.0,1011,29,10,75,16
2020-04-19 12:00:00,31,27,0.0,10.2,7,8,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,24,36,36,31,17,44,69,0.0,1010,31,10,71,15
2020-04-19 15:00:00,31,27,0.0,10.2,7,8,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,24,35,35,30,13,43,70,0.0,1009,30,10,63,11
2020-04-19 18:00:00,31,27,0.0,10.2,7,6,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,24,31,31,27,14,85,81,2.5,1010,27,9,94,8
2020-04-19 21:00:00,31,27,0.0,10.2,7,1,8,03:24 AM,04:02 PM,06:28 AM,06:15 PM,24,31,31,27,20,80,81,3.1,1012,27,7,142,12
2020-04-20 00:00:00,31,27,0.0,10.2,7,1,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,24,30,30,27,22,11,82,0.0,1011,27,10,142,13
2020-04-20 03:00:00,31,27,0.0,10.2,7,1,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,23,30,30,27,19,13,81,0.0,1011,27,10,142,11
2020-04-20 06:00:00,31,27,0.0,10.2,7,1,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,24,30,30,27,21,8,84,0.0,1012,27,10,138,12
2020-04-20 09:00:00,31,27,0.0,10.2,7,7,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,24,35,35,30,18,7,73,0.0,1013,30,10,120,14
2020-04-20 12:00:00,31,27,0.0,10.2,7,8,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,24,37,37,31,21,6,65,0.0,1011,31,10,106,17
2020-04-20 15:00:00,31,27,0.0,10.2,7,7,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,24,36,36,31,21,78,66,0.1,1009,31,10,118,16
2020-04-20 18:00:00,31,27,0.0,10.2,7,7,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,24,33,33,29,23,27,78,0.0,1011,29,10,131,15
2020-04-20 21:00:00,31,27,0.0,10.2,7,1,0,04:09 AM,04:39 PM,06:28 AM,06:15 PM,24,33,33,28,25,9,79,0.0,1013,28,10,123,16
