date_time,Deloraine_maxtempC,Deloraine_mintempC,Deloraine_totalSnow_cm,Deloraine_sunHour,Deloraine_uvIndex,Deloraine_uvIndex,Deloraine_moon_illumination,Deloraine_moonrise,Deloraine_moonset,Deloraine_sunrise,Deloraine_sunset,Deloraine_DewPointC,Deloraine_FeelsLikeC,Deloraine_HeatIndexC,Deloraine_WindChillC,Deloraine_WindGustKmph,Deloraine_cloudcover,Deloraine_humidity,Deloraine_precipMM,Deloraine_pressure,Deloraine_tempC,Deloraine_visibility,Deloraine_winddirDegree,Deloraine_windspeedKmph
2020-04-19 15:00:00,17,4,0.0,8.7,4,5,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,6,16,16,16,3,19,52,0.0,1012,16,10,315,3
2020-04-19 18:00:00,17,4,0.0,8.7,4,1,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,6,13,16,13,7,36,76,0.0,1012,13,10,351,4
2020-04-19 21:00:00,17,4,0.0,8.7,4,1,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,6,10,11,10,8,72,87,0.1,1012,10,10,140,4
2020-04-20 00:00:00,14,8,0.0,4.1,3,1,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,7,8,9,8,10,90,91,0.4,1010,9,10,17,5
2020-04-20 03:00:00,14,8,0.0,4.1,3,1,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,8,7,9,7,19,97,94,2.1,1007,9,8,5,10
2020-04-20 06:00:00,14,8,0.0,4.1,3,1,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,9,8,10,8,22,100,94,2.8,1005,10,7,238,13
2020-04-20 09:00:00,14,8,0.0,4.1,3,3,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,10,9,11,9,23,100,95,6.4,1003,11,6,350,17
2020-04-20 12:00:00,14,8,0.0,4.1,3,3,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,12,12,13,12,24,87,91,4.1,1001,13,8,319,18
2020-04-20 15:00:00,14,8,0.0,4.1,3,3,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,8,13,14,13,20,73,68,2.2,1003,14,9,287,15
2020-04-20 18:00:00,14,8,0.0,4.1,3,1,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,4,12,15,12,19,26,70,0.7,1007,13,10,303,11
2020-04-20 21:00:00,14,8,0.0,4.1,3,1,0,03:39 AM,04:41 PM,06:49 AM,05:35 PM,3,9,13,9,19,8,80,0.0,1010,9,10,322,9
