date_time,Mildura_maxtempC,Mildura_mintempC,Mildura_totalSnow_cm,Mildura_sunHour,Mildura_uvIndex,Mildura_uvIndex,Mildura_moon_illumination,Mildura_moonrise,Mildura_moonset,Mildura_sunrise,Mildura_sunset,Mildura_DewPointC,Mildura_FeelsLikeC,Mildura_HeatIndexC,Mildura_WindChillC,Mildura_WindGustKmph,Mildura_cloudcover,Mildura_humidity,Mildura_precipMM,Mildura_pressure,Mildura_tempC,Mildura_visibility,Mildura_winddirDegree,Mildura_windspeedKmph
2020-01-31 18:00:00,42,31,0.0,13.9,9,1,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,16,41,41,40,52,27,26,0.0,1005,40,10,325,39
2020-01-31 21:00:00,42,31,0.0,13.9,9,1,37,11:16 AM,11:15 PM,05:51 AM,07:39 PM,17,38,38,36,40,27,34,0.0,1006,36,10,306,26
2020-02-01 00:00:00,36,25,0.0,8.7,8,1,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,18,35,35,34,28,41,39,0.0,1007,34,10,310,16
2020-02-01 03:00:00,36,25,0.0,8.7,8,1,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,20,33,33,31,15,72,54,1.3,1007,31,9,282,8
2020-02-01 06:00:00,36,25,0.0,8.7,8,1,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,22,32,32,29,21,77,64,2.7,1008,29,8,110,13
2020-02-01 09:00:00,36,25,0.0,8.7,8,7,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,21,36,36,33,35,73,52,3.3,1009,33,7,212,21
2020-02-01 12:00:00,36,25,0.0,8.7,8,8,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,21,40,40,35,36,91,43,1.1,1008,35,9,291,28
2020-02-01 15:00:00,36,25,0.0,8.7,8,7,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,21,38,38,34,41,88,48,0.3,1007,34,9,265,34
2020-02-01 18:00:00,36,25,0.0,8.7,8,1,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,21,35,35,31,49,82,69,1.8,1009,31,8,227,34
2020-02-01 21:00:00,36,25,0.0,8.7,8,1,49,12:10 PM,11:43 PM,05:52 AM,07:38 PM,17,31,31,27,44,85,75,2.6,1011,27,7,203,28
2020-02-02 00:00:00,29,16,0.0,12.2,5,1,57,01:07 PM,No moonset,05:53 AM,07:37 PM,14,21,22,21,33,50,69,0.9,1011,21,9,201,23
2020-02-02 03:00:00,29,16,0.0,12.2,5,1,57,01:07 PM,No moonset,05:53 AM,07:37 PM,12,18,18,18,35,48,67,0.1,1012,18,10,207,26
2020-02-02 06:00:00,29,16,0.0,12.2,5,1,57,01:07 PM,No moonset,05:53 AM,07:37 PM,10,16,16,16,29,65,65,0.4,1014,16,7,205,22
2020-02-02 09:00:00,29,16,0.0,12.2,5,4,57,01:07 PM,No moonset,05:53 AM,07:37 PM,9,19,19,19,28,71,53,0.6,1015,19,8,204,23
2020-02-02 12:00:00,29,16,0.0,12.2,5,5,57,01:07 PM,No moonset,05:53 AM,07:37 PM,8,23,23,24,25,24,37,0.2,1014,24,10,209,22
2020-02-02 15:00:00,29,16,0.0,12.2,5,7,57,01:07 PM,No moonset,05:53 AM,07:37 PM,8,27,27,28,25,5,28,0.0,1011,28,10,218,22
2020-02-02 18:00:00,29,16,0.0,12.2,5,1,57,01:07 PM,No moonset,05:53 AM,07:37 PM,9,26,26,27,31,2,32,0.0,1010,27,10,216,24
2020-02-02 21:00:00,29,16,0.0,12.2,5,1,57,01:07 PM,No moonset,05:53 AM,07:37 PM,9,25,25,23,38,0,42,0.0,1011,23,10,207,26
2020-02-03 00:00:00,26,15,0.0,13.8,6,1,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,8,19,20,19,39,0,50,0.0,1012,19,10,207,26
2020-02-03 03:00:00,26,15,0.0,13.8,6,1,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,8,15,16,15,34,0,61,0.0,1013,16,10,205,23
2020-02-03 06:00:00,26,15,0.0,13.8,6,1,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,9,15,15,15,29,9,64,0.0,1014,15,10,208,21
2020-02-03 09:00:00,26,15,0.0,13.8,6,5,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,8,19,19,19,28,7,52,0.0,1015,19,10,200,23
2020-02-03 12:00:00,26,15,0.0,13.8,6,6,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,8,23,23,22,26,1,40,0.0,1015,22,10,200,23
2020-02-03 15:00:00,26,15,0.0,13.8,6,6,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,6,25,25,25,32,0,30,0.0,1014,25,10,195,28
2020-02-03 18:00:00,26,15,0.0,13.8,6,1,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,5,24,24,24,39,0,28,0.0,1015,24,10,174,29
2020-02-03 21:00:00,26,15,0.0,13.8,6,1,64,02:04 PM,12:14 AM,05:54 AM,07:37 PM,3,20,20,20,43,0,31,0.0,1017,20,10,155,28
2020-02-04 00:00:00,27,13,0.0,13.8,6,1,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,2,17,17,17,42,0,37,0.0,1018,17,10,149,27
2020-02-04 03:00:00,27,13,0.0,13.8,6,1,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,2,13,14,13,36,0,44,0.0,1019,14,10,137,23
2020-02-04 06:00:00,27,13,0.0,13.8,6,1,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,2,11,13,11,32,0,49,0.0,1020,13,10,138,22
2020-02-04 09:00:00,27,13,0.0,13.8,6,5,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,2,16,17,16,27,0,37,0.0,1020,17,10,139,22
2020-02-04 12:00:00,27,13,0.0,13.8,6,6,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,-1,22,22,22,24,0,23,0.0,1018,22,10,148,21
2020-02-04 15:00:00,27,13,0.0,13.8,6,7,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,-2,25,25,26,23,0,16,0.0,1016,26,10,157,20
2020-02-04 18:00:00,27,13,0.0,13.8,6,1,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,-1,25,25,26,26,0,16,0.0,1016,26,10,170,19
2020-02-04 21:00:00,27,13,0.0,13.8,6,1,72,03:04 PM,12:49 AM,05:55 AM,07:36 PM,0,26,26,24,36,0,23,0.0,1016,24,10,182,19
2020-02-05 00:00:00,32,16,0.0,13.8,7,1,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,2,20,21,20,42,0,33,0.0,1016,20,10,177,21
2020-02-05 03:00:00,32,16,0.0,13.8,7,1,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,5,17,17,17,39,0,44,0.0,1016,17,10,154,21
2020-02-05 06:00:00,32,16,0.0,13.8,7,1,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,5,16,16,16,36,0,49,0.0,1017,16,10,154,23
2020-02-05 09:00:00,32,16,0.0,13.8,7,6,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,6,21,21,21,30,0,37,0.0,1017,21,10,152,23
2020-02-05 12:00:00,32,16,0.0,13.8,7,7,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,3,26,26,28,25,0,21,0.0,1015,28,10,164,22
2020-02-05 15:00:00,32,16,0.0,13.8,7,8,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,1,29,29,31,23,0,14,0.0,1013,31,10,168,20
2020-02-05 18:00:00,32,16,0.0,13.8,7,1,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,1,28,28,30,26,0,15,0.0,1012,30,10,178,18
2020-02-05 21:00:00,32,16,0.0,13.8,7,1,79,04:05 PM,01:30 AM,05:56 AM,07:35 PM,2,29,29,28,40,4,22,0.0,1013,28,10,186,20
2020-02-06 00:00:00,33,20,0.0,12.1,7,1,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,5,26,26,24,39,4,33,0.0,1014,24,10,177,20
2020-02-06 03:00:00,33,20,0.0,12.1,7,1,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,9,21,21,21,33,6,46,0.0,1014,21,10,165,18
2020-02-06 06:00:00,33,20,0.0,12.1,7,1,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,11,21,23,21,24,7,52,0.0,1015,21,10,105,14
2020-02-06 09:00:00,33,20,0.0,12.1,7,7,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,15,28,28,27,21,7,49,0.0,1015,27,10,59,17
2020-02-06 12:00:00,33,20,0.0,12.1,7,8,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,15,32,32,32,24,32,37,0.0,1015,32,9,65,21
2020-02-06 15:00:00,33,20,0.0,12.1,7,7,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,14,31,31,31,32,69,35,0.1,1013,31,10,64,25
2020-02-06 18:00:00,33,20,0.0,12.1,7,1,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,13,30,30,31,29,82,34,0.2,1014,31,10,47,21
2020-02-06 21:00:00,33,20,0.0,12.1,7,1,87,05:06 PM,02:17 AM,05:57 AM,07:34 PM,15,30,30,28,21,75,53,2.9,1015,28,8,146,13
2020-02-07 00:00:00,32,23,0.0,13.8,6,1,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,16,27,27,25,25,73,62,2.2,1016,25,8,166,14
2020-02-07 03:00:00,32,23,0.0,13.8,6,1,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,15,25,25,23,28,84,59,0.4,1015,23,10,126,14
2020-02-07 06:00:00,32,23,0.0,13.8,6,1,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,14,25,25,23,29,35,58,0.0,1017,23,10,79,16
2020-02-07 09:00:00,32,23,0.0,13.8,6,7,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,14,27,27,26,24,12,49,0.0,1017,26,10,74,18
2020-02-07 12:00:00,32,23,0.0,13.8,6,8,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,12,30,30,30,28,15,33,0.0,1016,30,10,99,24
2020-02-07 15:00:00,32,23,0.0,13.8,6,8,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,11,30,30,31,35,14,29,0.0,1015,31,10,98,30
2020-02-07 18:00:00,32,23,0.0,13.8,6,1,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,11,29,29,30,30,48,31,0.0,1015,30,10,91,23
2020-02-07 21:00:00,32,23,0.0,13.8,6,1,95,06:04 PM,03:12 AM,05:58 AM,07:33 PM,12,28,28,28,30,38,38,0.0,1016,28,10,86,19
2020-02-08 00:00:00,32,22,0.0,13.7,7,1,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,13,26,26,25,31,29,49,0.0,1017,25,10,103,20
2020-02-08 03:00:00,32,22,0.0,13.7,7,1,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,14,25,25,23,32,40,57,0.0,1016,23,10,123,20
2020-02-08 06:00:00,32,22,0.0,13.7,7,1,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,13,25,25,22,36,25,56,0.0,1017,22,10,120,24
2020-02-08 09:00:00,32,22,0.0,13.7,7,7,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,13,26,26,25,37,13,46,0.0,1018,25,10,112,30
2020-02-08 12:00:00,32,22,0.0,13.7,7,7,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,12,29,29,30,36,24,34,0.0,1016,30,10,110,32
2020-02-08 15:00:00,32,22,0.0,13.7,7,8,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,12,30,30,31,41,40,32,0.0,1013,31,10,101,34
2020-02-08 18:00:00,32,22,0.0,13.7,7,1,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,12,29,29,30,45,55,34,0.0,1014,30,10,96,33
2020-02-08 21:00:00,32,22,0.0,13.7,7,1,100,06:58 PM,04:15 AM,05:59 AM,07:32 PM,13,27,27,27,36,40,43,0.0,1014,27,10,97,23
2020-02-09 00:00:00,27,19,0.0,12.1,6,1,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,13,25,25,24,36,58,51,0.1,1015,24,10,102,22
2020-02-09 03:00:00,27,19,0.0,12.1,6,1,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,13,25,25,23,40,76,53,0.1,1014,23,10,103,25
2020-02-09 06:00:00,27,19,0.0,12.1,6,1,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,12,25,25,22,42,39,53,0.0,1013,22,10,104,28
2020-02-09 09:00:00,27,19,0.0,12.1,6,7,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,13,26,26,25,41,47,46,0.0,1013,25,10,103,33
2020-02-09 12:00:00,27,19,0.0,12.1,6,7,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,14,26,26,26,37,71,46,0.1,1013,26,10,104,31
2020-02-09 15:00:00,27,19,0.0,12.1,6,5,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,13,25,25,24,38,92,52,0.2,1011,24,5,101,29
2020-02-09 18:00:00,27,19,0.0,12.1,6,1,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,13,25,25,23,34,49,55,0.1,1011,23,7,79,25
2020-02-09 21:00:00,27,19,0.0,12.1,6,1,100,07:47 PM,05:24 AM,05:59 AM,07:31 PM,13,20,21,20,22,22,63,0.0,1011,20,10,70,15
2020-02-10 00:00:00,27,20,0.0,10.8,6,1,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,13,20,20,20,12,50,67,0.0,1011,20,10,106,8
2020-02-10 03:00:00,27,20,0.0,10.8,6,1,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,13,20,20,20,17,80,67,0.0,1009,20,10,167,12
2020-02-10 06:00:00,27,20,0.0,10.8,6,1,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,13,20,20,20,25,91,67,0.0,1009,20,10,180,17
2020-02-10 09:00:00,27,20,0.0,10.8,6,5,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,14,23,23,22,26,98,58,0.0,1008,22,10,167,21
2020-02-10 12:00:00,27,20,0.0,10.8,6,6,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,14,26,26,25,25,80,49,0.0,1007,25,10,179,22
2020-02-10 15:00:00,27,20,0.0,10.8,6,6,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,14,27,27,27,29,40,46,0.0,1005,27,10,172,25
2020-02-10 18:00:00,27,20,0.0,10.8,6,1,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,15,28,28,25,30,42,45,0.0,1005,25,10,179,23
2020-02-10 21:00:00,27,20,0.0,10.8,6,1,83,08:29 PM,06:35 AM,06:00 AM,07:31 PM,15,26,26,24,31,31,52,0.0,1007,24,10,169,19
2020-02-11 00:00:00,34,21,0.0,11.6,7,1,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,15,25,25,23,26,28,61,0.0,1007,23,10,184,15
2020-02-11 03:00:00,34,21,0.0,11.6,7,1,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,15,22,25,22,26,26,66,0.0,1007,22,10,201,15
2020-02-11 06:00:00,34,21,0.0,11.6,7,1,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,15,22,25,22,29,21,66,0.0,1008,22,10,201,18
2020-02-11 09:00:00,34,21,0.0,11.6,7,7,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,15,27,27,26,29,14,52,0.0,1009,26,10,189,23
2020-02-11 12:00:00,34,21,0.0,11.6,7,8,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,13,30,30,31,28,19,36,0.0,1008,31,10,195,24
2020-02-11 15:00:00,34,21,0.0,11.6,7,8,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,11,32,32,33,33,11,26,0.0,1007,33,10,197,29
2020-02-11 18:00:00,34,21,0.0,11.6,7,1,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,10,30,30,32,40,8,27,0.0,1007,32,10,196,29
2020-02-11 21:00:00,34,21,0.0,11.6,7,1,75,09:08 PM,07:48 AM,06:01 AM,07:30 PM,12,28,28,28,47,13,39,0.0,1009,28,10,202,30
2020-02-12 00:00:00,33,21,0.0,11.6,7,1,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,15,25,25,24,47,12,57,0.0,1010,24,10,192,31
2020-02-12 03:00:00,33,21,0.0,11.6,7,1,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,15,22,25,22,39,14,68,0.0,1010,22,10,188,26
2020-02-12 06:00:00,33,21,0.0,11.6,7,1,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,16,21,22,21,38,26,74,0.0,1011,21,10,180,27
2020-02-12 09:00:00,33,21,0.0,11.6,7,6,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,16,25,25,25,33,25,60,0.0,1012,25,10,164,27
2020-02-12 12:00:00,33,21,0.0,11.6,7,7,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,15,30,30,30,28,15,42,0.0,1011,30,10,167,24
2020-02-12 15:00:00,33,21,0.0,11.6,7,8,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,14,32,32,33,26,18,33,0.0,1008,33,10,175,22
2020-02-12 18:00:00,33,21,0.0,11.6,7,1,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,14,32,32,33,27,18,32,0.0,1008,33,10,185,21
2020-02-12 21:00:00,33,21,0.0,11.6,7,1,68,09:45 PM,08:58 AM,06:02 AM,07:29 PM,15,30,30,30,28,16,40,0.0,1009,30,10,191,19
2020-02-13 00:00:00,36,24,0.0,10.4,8,1,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,16,28,28,27,30,16,52,0.0,1008,27,10,183,18
2020-02-13 03:00:00,36,24,0.0,10.4,8,1,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,17,26,26,25,31,16,62,0.0,1008,25,10,163,19
2020-02-13 06:00:00,36,24,0.0,10.4,8,1,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,17,26,26,24,30,15,66,0.0,1009,24,10,149,21
2020-02-13 09:00:00,36,24,0.0,10.4,8,7,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,17,30,30,29,23,15,51,0.0,1009,29,10,114,19
2020-02-13 12:00:00,36,24,0.0,10.4,8,8,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,15,34,34,34,18,28,32,0.0,1008,34,10,96,15
2020-02-13 15:00:00,36,24,0.0,10.4,8,9,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,13,35,35,35,14,45,26,0.0,1005,35,10,106,12
2020-02-13 18:00:00,36,24,0.0,10.4,8,1,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,14,34,34,34,16,82,29,0.0,1005,34,10,108,10
2020-02-13 21:00:00,36,24,0.0,10.4,8,1,60,10:19 PM,10:08 AM,06:03 AM,07:28 PM,14,32,32,33,22,69,33,0.0,1006,33,10,111,13
2020-02-14 00:00:00,35,28,0.0,10.4,8,1,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,14,31,31,31,23,49,36,0.0,1006,31,10,91,13
2020-02-14 03:00:00,35,28,0.0,10.4,8,1,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,16,29,29,29,23,29,45,0.0,1005,29,10,82,13
2020-02-14 06:00:00,35,28,0.0,10.4,8,1,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,16,29,29,28,17,34,49,0.0,1005,28,10,262,9
2020-02-14 09:00:00,35,28,0.0,10.4,8,8,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,16,33,33,32,15,44,38,0.0,1006,32,10,349,12
2020-02-14 12:00:00,35,28,0.0,10.4,8,8,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,15,35,35,35,17,39,31,0.0,1005,35,10,122,14
2020-02-14 15:00:00,35,28,0.0,10.4,8,8,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,15,33,33,33,18,33,35,0.0,1003,33,10,113,14
2020-02-14 18:00:00,35,28,0.0,10.4,8,1,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,16,32,32,31,28,62,40,0.3,1004,31,9,202,19
2020-02-14 21:00:00,35,28,0.0,10.4,8,1,53,10:55 PM,11:16 AM,06:04 AM,07:27 PM,16,31,31,30,39,35,52,0.1,1006,30,10,214,27
2020-02-15 00:00:00,32,20,0.0,10.4,7,1,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,16,24,24,24,41,9,67,0.0,1007,24,10,212,28
2020-02-15 03:00:00,32,20,0.0,10.4,7,1,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,15,20,20,20,37,15,73,0.0,1007,20,10,211,25
2020-02-15 06:00:00,32,20,0.0,10.4,7,1,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,15,20,20,20,35,51,74,0.0,1008,20,10,207,25
2020-02-15 09:00:00,32,20,0.0,10.4,7,5,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,16,24,24,23,30,85,63,0.0,1010,23,10,198,24
2020-02-15 12:00:00,32,20,0.0,10.4,7,6,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,14,28,28,28,29,34,44,0.0,1009,28,10,189,25
2020-02-15 15:00:00,32,20,0.0,10.4,7,8,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,13,30,30,31,28,15,34,0.0,1008,31,10,191,24
2020-02-15 18:00:00,32,20,0.0,10.4,7,1,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,13,29,29,29,39,16,38,0.0,1008,29,10,188,29
2020-02-15 21:00:00,32,20,0.0,10.4,7,1,45,11:32 PM,12:23 PM,06:05 AM,07:26 PM,14,26,26,25,41,5,50,0.0,1010,25,10,173,28
2020-02-16 00:00:00,31,17,0.0,11.6,6,1,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,14,22,22,22,39,0,61,0.0,1012,22,10,169,26
2020-02-16 03:00:00,31,17,0.0,11.6,6,1,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,13,19,19,19,34,0,69,0.0,1012,19,10,175,23
2020-02-16 06:00:00,31,17,0.0,11.6,6,1,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,12,18,18,18,30,0,71,0.0,1012,18,10,173,21
2020-02-16 09:00:00,31,17,0.0,11.6,6,6,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,12,21,22,21,18,3,59,0.0,1013,21,10,170,14
2020-02-16 12:00:00,31,17,0.0,11.6,6,7,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,11,26,26,26,12,2,39,0.0,1012,26,10,202,10
2020-02-16 15:00:00,31,17,0.0,11.6,6,7,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,7,28,28,30,10,2,25,0.0,1010,30,10,230,9
2020-02-16 18:00:00,31,17,0.0,11.6,6,1,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,7,28,28,30,16,3,23,0.0,1010,30,10,246,11
2020-02-16 21:00:00,31,17,0.0,11.6,6,1,38,No moonrise,01:29 PM,06:06 AM,07:24 PM,7,28,28,27,27,3,29,0.0,1011,27,10,232,14
2020-02-17 00:00:00,35,19,0.0,11.6,7,1,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,9,26,26,23,35,25,43,0.0,1011,23,10,210,18
2020-02-17 03:00:00,35,19,0.0,11.6,7,1,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,12,20,21,20,32,13,59,0.0,1010,20,10,198,17
2020-02-17 06:00:00,35,19,0.0,11.6,7,1,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,13,20,20,20,22,2,66,0.0,1011,20,10,190,12
2020-02-17 09:00:00,35,19,0.0,11.6,7,7,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,12,25,25,25,12,1,46,0.0,1011,25,10,214,9
2020-02-17 12:00:00,35,19,0.0,11.6,7,8,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,6,29,29,30,13,0,23,0.0,1010,30,10,231,12
2020-02-17 15:00:00,35,19,0.0,11.6,7,8,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,3,32,32,34,18,0,15,0.0,1008,34,10,221,16
2020-02-17 18:00:00,35,19,0.0,11.6,7,1,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,5,31,31,33,22,0,18,0.0,1008,33,10,207,15
2020-02-17 21:00:00,35,19,0.0,11.6,7,1,30,12:12 AM,02:33 PM,06:07 AM,07:23 PM,7,27,27,29,28,3,25,0.0,1008,29,10,216,14
2020-02-18 00:00:00,28,19,0.0,11.6,7,1,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,8,25,25,26,24,6,32,0.0,1008,26,10,210,12
2020-02-18 03:00:00,28,19,0.0,11.6,7,1,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,8,25,25,24,18,12,37,0.0,1006,24,10,166,8
2020-02-18 06:00:00,28,19,0.0,11.6,7,1,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,9,24,24,23,26,9,39,0.0,1006,23,10,212,15
2020-02-18 09:00:00,28,19,0.0,11.6,7,6,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,10,25,25,23,35,9,43,0.0,1008,23,10,235,26
2020-02-18 12:00:00,28,19,0.0,11.6,7,7,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,10,26,26,26,41,3,35,0.0,1008,26,10,233,35
2020-02-18 15:00:00,28,19,0.0,11.6,7,7,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,8,27,27,28,50,3,29,0.0,1008,28,10,232,43
2020-02-18 18:00:00,28,19,0.0,11.6,7,1,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,9,25,25,24,51,2,38,0.0,1009,24,10,224,40
2020-02-18 21:00:00,28,19,0.0,11.6,7,1,22,12:56 AM,03:34 PM,06:08 AM,07:22 PM,10,20,21,20,49,3,52,0.0,1011,20,10,223,33
2020-02-19 00:00:00,27,15,0.0,11.6,6,1,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,10,17,17,17,42,5,63,0.0,1012,17,10,224,27
2020-02-19 03:00:00,27,15,0.0,11.6,6,1,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,10,16,16,16,42,9,69,0.0,1012,16,10,216,28
2020-02-19 06:00:00,27,15,0.0,11.6,6,1,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,10,15,15,15,41,5,69,0.0,1013,15,10,208,28
2020-02-19 09:00:00,27,15,0.0,11.6,6,5,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,9,19,19,19,37,4,53,0.0,1014,19,10,197,30
2020-02-19 12:00:00,27,15,0.0,11.6,6,6,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,8,23,23,23,33,6,39,0.0,1014,23,10,198,28
2020-02-19 15:00:00,27,15,0.0,11.6,6,7,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,7,25,25,26,31,11,30,0.0,1012,26,10,198,27
2020-02-19 18:00:00,27,15,0.0,11.6,6,1,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,7,25,25,24,37,10,34,0.0,1012,24,10,178,28
2020-02-19 21:00:00,27,15,0.0,11.6,6,1,15,01:45 AM,04:30 PM,06:09 AM,07:21 PM,8,20,21,20,31,3,45,0.0,1013,20,10,167,18
2020-02-20 00:00:00,25,13,0.0,9.1,6,1,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,8,17,17,17,29,2,52,0.0,1014,17,10,182,16
2020-02-20 03:00:00,25,13,0.0,9.1,6,1,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,8,14,15,14,29,1,62,0.0,1014,15,10,181,17
