date_time,Matamata_maxtempC,Matamata_mintempC,Matamata_totalSnow_cm,Matamata_sunHour,Matamata_uvIndex,Matamata_uvIndex,Matamata_moon_illumination,Matamata_moonrise,Matamata_moonset,Matamata_sunrise,Matamata_sunset,Matamata_DewPointC,Matamata_FeelsLikeC,Matamata_HeatIndexC,Matamata_WindChillC,Matamata_WindGustKmph,Matamata_cloudcover,Matamata_humidity,Matamata_precipMM,Matamata_pressure,Matamata_tempC,Matamata_visibility,Matamata_winddirDegree,Matamata_windspeedKmph
2020-02-25 15:00:00,35,22,0.0,11.6,7,8,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,18,37,37,35,17,16,36,0.0,1007,35,10,56,15
2020-02-25 18:00:00,35,22,0.0,11.6,7,1,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,16,35,35,33,18,55,45,0.1,1008,33,10,44,11
2020-02-25 21:00:00,35,22,0.0,11.6,7,1,8,07:30 AM,07:46 PM,06:03 AM,06:04 PM,16,32,32,30,15,74,56,0.3,1011,30,9,241,7
2020-02-26 00:00:00,35,24,0.0,11.6,7,1,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,16,27,27,26,14,60,61,0.6,1011,26,10,336,7
2020-02-26 03:00:00,35,24,0.0,11.6,7,1,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,16,26,26,24,11,49,61,0.2,1011,24,10,348,5
2020-02-26 06:00:00,35,24,0.0,11.6,7,7,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,17,27,27,26,9,46,58,0.0,1012,26,10,136,6
2020-02-26 09:00:00,35,24,0.0,11.6,7,8,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,17,32,32,31,18,31,45,0.0,1014,31,10,49,15
2020-02-26 12:00:00,35,24,0.0,11.6,7,8,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,17,35,35,34,21,17,35,0.0,1011,34,10,61,18
2020-02-26 15:00:00,35,24,0.0,11.6,7,8,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,17,36,36,35,17,22,34,0.0,1008,35,10,62,15
2020-02-26 18:00:00,35,24,0.0,11.6,7,1,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,15,35,35,32,17,17,43,0.0,1009,32,10,38,10
2020-02-26 21:00:00,35,24,0.0,11.6,7,1,15,08:09 AM,08:28 PM,06:02 AM,06:04 PM,15,32,32,29,15,52,53,0.1,1012,29,10,238,7
2020-02-27 00:00:00,36,23,0.0,11.6,7,1,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,15,27,27,25,14,73,58,0.1,1013,25,10,339,7
2020-02-27 03:00:00,36,23,0.0,11.6,7,1,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,14,25,25,23,13,55,58,0.0,1012,23,10,331,6
2020-02-27 06:00:00,36,23,0.0,11.6,7,6,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,15,26,26,25,12,62,55,0.0,1013,25,10,333,6
2020-02-27 09:00:00,36,23,0.0,11.6,7,7,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,16,32,32,31,14,53,40,0.0,1014,31,10,160,11
2020-02-27 12:00:00,36,23,0.0,11.6,7,8,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,16,36,36,35,15,44,32,0.0,1012,35,10,69,13
2020-02-27 15:00:00,36,23,0.0,11.6,7,9,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,16,36,36,35,14,50,31,0.0,1010,35,10,64,13
2020-02-27 18:00:00,36,23,0.0,11.6,7,1,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,14,35,35,33,13,47,38,0.0,1010,33,10,31,8
2020-02-27 21:00:00,36,23,0.0,11.6,7,1,23,08:48 AM,09:11 PM,06:02 AM,06:04 PM,13,33,33,30,13,34,46,0.0,1013,30,10,230,6
2020-02-28 00:00:00,36,24,0.0,10.2,8,1,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,13,27,27,26,12,43,51,0.0,1014,26,10,337,5
2020-02-28 03:00:00,36,24,0.0,10.2,8,1,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,13,25,25,24,11,49,50,0.0,1013,24,10,340,5
2020-02-28 06:00:00,36,24,0.0,10.2,8,7,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,15,27,27,26,8,46,49,0.0,1014,26,10,348,5
2020-02-28 09:00:00,36,24,0.0,10.2,8,8,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,15,32,32,32,13,44,38,0.0,1015,32,10,161,11
2020-02-28 12:00:00,36,24,0.0,10.2,8,8,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,15,35,35,35,15,65,31,0.1,1012,35,10,62,13
2020-02-28 15:00:00,36,24,0.0,10.2,8,8,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,15,36,36,36,15,42,29,0.0,1009,36,10,68,13
2020-02-28 18:00:00,36,24,0.0,10.2,8,1,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,13,35,35,33,14,34,35,0.0,1010,33,10,65,9
2020-02-28 21:00:00,36,24,0.0,10.2,8,1,30,09:28 AM,09:54 PM,06:02 AM,06:04 PM,12,31,31,29,13,30,46,0.0,1013,29,10,245,6
2020-02-29 00:00:00,35,22,0.0,11.6,8,1,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,12,26,26,24,13,17,52,0.0,1014,24,10,329,6
2020-02-29 03:00:00,35,22,0.0,11.6,8,1,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,12,25,25,22,15,24,53,0.0,1014,22,10,323,7
2020-02-29 06:00:00,35,22,0.0,11.6,8,6,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,13,26,26,24,7,36,51,0.0,1015,24,10,208,4
2020-02-29 09:00:00,35,22,0.0,11.6,8,8,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,15,31,31,31,6,25,38,0.0,1016,31,10,114,5
2020-02-29 12:00:00,35,22,0.0,11.6,8,8,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,15,35,35,34,11,25,31,0.0,1014,34,10,89,10
2020-02-29 15:00:00,35,22,0.0,11.6,8,9,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,15,35,35,35,11,38,29,0.0,1011,35,10,77,9
2020-02-29 18:00:00,35,22,0.0,11.6,8,1,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,13,35,35,33,13,46,36,0.0,1011,33,10,31,7
2020-02-29 21:00:00,35,22,0.0,11.6,8,1,38,10:09 AM,10:39 PM,06:02 AM,06:04 PM,13,33,33,31,13,29,48,0.0,1014,31,10,243,6
2020-03-01 00:00:00,36,23,0.0,11.6,8,1,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,13,27,27,25,14,36,54,0.0,1014,25,10,335,7
2020-03-01 03:00:00,36,23,0.0,11.6,8,1,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,13,25,25,24,10,63,51,0.0,1014,24,10,320,5
2020-03-01 06:00:00,36,23,0.0,11.6,8,6,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,14,26,26,25,3,64,51,0.0,1015,25,10,312,1
2020-03-01 09:00:00,36,23,0.0,11.6,8,8,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,15,31,31,31,5,50,40,0.0,1016,31,10,168,4
2020-03-01 12:00:00,36,23,0.0,11.6,8,9,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,15,36,36,35,10,31,30,0.0,1013,35,10,79,9
2020-03-01 15:00:00,36,23,0.0,11.6,8,9,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,15,36,36,36,14,37,28,0.0,1009,36,10,73,12
2020-03-01 18:00:00,36,23,0.0,11.6,8,1,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,13,36,36,34,18,44,36,0.0,1010,34,10,61,11
2020-03-01 21:00:00,36,23,0.0,11.6,8,1,44,10:53 AM,11:27 PM,06:01 AM,06:04 PM,13,34,34,31,13,51,44,0.0,1013,31,10,251,6
2020-03-02 00:00:00,36,24,0.0,11.6,8,1,51,11:40 AM,No moonset,06:01 AM,06:03 PM,13,28,28,26,10,48,48,0.0,1014,26,10,335,5
2020-03-02 03:00:00,36,24,0.0,11.6,8,1,51,11:40 AM,No moonset,06:01 AM,06:03 PM,13,25,25,24,6,62,50,0.0,1013,24,10,264,3
2020-03-02 06:00:00,36,24,0.0,11.6,8,6,51,11:40 AM,No moonset,06:01 AM,06:03 PM,14,27,27,26,3,75,50,0.0,1014,26,10,252,1
2020-03-02 09:00:00,36,24,0.0,11.6,8,6,51,11:40 AM,No moonset,06:01 AM,06:03 PM,15,30,30,29,3,56,43,0.0,1015,29,10,170,3
2020-03-02 12:00:00,36,24,0.0,11.6,8,8,51,11:40 AM,No moonset,06:01 AM,06:03 PM,16,35,35,34,10,25,33,0.0,1012,34,10,96,9
2020-03-02 15:00:00,36,24,0.0,11.6,8,9,51,11:40 AM,No moonset,06:01 AM,06:03 PM,16,36,36,36,14,35,31,0.0,1008,36,10,75,12
2020-03-02 18:00:00,36,24,0.0,11.6,8,1,51,11:40 AM,No moonset,06:01 AM,06:03 PM,14,36,36,33,14,48,39,0.0,1009,33,10,46,9
2020-03-02 21:00:00,36,24,0.0,11.6,8,1,51,11:40 AM,No moonset,06:01 AM,06:03 PM,14,33,33,30,13,45,47,0.0,1012,30,10,236,6
2020-03-03 00:00:00,35,26,0.0,8.8,8,1,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,15,28,28,27,8,68,51,0.0,1013,27,10,342,4
2020-03-03 03:00:00,35,26,0.0,8.8,8,1,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,15,27,27,26,5,79,52,0.0,1012,26,10,307,3
2020-03-03 06:00:00,35,26,0.0,8.8,8,6,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,16,28,28,27,3,63,52,0.1,1013,27,10,209,1
2020-03-03 09:00:00,35,26,0.0,8.8,8,6,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,16,30,30,29,9,67,47,0.1,1014,29,10,116,8
2020-03-03 12:00:00,35,26,0.0,8.8,8,7,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,16,34,34,34,14,71,35,0.1,1011,34,10,78,13
2020-03-03 15:00:00,35,26,0.0,8.8,8,8,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,15,36,36,35,14,39,29,0.0,1008,35,10,73,13
2020-03-03 18:00:00,35,26,0.0,8.8,8,1,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,12,36,36,33,14,38,36,0.0,1009,33,10,48,8
2020-03-03 21:00:00,35,26,0.0,8.8,8,1,58,12:30 PM,12:17 AM,06:01 AM,06:03 PM,12,35,35,31,13,45,48,0.0,1012,31,10,238,6
2020-03-04 00:00:00,37,22,0.0,12.0,8,1,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,13,28,28,26,11,55,51,0.0,1013,26,10,345,5
2020-03-04 03:00:00,37,22,0.0,12.0,8,1,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,13,25,25,23,11,42,54,0.0,1013,23,10,344,5
2020-03-04 06:00:00,37,22,0.0,12.0,8,7,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,15,26,26,25,6,40,52,0.0,1014,25,10,129,4
2020-03-04 09:00:00,37,22,0.0,12.0,8,8,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,15,32,32,31,11,32,38,0.0,1015,31,10,52,10
2020-03-04 12:00:00,37,22,0.0,12.0,8,9,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,14,36,36,36,15,14,28,0.0,1012,36,10,70,13
2020-03-04 15:00:00,37,22,0.0,12.0,8,9,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,13,36,36,36,16,10,26,0.0,1009,36,10,74,14
2020-03-04 18:00:00,37,22,0.0,12.0,8,1,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,11,35,35,34,14,12,33,0.0,1010,34,10,53,9
2020-03-04 21:00:00,37,22,0.0,12.0,8,1,65,01:25 PM,01:11 AM,06:00 AM,06:03 PM,11,32,32,30,14,10,44,0.0,1013,30,10,243,6
2020-03-05 00:00:00,37,21,0.0,12.0,8,1,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,11,27,27,24,17,7,50,0.0,1014,24,10,333,8
2020-03-05 03:00:00,37,21,0.0,12.0,8,1,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,11,21,22,21,17,6,52,0.0,1013,21,10,325,8
2020-03-05 06:00:00,37,21,0.0,12.0,8,6,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,11,24,24,23,12,6,48,0.0,1015,23,10,344,6
2020-03-05 09:00:00,37,21,0.0,12.0,8,8,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,11,31,31,31,14,5,32,0.0,1016,31,10,161,12
2020-03-05 12:00:00,37,21,0.0,12.0,8,9,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,11,35,35,36,18,3,22,0.0,1012,36,10,74,15
2020-03-05 15:00:00,37,21,0.0,12.0,8,9,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,11,35,35,37,17,3,21,0.0,1009,37,10,77,15
2020-03-05 18:00:00,37,21,0.0,12.0,8,1,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,9,36,36,35,14,9,29,0.0,1010,35,10,49,9
2020-03-05 21:00:00,37,21,0.0,12.0,8,1,73,02:22 PM,02:08 AM,06:00 AM,06:03 PM,10,35,35,32,15,8,42,0.0,1013,32,10,237,7
2020-03-06 00:00:00,37,21,0.0,12.0,8,1,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,10,28,28,25,17,16,47,0.0,1014,25,10,327,8
2020-03-06 03:00:00,37,21,0.0,12.0,8,1,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,10,21,22,21,13,27,49,0.0,1014,21,10,325,6
2020-03-06 06:00:00,37,21,0.0,12.0,8,6,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,11,24,24,23,12,15,46,0.0,1015,23,10,324,6
2020-03-06 09:00:00,37,21,0.0,12.0,8,8,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,11,31,31,32,13,7,30,0.0,1015,32,10,163,10
2020-03-06 12:00:00,37,21,0.0,12.0,8,9,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,11,36,36,37,16,7,21,0.0,1012,37,10,82,14
2020-03-06 15:00:00,37,21,0.0,12.0,8,9,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,11,36,36,37,16,11,22,0.0,1008,37,10,75,14
2020-03-06 18:00:00,37,21,0.0,12.0,8,1,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,10,37,37,35,13,19,30,0.0,1009,35,10,37,8
2020-03-06 21:00:00,37,21,0.0,12.0,8,1,80,03:23 PM,03:06 AM,06:00 AM,06:03 PM,10,36,36,32,14,24,40,0.0,1012,32,10,229,7
2020-03-07 00:00:00,39,22,0.0,12.4,8,1,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,10,28,28,26,11,37,43,0.0,1013,26,10,337,5
2020-03-07 03:00:00,39,22,0.0,12.4,8,1,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,10,25,25,23,9,45,45,0.0,1012,23,10,333,5
2020-03-07 06:00:00,39,22,0.0,12.4,8,6,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,11,25,25,25,8,46,43,0.0,1013,25,10,330,4
2020-03-07 09:00:00,39,22,0.0,12.4,8,8,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,13,32,32,32,11,45,31,0.0,1013,32,10,161,9
2020-03-07 12:00:00,39,22,0.0,12.4,8,9,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,13,38,38,38,8,26,24,0.0,1011,38,10,74,7
2020-03-07 15:00:00,39,22,0.0,12.4,8,9,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,13,38,38,38,12,23,24,0.0,1007,38,10,73,10
2020-03-07 18:00:00,39,22,0.0,12.4,8,1,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,12,38,38,35,14,39,31,0.0,1008,35,10,58,9
2020-03-07 21:00:00,39,22,0.0,12.4,8,1,87,04:22 PM,04:04 AM,05:59 AM,06:03 PM,13,35,35,33,14,45,43,0.0,1011,33,10,250,6
2020-03-08 00:00:00,37,23,0.0,12.4,8,1,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,14,28,28,27,10,60,52,0.1,1012,27,7,285,5
2020-03-08 03:00:00,37,23,0.0,12.4,8,1,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,15,25,25,23,4,53,58,0.1,1012,23,8,309,2
2020-03-08 06:00:00,37,23,0.0,12.4,8,7,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,17,27,27,25,2,36,58,0.0,1013,25,10,317,1
2020-03-08 09:00:00,37,23,0.0,12.4,8,8,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,17,33,33,32,8,25,43,0.0,1014,32,10,157,6
2020-03-08 12:00:00,37,23,0.0,12.4,8,9,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,16,37,37,36,14,35,30,0.0,1011,36,10,73,12
2020-03-08 15:00:00,37,23,0.0,12.4,8,9,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,15,36,36,36,17,37,29,0.0,1008,36,10,70,14
2020-03-08 18:00:00,37,23,0.0,12.4,8,1,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,15,35,35,32,14,41,39,0.0,1010,32,10,57,9
2020-03-08 21:00:00,37,23,0.0,12.4,8,1,95,05:22 PM,05:01 AM,05:59 AM,06:03 PM,14,32,32,29,13,44,48,0.0,1012,29,10,247,6
2020-03-09 00:00:00,36,24,0.0,12.4,8,1,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,14,28,28,26,14,54,51,0.0,1013,26,10,331,6
2020-03-09 03:00:00,36,24,0.0,12.4,8,1,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,13,25,25,24,7,52,50,0.0,1012,24,10,322,3
2020-03-09 06:00:00,36,24,0.0,12.4,8,7,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,15,27,27,26,4,48,49,0.0,1015,26,10,285,3
2020-03-09 09:00:00,36,24,0.0,12.4,8,8,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,15,31,31,31,12,28,38,0.0,1016,31,10,128,10
2020-03-09 12:00:00,36,24,0.0,12.4,8,8,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,15,35,35,35,19,14,30,0.0,1013,35,10,61,16
2020-03-09 15:00:00,36,24,0.0,12.4,8,8,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,14,35,35,35,19,14,29,0.0,1010,35,10,62,17
2020-03-09 18:00:00,36,24,0.0,12.4,8,1,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,13,35,35,33,19,26,39,0.0,1011,33,10,42,11
2020-03-09 21:00:00,36,24,0.0,12.4,8,1,100,06:19 PM,05:56 AM,05:59 AM,06:03 PM,13,32,32,30,14,42,51,0.0,1014,30,10,233,7
2020-03-10 00:00:00,35,22,0.0,12.4,8,1,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,13,27,27,24,12,61,55,0.0,1014,24,10,326,5
2020-03-10 03:00:00,35,22,0.0,12.4,8,1,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,13,25,25,23,11,52,55,0.0,1013,23,10,332,5
2020-03-10 06:00:00,35,22,0.0,12.4,8,7,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,14,26,26,26,9,46,49,0.0,1015,26,10,346,5
2020-03-10 09:00:00,35,22,0.0,12.4,8,8,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,15,32,32,31,15,47,38,0.0,1015,31,10,160,13
2020-03-10 12:00:00,35,22,0.0,12.4,8,8,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,16,35,35,35,18,37,32,0.0,1012,35,10,66,16
2020-03-10 15:00:00,35,22,0.0,12.4,8,8,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,16,35,35,35,16,35,32,0.0,1009,35,10,66,14
2020-03-10 18:00:00,35,22,0.0,12.4,8,1,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,14,34,34,33,16,48,40,0.1,1010,33,10,36,9
2020-03-10 21:00:00,35,22,0.0,12.4,8,1,100,07:15 PM,06:48 AM,05:58 AM,06:02 PM,12,32,32,30,14,49,47,0.0,1012,30,10,236,7
2020-03-11 00:00:00,37,23,0.0,12.4,8,1,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,12,27,27,25,12,54,50,0.0,1013,25,10,331,6
2020-03-11 03:00:00,37,23,0.0,12.4,8,1,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,13,25,25,24,8,75,50,0.0,1011,24,10,342,4
2020-03-11 06:00:00,37,23,0.0,12.4,8,6,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,14,27,27,26,5,78,47,0.0,1012,26,10,327,3
2020-03-11 09:00:00,37,23,0.0,12.4,8,6,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,15,30,30,30,4,58,41,0.0,1013,30,10,191,3
2020-03-11 12:00:00,37,23,0.0,12.4,8,8,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,15,35,35,35,9,46,31,0.0,1010,35,10,102,8
2020-03-11 15:00:00,37,23,0.0,12.4,8,8,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,15,35,35,35,11,45,30,0.0,1007,35,10,62,10
2020-03-11 18:00:00,37,23,0.0,12.4,8,1,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,13,33,33,31,10,44,38,0.0,1008,31,10,255,6
2020-03-11 21:00:00,37,23,0.0,12.4,8,1,84,08:10 PM,07:41 AM,05:58 AM,06:02 PM,13,31,31,28,12,71,49,0.1,1010,28,10,343,5
2020-03-12 00:00:00,35,25,0.0,12.5,7,1,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,14,27,27,26,10,80,52,0.1,1010,26,10,330,5
2020-03-12 03:00:00,35,25,0.0,12.5,7,1,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,15,26,26,25,6,82,51,0.0,1009,25,10,316,3
2020-03-12 06:00:00,35,25,0.0,12.5,7,6,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,15,27,27,26,4,71,51,0.0,1010,26,10,335,2
2020-03-12 09:00:00,35,25,0.0,12.5,7,7,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,16,31,31,30,3,57,42,0.0,1012,30,10,141,3
2020-03-12 12:00:00,35,25,0.0,12.5,7,8,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,16,32,32,32,8,55,40,0.0,1010,32,10,37,7
2020-03-12 15:00:00,35,25,0.0,12.5,7,8,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,16,35,35,34,6,49,35,0.0,1007,34,10,49,5
2020-03-12 18:00:00,35,25,0.0,12.5,7,1,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,14,36,36,33,6,45,41,0.0,1008,33,10,234,3
2020-03-12 21:00:00,35,25,0.0,12.5,7,1,76,09:06 PM,08:32 AM,05:57 AM,06:02 PM,15,31,31,29,12,45,51,0.0,1010,29,10,316,5
2020-03-13 00:00:00,35,23,0.0,9.1,8,1,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,15,27,27,25,13,46,56,0.0,1011,25,10,316,6
2020-03-13 03:00:00,35,23,0.0,9.1,8,1,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,14,25,25,23,9,57,57,0.0,1010,23,10,308,4
2020-03-13 06:00:00,35,23,0.0,9.1,8,7,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,16,27,27,26,4,64,53,0.0,1011,26,10,306,2
2020-03-13 09:00:00,35,23,0.0,9.1,8,7,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,16,33,33,32,6,51,40,0.0,1013,32,10,164,5
2020-03-13 12:00:00,35,23,0.0,9.1,8,8,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,16,36,36,35,13,72,33,0.1,1011,35,10,79,12
2020-03-13 15:00:00,35,23,0.0,9.1,8,7,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,17,35,35,34,14,64,35,0.1,1008,34,10,54,13
2020-03-13 18:00:00,35,23,0.0,9.1,8,1,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,15,34,34,33,14,66,43,0.1,1009,33,10,249,8
2020-03-13 21:00:00,35,23,0.0,9.1,8,1,69,10:01 PM,09:24 AM,05:57 AM,06:02 PM,15,33,33,29,9,64,53,0.5,1012,29,10,130,4
2020-03-14 00:00:00,32,23,0.0,10.5,6,1,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,16,27,27,25,7,69,61,0.2,1012,25,10,181,4
2020-03-14 03:00:00,32,23,0.0,10.5,6,1,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,17,25,25,23,5,62,68,0.1,1012,23,10,296,3
2020-03-14 06:00:00,32,23,0.0,10.5,6,5,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,18,25,25,24,4,48,70,0.1,1014,24,10,112,3
2020-03-14 09:00:00,32,23,0.0,10.5,6,7,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,18,30,30,29,10,69,56,0.1,1015,29,9,44,8
2020-03-14 12:00:00,32,23,0.0,10.5,6,7,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,19,33,33,32,16,58,46,0.1,1013,32,10,64,14
2020-03-14 15:00:00,32,23,0.0,10.5,6,8,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,19,34,34,32,16,68,44,0.3,1010,32,9,58,13
2020-03-14 18:00:00,32,23,0.0,10.5,6,1,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,17,34,34,31,13,80,53,0.7,1011,31,10,246,8
2020-03-14 21:00:00,32,23,0.0,10.5,6,1,62,10:58 PM,10:16 AM,05:57 AM,06:02 PM,16,31,31,28,11,77,60,0.4,1013,28,10,322,5
2020-03-15 00:00:00,35,23,0.0,12.5,7,1,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,17,27,27,25,9,83,66,1.1,1013,25,10,306,5
2020-03-15 03:00:00,35,23,0.0,12.5,7,1,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,17,25,25,24,9,84,67,0.6,1012,24,10,300,4
2020-03-15 06:00:00,35,23,0.0,12.5,7,6,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,18,27,27,25,4,71,65,0.0,1013,25,10,329,2
2020-03-15 09:00:00,35,23,0.0,12.5,7,6,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,18,30,30,29,6,43,54,0.0,1015,29,10,148,6
2020-03-15 12:00:00,35,23,0.0,12.5,7,8,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,17,35,35,33,13,28,39,0.0,1012,33,10,61,12
2020-03-15 15:00:00,35,23,0.0,12.5,7,8,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,16,36,36,35,13,40,34,0.0,1009,35,10,51,11
2020-03-15 18:00:00,35,23,0.0,12.5,7,1,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,15,34,34,33,12,46,42,0.0,1010,33,10,242,7
2020-03-15 21:00:00,35,23,0.0,12.5,7,1,55,11:54 PM,11:11 AM,05:56 AM,06:02 PM,14,32,32,30,7,27,52,0.0,1013,30,10,350,3
2020-03-16 00:00:00,36,22,0.0,12.5,8,1,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,14,27,27,25,9,24,58,0.0,1012,25,10,319,4
