date_time,Mittagong_maxtempC,Mittagong_mintempC,Mittagong_totalSnow_cm,Mittagong_sunHour,Mittagong_uvIndex,Mittagong_uvIndex,Mittagong_moon_illumination,Mittagong_moonrise,Mittagong_moonset,Mittagong_sunrise,Mittagong_sunset,Mittagong_DewPointC,Mittagong_FeelsLikeC,Mittagong_HeatIndexC,Mittagong_WindChillC,Mittagong_WindGustKmph,Mittagong_cloudcover,Mittagong_humidity,Mittagong_precipMM,Mittagong_pressure,Mittagong_tempC,Mittagong_visibility,Mittagong_winddirDegree,Mittagong_windspeedKmph
2020-03-05 03:00:00,18,12,0.0,8.0,4,1,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,17,17,17,17,22,100,97,0.1,1012,17,10,33,17
2020-03-05 06:00:00,18,12,0.0,8.0,4,1,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,17,17,17,17,23,100,98,0.3,1011,17,5,30,18
2020-03-05 09:00:00,18,12,0.0,8.0,4,4,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,17,18,18,18,22,88,97,0.2,1011,18,7,26,17
2020-03-05 12:00:00,18,12,0.0,8.0,4,4,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,18,18,18,18,22,94,98,2.4,1009,18,8,23,16
2020-03-05 15:00:00,18,12,0.0,8.0,4,4,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,18,18,18,18,17,100,99,9.9,1007,18,6,25,13
2020-03-05 18:00:00,18,12,0.0,8.0,4,1,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,18,15,17,15,19,100,99,8.5,1006,15,6,25,14
2020-03-05 21:00:00,18,12,0.0,8.0,4,1,73,03:15 PM,12:21 AM,05:49 AM,06:29 PM,18,13,15,13,18,100,98,6.2,1006,13,7,17,13
2020-03-06 00:00:00,22,15,0.0,8.0,5,1,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,18,16,17,16,11,100,99,2.2,1006,16,4,241,8
2020-03-06 03:00:00,22,15,0.0,8.0,5,1,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,16,16,16,16,8,98,99,0.3,1005,16,2,321,5
2020-03-06 06:00:00,22,15,0.0,8.0,5,1,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,16,17,17,17,15,66,98,0.1,1007,17,2,265,8
2020-03-06 09:00:00,22,15,0.0,8.0,5,4,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,17,20,22,20,14,74,82,0.2,1009,20,7,218,10
2020-03-06 12:00:00,22,15,0.0,8.0,5,5,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,15,22,25,22,12,68,66,0.4,1009,22,10,224,9
2020-03-06 15:00:00,22,15,0.0,8.0,5,5,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,15,25,25,22,9,78,66,0.7,1010,22,10,211,7
2020-03-06 18:00:00,22,15,0.0,8.0,5,1,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,16,21,24,21,12,93,87,1.0,1012,21,10,166,9
2020-03-06 21:00:00,22,15,0.0,8.0,5,1,80,04:09 PM,01:19 AM,05:50 AM,06:28 PM,15,17,18,17,16,99,97,1.5,1015,17,10,157,12
2020-03-07 00:00:00,19,10,0.0,8.0,4,1,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,14,14,15,14,16,100,96,0.8,1016,15,5,163,12
2020-03-07 03:00:00,19,10,0.0,8.0,4,1,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,13,13,13,13,13,100,96,0.4,1017,13,2,180,9
2020-03-07 06:00:00,19,10,0.0,8.0,4,1,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,12,12,13,12,12,85,96,0.2,1018,13,2,175,8
2020-03-07 09:00:00,19,10,0.0,8.0,4,3,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,12,14,14,14,12,75,86,0.0,1019,14,7,169,9
2020-03-07 12:00:00,19,10,0.0,8.0,4,4,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,13,18,18,18,9,71,72,0.1,1019,18,10,164,7
2020-03-07 15:00:00,19,10,0.0,8.0,4,4,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,14,18,18,18,15,82,75,0.4,1019,18,9,151,12
2020-03-07 18:00:00,19,10,0.0,8.0,4,1,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,14,15,15,15,14,96,91,0.3,1020,15,10,146,11
2020-03-07 21:00:00,19,10,0.0,8.0,4,1,87,05:00 PM,02:23 AM,05:51 AM,06:27 PM,13,11,14,11,12,100,97,0.1,1021,11,5,149,9
2020-03-08 00:00:00,18,13,0.0,8.0,4,1,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,13,12,14,12,13,100,97,0.3,1021,12,7,156,10
2020-03-08 03:00:00,18,13,0.0,8.0,4,1,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,12,12,13,12,14,100,97,0.1,1020,13,3,162,10
2020-03-08 06:00:00,18,13,0.0,8.0,4,1,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,12,11,13,11,15,100,96,0.1,1021,13,7,165,12
2020-03-08 09:00:00,18,13,0.0,8.0,4,4,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,12,15,15,15,12,72,79,0.0,1021,15,10,155,10
2020-03-08 12:00:00,18,13,0.0,8.0,4,5,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,13,17,17,17,10,74,74,0.3,1020,17,10,148,8
2020-03-08 15:00:00,18,13,0.0,8.0,4,4,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,14,17,17,17,12,81,78,0.2,1018,17,10,128,9
2020-03-08 18:00:00,18,13,0.0,8.0,4,1,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,13,15,15,15,11,94,91,0.6,1019,15,10,133,8
2020-03-08 21:00:00,18,13,0.0,8.0,4,1,95,05:45 PM,03:33 AM,05:52 AM,06:26 PM,13,13,13,13,8,100,97,0.3,1020,13,3,143,6
2020-03-09 00:00:00,18,11,0.0,7.9,4,1,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,12,13,13,13,7,100,98,0.1,1020,13,0,160,5
2020-03-09 03:00:00,18,11,0.0,7.9,4,1,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,12,13,13,13,7,100,98,0.0,1020,13,0,166,5
2020-03-09 06:00:00,18,11,0.0,7.9,4,1,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,12,13,13,13,8,100,97,0.0,1021,13,1,160,6
2020-03-09 09:00:00,18,11,0.0,7.9,4,3,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,13,14,15,14,9,100,89,0.0,1021,15,7,148,8
2020-03-09 12:00:00,18,11,0.0,7.9,4,4,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,13,17,17,17,13,86,76,0.1,1021,17,10,139,11
2020-03-09 15:00:00,18,11,0.0,7.9,4,4,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,12,17,17,17,16,84,75,0.1,1019,17,10,141,14
2020-03-09 18:00:00,18,11,0.0,7.9,4,1,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,12,14,14,14,14,71,87,0.1,1021,14,10,147,10
2020-03-09 21:00:00,18,11,0.0,7.9,4,1,100,06:26 PM,04:45 AM,05:53 AM,06:24 PM,11,11,11,11,8,88,96,0.1,1022,11,3,142,5
2020-03-10 00:00:00,23,11,0.0,12.7,4,1,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,10,11,11,11,8,58,95,0.0,1022,11,7,168,5
2020-03-10 03:00:00,23,11,0.0,12.7,4,1,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,10,11,11,11,6,35,93,0.0,1022,11,10,190,4
2020-03-10 06:00:00,23,11,0.0,12.7,4,1,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,10,12,12,12,4,25,91,0.0,1022,12,10,198,2
2020-03-10 09:00:00,23,11,0.0,12.7,4,5,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,11,18,18,18,4,19,65,0.0,1022,18,10,114,3
2020-03-10 12:00:00,23,11,0.0,12.7,4,6,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,11,22,23,22,6,39,50,0.0,1021,22,10,58,5
2020-03-10 15:00:00,23,11,0.0,12.7,4,5,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,13,20,20,20,11,32,67,0.0,1019,20,10,73,9
2020-03-10 18:00:00,23,11,0.0,12.7,4,1,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,13,15,15,15,12,44,91,0.3,1020,15,10,56,8
2020-03-10 21:00:00,23,11,0.0,12.7,4,1,100,07:04 PM,05:58 AM,05:53 AM,06:23 PM,12,12,12,12,12,85,98,0.1,1022,12,3,36,7
2020-03-11 00:00:00,20,11,0.0,10.6,4,1,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,12,12,12,12,9,100,98,0.0,1022,12,0,19,5
2020-03-11 03:00:00,20,11,0.0,10.6,4,1,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,11,12,11,12,7,100,99,0.0,1022,11,0,237,4
2020-03-11 06:00:00,20,11,0.0,10.6,4,1,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,11,12,12,12,3,61,96,0.0,1023,12,7,340,2
2020-03-11 09:00:00,20,11,0.0,10.6,4,5,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,11,17,17,17,6,53,70,0.0,1024,17,10,139,5
2020-03-11 12:00:00,20,11,0.0,10.6,4,5,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,10,20,20,20,10,78,55,0.2,1023,20,9,76,8
2020-03-11 15:00:00,20,11,0.0,10.6,4,4,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,12,20,20,20,12,81,62,0.6,1022,20,9,80,10
2020-03-11 18:00:00,20,11,0.0,10.6,4,1,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,13,17,19,17,13,36,85,0.3,1023,17,4,63,8
2020-03-11 21:00:00,20,11,0.0,10.6,4,1,84,07:40 PM,07:11 AM,05:54 AM,06:21 PM,12,13,14,13,12,72,97,0.0,1024,13,1,39,6
2020-03-12 00:00:00,19,10,0.0,9.2,4,1,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,12,12,12,12,10,100,98,0.0,1025,12,0,32,5
2020-03-12 03:00:00,19,10,0.0,9.2,4,1,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,11,11,11,11,6,100,99,0.1,1024,11,0,48,3
2020-03-12 06:00:00,19,10,0.0,9.2,4,1,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,11,12,12,12,6,81,97,0.2,1025,12,6,56,4
2020-03-12 09:00:00,19,10,0.0,9.2,4,4,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,12,15,15,15,12,76,84,0.6,1026,15,9,56,9
2020-03-12 12:00:00,19,10,0.0,9.2,4,4,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,12,18,18,18,13,74,65,0.3,1024,18,10,60,11
2020-03-12 15:00:00,19,10,0.0,9.2,4,4,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,11,19,19,19,13,80,61,0.1,1022,19,10,65,11
2020-03-12 18:00:00,19,10,0.0,9.2,4,1,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,13,16,18,16,15,46,84,0.0,1022,16,5,61,10
2020-03-12 21:00:00,19,10,0.0,9.2,4,1,76,08:16 PM,08:22 AM,05:55 AM,06:20 PM,12,13,14,13,15,76,97,0.0,1023,13,1,41,9
2020-03-13 00:00:00,23,9,0.0,12.6,4,1,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,11,11,12,11,13,100,98,0.0,1022,12,0,26,7
2020-03-13 03:00:00,23,9,0.0,12.6,4,1,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,9,9,9,9,11,100,98,0.0,1021,9,0,17,5
2020-03-13 06:00:00,23,9,0.0,12.6,4,1,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,9,9,10,9,10,51,95,0.0,1021,10,7,243,5
2020-03-13 09:00:00,23,9,0.0,12.6,4,4,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,9,15,15,15,11,9,68,0.0,1020,15,10,124,8
2020-03-13 12:00:00,23,9,0.0,12.6,4,6,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,6,21,22,21,8,2,39,0.0,1017,21,10,219,7
2020-03-13 15:00:00,23,9,0.0,12.6,4,6,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,6,24,24,23,8,4,34,0.0,1014,23,10,309,6
2020-03-13 18:00:00,23,9,0.0,12.6,4,1,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,10,21,22,21,14,6,61,0.0,1014,21,10,107,8
2020-03-13 21:00:00,23,9,0.0,12.6,4,1,69,08:53 PM,09:33 AM,05:56 AM,06:19 PM,12,17,20,17,15,8,85,0.0,1014,17,10,236,8
2020-03-14 00:00:00,11,7,0.0,7.9,3,1,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,11,14,15,14,12,17,87,0.0,1014,14,10,323,6
2020-03-14 03:00:00,11,7,0.0,7.9,3,1,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,12,13,13,13,19,74,91,0.1,1014,13,10,215,10
2020-03-14 06:00:00,11,7,0.0,7.9,3,1,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,11,10,12,10,26,100,95,0.2,1015,12,5,159,16
2020-03-14 09:00:00,11,7,0.0,7.9,3,2,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,8,6,9,6,27,100,96,1.7,1017,9,7,166,17
2020-03-14 12:00:00,11,7,0.0,7.9,3,2,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,7,5,7,5,24,100,97,6.7,1018,7,6,182,15
2020-03-14 15:00:00,11,7,0.0,7.9,3,2,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,9,8,10,8,22,88,92,12.9,1018,10,5,170,17
2020-03-14 18:00:00,11,7,0.0,7.9,3,1,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,8,8,10,8,21,87,87,5.0,1020,10,8,161,16
2020-03-14 21:00:00,11,7,0.0,7.9,3,1,62,09:34 PM,10:42 AM,05:57 AM,06:17 PM,7,7,9,7,17,78,90,0.1,1021,9,10,173,11
2020-03-15 00:00:00,15,8,0.0,7.9,3,1,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,7,6,8,6,14,78,94,0.0,1021,8,5,181,9
2020-03-15 03:00:00,15,8,0.0,7.9,3,1,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,7,7,8,7,13,75,90,0.0,1021,8,7,182,9
2020-03-15 06:00:00,15,8,0.0,7.9,3,1,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,6,7,9,7,12,78,85,0.0,1022,9,10,184,10
2020-03-15 09:00:00,15,8,0.0,7.9,3,3,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,8,11,12,11,14,93,74,0.0,1023,12,10,172,12
2020-03-15 12:00:00,15,8,0.0,7.9,3,3,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,9,13,14,13,14,87,71,0.0,1022,14,10,158,12
2020-03-15 15:00:00,15,8,0.0,7.9,3,3,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,11,14,14,14,14,80,78,0.0,1021,14,10,150,12
2020-03-15 18:00:00,15,8,0.0,7.9,3,1,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,11,11,12,11,12,73,93,0.1,1023,12,10,157,9
2020-03-15 21:00:00,15,8,0.0,7.9,3,1,55,10:17 PM,11:50 AM,05:57 AM,06:16 PM,10,9,10,9,14,44,97,0.1,1025,10,5,172,9
2020-03-16 00:00:00,16,10,0.0,7.9,3,1,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,9,9,10,9,14,63,96,0.0,1025,10,2,187,8
2020-03-16 03:00:00,16,10,0.0,7.9,3,1,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,10,10,11,10,10,93,97,0.0,1024,11,1,186,6
2020-03-16 06:00:00,16,10,0.0,7.9,3,1,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,11,11,12,11,10,100,97,0.2,1025,12,1,177,8
2020-03-16 09:00:00,16,10,0.0,7.9,3,3,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,12,12,12,12,12,100,96,0.1,1026,12,2,173,10
2020-03-16 12:00:00,16,10,0.0,7.9,3,3,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,13,13,14,13,13,88,93,0.3,1026,14,7,161,11
2020-03-16 15:00:00,16,10,0.0,7.9,3,4,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,12,15,16,15,17,78,79,0.6,1025,16,9,152,13
2020-03-16 18:00:00,16,10,0.0,7.9,3,1,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,11,13,13,13,15,92,89,0.3,1026,13,3,164,10
2020-03-16 21:00:00,16,10,0.0,7.9,3,1,47,11:06 PM,12:54 PM,05:58 AM,06:15 PM,11,10,11,10,12,83,99,0.2,1028,11,7,178,7
2020-03-17 00:00:00,19,9,0.0,9.2,4,1,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,11,12,11,12,7,80,99,0.3,1028,11,10,178,4
2020-03-17 03:00:00,19,9,0.0,9.2,4,1,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,10,10,10,10,8,74,99,0.5,1027,10,10,181,4
2020-03-17 06:00:00,19,9,0.0,9.2,4,1,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,9,10,10,10,9,90,98,0.3,1028,10,3,179,5
2020-03-17 09:00:00,19,9,0.0,9.2,4,3,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,9,14,14,14,8,91,74,0.2,1028,14,6,154,6
2020-03-17 12:00:00,19,9,0.0,9.2,4,4,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,10,18,18,18,5,86,61,0.2,1027,18,10,123,4
2020-03-17 15:00:00,19,9,0.0,9.2,4,4,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,12,19,19,19,6,86,63,0.3,1025,19,9,93,5
2020-03-17 18:00:00,19,9,0.0,9.2,4,1,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,12,17,20,17,12,57,86,0.1,1026,17,4,57,7
2020-03-17 21:00:00,19,9,0.0,9.2,4,1,40,11:58 PM,01:53 PM,05:59 AM,06:13 PM,12,13,15,13,13,81,98,0.0,1027,13,1,23,7
2020-03-18 00:00:00,24,9,0.0,12.1,4,1,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,11,11,11,11,10,100,99,0.0,1026,11,0,241,5
2020-03-18 03:00:00,24,9,0.0,12.1,4,1,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,10,10,10,10,8,100,99,0.0,1025,10,0,329,4
2020-03-18 06:00:00,24,9,0.0,12.1,4,1,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,9,10,10,10,9,47,96,0.0,1026,10,1,304,4
2020-03-18 09:00:00,24,9,0.0,12.1,4,4,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,10,17,17,17,8,8,66,0.0,1026,17,7,292,5
2020-03-18 12:00:00,24,9,0.0,12.1,4,6,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,8,23,23,22,8,1,40,0.0,1023,22,10,278,7
2020-03-18 15:00:00,24,9,0.0,12.1,4,6,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,9,25,25,24,10,1,39,0.0,1021,24,10,270,9
2020-03-18 18:00:00,24,9,0.0,12.1,4,1,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,10,22,24,22,12,2,57,0.0,1022,22,10,280,7
2020-03-18 21:00:00,24,9,0.0,12.1,4,1,33,No moonrise,02:46 PM,06:00 AM,06:12 PM,9,19,22,19,14,4,66,0.0,1023,19,10,292,7
2020-03-19 00:00:00,28,13,0.0,11.6,6,1,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,7,15,17,15,18,6,63,0.0,1022,16,10,275,9
2020-03-19 03:00:00,28,13,0.0,11.6,6,1,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,7,13,13,13,17,6,64,0.0,1021,13,10,266,8
2020-03-19 06:00:00,28,13,0.0,11.6,6,1,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,7,13,14,13,15,9,65,0.0,1022,14,10,263,7
2020-03-19 09:00:00,28,13,0.0,11.6,6,6,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,9,20,21,20,11,9,51,0.0,1022,20,10,251,7
2020-03-19 12:00:00,28,13,0.0,11.6,6,7,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,11,26,26,26,8,24,38,0.0,1021,26,10,257,6
2020-03-19 15:00:00,28,13,0.0,11.6,6,7,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,13,28,28,28,6,18,40,0.0,1019,28,10,270,5
2020-03-19 18:00:00,28,13,0.0,11.6,6,1,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,13,28,28,27,10,11,56,0.0,1019,27,10,92,5
2020-03-19 21:00:00,28,13,0.0,11.6,6,1,25,12:52 AM,03:33 PM,06:01 AM,06:11 PM,12,27,27,24,12,11,64,0.0,1019,24,10,212,5
2020-03-20 00:00:00,27,16,0.0,11.6,6,1,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,11,20,21,20,13,13,65,0.0,1018,20,10,308,6
2020-03-20 03:00:00,27,16,0.0,11.6,6,1,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,9,17,17,17,16,9,62,0.0,1017,17,10,301,8
2020-03-20 06:00:00,27,16,0.0,11.6,6,1,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,9,17,17,17,21,5,59,0.0,1016,17,10,297,10
2020-03-20 09:00:00,27,16,0.0,11.6,6,6,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,9,22,22,22,27,4,44,0.0,1015,22,10,286,18
2020-03-20 12:00:00,27,16,0.0,11.6,6,7,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,9,26,26,26,28,5,33,0.0,1013,26,10,284,22
2020-03-20 15:00:00,27,16,0.0,11.6,6,7,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,10,26,26,27,25,4,36,0.0,1011,27,10,280,19
2020-03-20 18:00:00,27,16,0.0,11.6,6,1,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,10,26,26,25,22,1,46,0.0,1013,25,10,263,13
2020-03-20 21:00:00,27,16,0.0,11.6,6,1,18,01:50 AM,04:13 PM,06:01 AM,06:09 PM,7,27,27,23,16,0,55,0.0,1015,23,10,230,8
2020-03-21 00:00:00,18,10,0.0,8.8,5,1,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,7,16,17,16,10,0,70,0.0,1017,15,10,240,5
2020-03-21 03:00:00,18,10,0.0,8.8,5,1,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,7,10,10,10,10,0,80,0.0,1018,10,10,248,5
2020-03-21 06:00:00,18,10,0.0,8.8,5,1,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,7,10,11,10,6,0,80,0.0,1019,11,10,243,3
2020-03-21 09:00:00,18,10,0.0,8.8,5,5,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,9,16,16,16,7,10,66,0.0,1020,16,10,115,6
2020-03-21 12:00:00,18,10,0.0,8.8,5,5,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,11,18,18,18,10,38,65,0.1,1019,18,10,86,8
2020-03-21 15:00:00,18,10,0.0,8.8,5,4,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,13,18,18,18,10,72,70,0.1,1018,18,10,96,9
2020-03-21 18:00:00,18,10,0.0,8.8,5,1,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,13,16,19,16,10,61,87,0.0,1019,16,5,68,8
2020-03-21 21:00:00,18,10,0.0,8.8,5,1,11,02:47 AM,04:49 PM,06:02 AM,06:08 PM,13,14,16,14,10,75,95,0.0,1020,14,2,34,6
2020-03-22 00:00:00,23,11,0.0,10.2,4,1,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,13,13,13,13,9,96,98,0.0,1020,13,1,10,6
2020-03-22 03:00:00,23,11,0.0,10.2,4,1,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,12,12,12,12,10,100,99,0.0,1018,12,0,225,5
2020-03-22 06:00:00,23,11,0.0,10.2,4,1,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,9,11,11,11,12,37,89,0.0,1019,11,7,310,6
2020-03-22 09:00:00,23,11,0.0,10.2,4,5,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,6,17,17,17,17,5,54,0.0,1019,17,10,268,13
2020-03-22 12:00:00,23,11,0.0,10.2,4,6,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,6,23,23,22,19,5,35,0.0,1017,22,10,248,16
2020-03-22 15:00:00,23,11,0.0,10.2,4,6,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,9,24,24,23,14,8,40,0.0,1017,23,10,230,12
2020-03-22 18:00:00,23,11,0.0,10.2,4,1,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,13,20,23,20,15,67,76,0.1,1019,20,10,169,13
2020-03-22 21:00:00,23,11,0.0,10.2,4,1,4,03:44 AM,05:22 PM,06:03 AM,06:07 PM,13,18,21,18,13,99,91,0.0,1022,18,10,138,11
2020-03-23 00:00:00,17,11,0.0,7.4,3,1,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,11,13,15,13,15,100,92,0.3,1023,14,5,149,12
2020-03-23 03:00:00,17,11,0.0,7.4,3,1,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,9,9,11,9,18,65,86,0.1,1024,11,7,159,14
2020-03-23 06:00:00,17,11,0.0,7.4,3,1,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,8,9,11,9,13,47,85,0.0,1025,11,10,162,10
2020-03-23 09:00:00,17,11,0.0,7.4,3,4,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,9,15,15,15,9,40,69,0.0,1026,15,10,139,8
2020-03-23 12:00:00,17,11,0.0,7.4,3,5,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,11,17,17,17,9,72,67,0.1,1024,17,10,118,8
2020-03-23 15:00:00,17,11,0.0,7.4,3,4,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,11,16,16,16,12,76,73,0.1,1023,16,10,122,10
2020-03-23 18:00:00,17,11,0.0,7.4,3,1,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,12,14,14,14,10,73,87,0.0,1024,14,10,112,8
2020-03-23 21:00:00,17,11,0.0,7.4,3,1,0,04:39 AM,05:51 PM,06:04 AM,06:05 PM,12,13,13,13,7,92,96,0.0,1025,13,3,97,5
2020-03-24 00:00:00,21,13,0.0,6.0,4,1,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,12,13,13,13,7,98,97,0.2,1025,13,7,84,5
2020-03-24 03:00:00,21,13,0.0,6.0,4,1,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,13,13,13,13,8,99,98,0.1,1024,13,3,58,6
2020-03-24 06:00:00,21,13,0.0,6.0,4,1,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,13,13,13,13,10,100,97,0.3,1024,13,7,40,8
2020-03-24 09:00:00,21,13,0.0,6.0,4,4,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,13,15,15,15,14,74,87,0.1,1024,15,10,31,12
