date_time,Alyangula_maxtempC,Alyangula_mintempC,Alyangula_totalSnow_cm,Alyangula_sunHour,Alyangula_uvIndex,Alyangula_uvIndex,Alyangula_moon_illumination,Alyangula_moonrise,Alyangula_moonset,Alyangula_sunrise,Alyangula_sunset,Alyangula_DewPointC,Alyangula_FeelsLikeC,Alyangula_HeatIndexC,Alyangula_WindChillC,Alyangula_WindGustKmph,Alyangula_cloudcover,Alyangula_humidity,Alyangula_precipMM,Alyangula_pressure,Alyangula_tempC,Alyangula_visibility,Alyangula_winddirDegree,Alyangula_windspeedKmph
2020-02-07 12:00:00,31,29,0.0,7.5,7,7,95,05:13 PM,03:52 AM,06:19 AM,06:58 PM,25,37,37,31,18,70,70,0.8,1007,31,9,223,14
2020-02-07 15:00:00,31,29,0.0,7.5,7,7,95,05:13 PM,03:52 AM,06:19 AM,06:58 PM,25,37,37,31,15,89,71,0.4,1005,31,9,176,12
2020-02-07 18:00:00,31,29,0.0,7.5,7,7,95,05:13 PM,03:52 AM,06:19 AM,06:58 PM,25,37,37,30,18,86,74,0.8,1006,30,9,105,13
2020-02-07 21:00:00,31,29,0.0,7.5,7,1,95,05:13 PM,03:52 AM,06:19 AM,06:58 PM,24,35,35,30,22,83,74,1.3,1008,30,9,77,15
2020-02-08 00:00:00,31,29,0.0,8.9,8,1,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,34,34,29,21,14,75,0.0,1008,29,10,70,14
2020-02-08 03:00:00,31,29,0.0,8.9,8,1,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,34,34,29,16,39,74,0.0,1006,29,10,46,11
2020-02-08 06:00:00,31,29,0.0,8.9,8,1,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,33,33,29,13,24,74,0.0,1007,29,10,26,9
2020-02-08 09:00:00,31,29,0.0,8.9,8,7,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,36,36,30,14,32,70,0.0,1008,30,9,3,11
2020-02-08 12:00:00,31,29,0.0,8.9,8,7,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,36,36,31,10,70,66,0.2,1006,31,9,293,8
2020-02-08 15:00:00,31,29,0.0,8.9,8,8,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,36,36,31,5,21,66,0.0,1004,31,10,208,4
2020-02-08 18:00:00,31,29,0.0,8.9,8,7,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,36,36,31,8,71,69,0.4,1005,31,9,102,5
2020-02-08 21:00:00,31,29,0.0,8.9,8,1,100,06:11 PM,04:53 AM,06:19 AM,06:57 PM,24,35,35,30,18,70,72,0.1,1007,30,10,65,12
2020-02-09 00:00:00,31,29,0.0,6.2,8,1,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,25,35,35,30,23,21,74,0.0,1006,30,10,39,15
2020-02-09 03:00:00,31,29,0.0,6.2,8,1,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,25,35,35,29,23,20,77,0.0,1004,29,10,3,15
2020-02-09 06:00:00,31,29,0.0,6.2,8,1,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,25,34,34,29,22,23,79,0.0,1006,29,10,339,15
2020-02-09 09:00:00,31,29,0.0,6.2,8,7,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,24,35,35,30,11,88,72,0.1,1007,30,10,309,9
2020-02-09 12:00:00,31,29,0.0,6.2,8,7,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,24,36,36,31,7,86,68,0.2,1005,31,10,307,6
2020-02-09 15:00:00,31,29,0.0,6.2,8,7,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,24,37,37,31,1,81,65,1.0,1003,31,9,154,1
2020-02-09 18:00:00,31,29,0.0,6.2,8,7,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,24,36,36,31,13,88,70,0.4,1004,31,10,70,9
2020-02-09 21:00:00,31,29,0.0,6.2,8,1,100,07:07 PM,05:56 AM,06:20 AM,06:57 PM,25,36,36,30,21,75,74,0.6,1005,30,10,43,14
2020-02-10 00:00:00,33,29,0.0,11.6,8,1,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,25,35,35,30,27,9,76,0.0,1005,30,10,19,18
2020-02-10 03:00:00,33,29,0.0,11.6,8,1,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,25,35,35,29,22,8,78,0.0,1004,29,10,352,15
2020-02-10 06:00:00,33,29,0.0,11.6,8,1,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,25,34,34,29,20,6,78,0.0,1005,29,10,306,14
2020-02-10 09:00:00,33,29,0.0,11.6,8,7,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,24,36,36,30,18,27,69,0.0,1007,30,9,247,14
2020-02-10 12:00:00,33,29,0.0,11.6,8,7,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,25,39,39,32,22,28,70,0.0,1006,32,9,202,18
2020-02-10 15:00:00,33,29,0.0,11.6,8,8,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,25,40,40,33,19,8,63,0.0,1004,33,10,188,13
2020-02-10 18:00:00,33,29,0.0,11.6,8,8,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,26,40,40,32,21,5,69,0.0,1005,32,10,70,13
2020-02-10 21:00:00,33,29,0.0,11.6,8,1,83,07:59 PM,06:59 AM,06:20 AM,06:57 PM,26,38,38,30,31,74,79,0.1,1007,30,10,37,21
2020-02-11 00:00:00,32,28,0.0,11.6,7,1,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,26,35,35,29,36,72,83,0.3,1007,29,10,320,26
2020-02-11 03:00:00,32,28,0.0,11.6,7,1,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,25,33,33,28,37,74,85,0.3,1006,28,10,298,28
2020-02-11 06:00:00,32,28,0.0,11.6,7,1,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,24,33,33,28,32,13,79,0.0,1007,28,10,281,23
2020-02-11 09:00:00,32,28,0.0,11.6,7,7,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,24,34,34,29,30,9,76,0.0,1008,29,10,277,24
2020-02-11 12:00:00,32,28,0.0,11.6,7,8,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,24,37,37,31,19,7,65,0.0,1007,31,10,268,15
2020-02-11 15:00:00,32,28,0.0,11.6,7,8,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,23,38,38,32,7,7,60,0.0,1005,32,10,195,6
2020-02-11 18:00:00,32,28,0.0,11.6,7,8,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,26,40,40,32,5,13,68,0.0,1005,32,10,115,3
2020-02-11 21:00:00,32,28,0.0,11.6,7,1,75,08:48 PM,08:01 AM,06:20 AM,06:56 PM,25,38,38,31,30,80,71,0.2,1007,31,9,15,17
2020-02-12 00:00:00,32,29,0.0,8.9,7,1,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,26,37,37,30,39,83,77,0.3,1007,30,10,298,27
2020-02-12 03:00:00,32,29,0.0,8.9,7,1,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,25,35,35,30,30,70,77,0.7,1006,30,9,267,21
2020-02-12 06:00:00,32,29,0.0,8.9,7,1,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,25,34,34,29,33,25,78,0.0,1006,29,10,263,23
2020-02-12 09:00:00,32,29,0.0,8.9,7,7,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,25,36,36,30,25,30,77,0.0,1008,30,10,248,20
2020-02-12 12:00:00,32,29,0.0,8.9,7,7,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,25,37,37,30,31,82,73,0.1,1006,30,10,240,26
2020-02-12 15:00:00,32,29,0.0,8.9,7,7,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,25,39,39,32,22,79,67,0.1,1005,32,10,216,17
2020-02-12 18:00:00,32,29,0.0,8.9,7,8,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,26,40,40,32,8,4,70,0.0,1004,32,10,255,4
2020-02-12 21:00:00,32,29,0.0,8.9,7,1,68,09:35 PM,09:01 AM,06:21 AM,06:56 PM,26,38,38,31,28,6,75,0.0,1006,31,10,340,17
2020-02-13 00:00:00,33,26,0.0,10.2,7,1,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,26,37,37,30,35,84,76,0.2,1006,30,10,334,23
2020-02-13 03:00:00,33,26,0.0,10.2,7,1,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,26,36,36,30,32,82,79,0.2,1004,30,10,312,21
2020-02-13 06:00:00,33,26,0.0,10.2,7,1,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,25,35,35,29,27,80,79,0.1,1005,29,10,293,18
2020-02-13 09:00:00,33,26,0.0,10.2,7,7,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,25,37,37,31,23,70,72,0.1,1007,31,10,279,19
2020-02-13 12:00:00,33,26,0.0,10.2,7,8,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,25,39,39,32,11,19,68,0.0,1005,32,10,243,9
2020-02-13 15:00:00,33,26,0.0,10.2,7,8,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,24,39,39,33,2,15,62,0.0,1003,33,10,19,1
2020-02-13 18:00:00,33,26,0.0,10.2,7,7,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,25,33,33,30,10,7,63,0.0,1003,30,10,70,5
2020-02-13 21:00:00,33,26,0.0,10.2,7,1,60,10:20 PM,09:59 AM,06:21 AM,06:56 PM,27,29,29,26,41,18,79,0.0,1005,26,10,8,27
2020-02-14 00:00:00,33,29,0.0,11.6,8,1,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,26,37,37,30,45,7,76,0.0,1005,30,10,322,31
2020-02-14 03:00:00,33,29,0.0,11.6,8,1,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,25,36,36,30,40,4,76,0.0,1004,30,10,300,27
2020-02-14 06:00:00,33,29,0.0,11.6,8,1,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,24,35,35,29,32,4,75,0.0,1005,29,10,288,22
2020-02-14 09:00:00,33,29,0.0,11.6,8,8,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,24,35,35,30,27,0,69,0.0,1007,30,10,277,21
2020-02-14 12:00:00,33,29,0.0,11.6,8,8,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,25,39,39,32,13,0,66,0.0,1005,32,10,312,10
2020-02-14 15:00:00,33,29,0.0,11.6,8,8,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,25,40,40,33,2,0,62,0.0,1003,33,10,85,1
2020-02-14 18:00:00,33,29,0.0,11.6,8,8,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,26,42,42,33,8,18,66,0.0,1003,33,10,131,4
2020-02-14 21:00:00,33,29,0.0,11.6,8,1,53,11:06 PM,10:57 AM,06:21 AM,06:55 PM,26,40,40,31,42,26,75,0.0,1005,31,9,17,25
2020-02-15 00:00:00,33,30,0.0,11.6,8,1,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,26,38,38,31,41,9,77,0.0,1004,31,10,320,28
2020-02-15 03:00:00,33,30,0.0,11.6,8,1,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,26,37,37,30,40,4,76,0.0,1004,30,10,309,27
2020-02-15 06:00:00,33,30,0.0,11.6,8,1,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,26,36,36,30,34,9,79,0.0,1006,30,10,291,23
2020-02-15 09:00:00,33,30,0.0,11.6,8,8,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,26,37,37,30,29,26,78,0.0,1008,30,10,299,23
2020-02-15 12:00:00,33,30,0.0,11.6,8,8,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,26,41,41,33,12,6,69,0.0,1006,33,10,317,10
2020-02-15 15:00:00,33,30,0.0,11.6,8,8,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,26,43,43,33,9,6,66,0.0,1003,33,10,53,6
2020-02-15 18:00:00,33,30,0.0,11.6,8,8,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,27,43,43,33,20,5,69,0.0,1003,33,10,55,12
2020-02-15 21:00:00,33,30,0.0,11.6,8,1,45,11:53 PM,11:54 AM,06:22 AM,06:55 PM,28,41,41,31,37,9,81,0.0,1005,31,10,10,24
2020-02-16 00:00:00,34,29,0.0,10.2,8,1,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,27,38,38,30,40,6,81,0.0,1005,30,10,330,28
2020-02-16 03:00:00,34,29,0.0,10.2,8,1,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,26,37,37,30,30,8,80,0.0,1004,30,10,330,21
2020-02-16 06:00:00,34,29,0.0,10.2,8,1,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,24,34,34,29,35,4,75,0.0,1006,29,10,309,25
2020-02-16 09:00:00,34,29,0.0,10.2,8,6,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,26,36,36,30,24,79,78,0.1,1007,30,10,313,20
2020-02-16 12:00:00,34,29,0.0,10.2,8,8,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,26,41,41,32,16,4,70,0.0,1005,32,10,305,13
2020-02-16 15:00:00,34,29,0.0,10.2,8,8,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,26,43,43,34,9,5,65,0.0,1003,34,10,48,6
2020-02-16 18:00:00,34,29,0.0,10.2,8,8,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,27,43,43,33,24,5,74,0.0,1003,33,10,70,16
2020-02-16 21:00:00,34,29,0.0,10.2,8,1,38,No moonrise,12:51 PM,06:22 AM,06:54 PM,27,40,40,31,22,85,80,0.1,1006,31,10,346,15
2020-02-17 00:00:00,33,29,0.0,11.6,7,1,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,25,34,34,29,27,76,75,0.1,1006,29,10,299,19
2020-02-17 03:00:00,33,29,0.0,11.6,7,1,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,24,33,33,29,14,78,73,0.1,1005,29,10,338,9
2020-02-17 06:00:00,33,29,0.0,11.6,7,1,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,24,34,34,29,19,6,72,0.0,1007,29,10,293,13
2020-02-17 09:00:00,33,29,0.0,11.6,7,8,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,23,35,35,31,18,4,63,0.0,1008,31,10,270,14
2020-02-17 12:00:00,33,29,0.0,11.6,7,8,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,24,37,37,32,14,5,63,0.0,1007,32,10,216,11
2020-02-17 15:00:00,33,29,0.0,11.6,7,8,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,25,41,41,33,23,7,62,0.0,1004,33,10,189,16
2020-02-17 18:00:00,33,29,0.0,11.6,7,8,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,26,40,40,32,24,5,70,0.0,1005,32,10,99,15
2020-02-17 21:00:00,33,29,0.0,11.6,7,1,30,12:40 AM,01:48 PM,06:22 AM,06:54 PM,26,38,38,31,24,7,75,0.0,1006,31,10,96,15
2020-02-18 00:00:00,33,29,0.0,10.2,8,1,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,26,38,38,30,32,4,80,0.0,1006,30,10,27,22
2020-02-18 03:00:00,33,29,0.0,10.2,8,1,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,26,37,37,30,31,6,80,0.0,1005,30,10,355,22
2020-02-18 06:00:00,33,29,0.0,10.2,8,1,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,26,36,36,29,24,5,81,0.0,1006,29,10,301,17
2020-02-18 09:00:00,33,29,0.0,10.2,8,8,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,25,37,37,31,17,4,69,0.0,1007,31,10,220,13
2020-02-18 12:00:00,33,29,0.0,10.2,8,8,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,25,39,39,32,24,8,65,0.0,1006,32,10,223,19
2020-02-18 15:00:00,33,29,0.0,10.2,8,8,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,25,40,40,33,23,7,64,0.0,1003,33,10,192,17
2020-02-18 18:00:00,33,29,0.0,10.2,8,7,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,26,39,39,32,27,79,71,0.1,1004,32,10,85,18
2020-02-18 21:00:00,33,29,0.0,10.2,8,1,22,01:31 AM,02:44 PM,06:23 AM,06:54 PM,26,38,38,30,26,82,78,0.1,1005,30,10,68,17
2020-02-19 00:00:00,33,29,0.0,8.9,8,1,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,26,37,37,30,29,6,78,0.0,1005,30,10,26,19
2020-02-19 03:00:00,33,29,0.0,8.9,8,1,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,26,36,36,29,26,34,83,0.0,1004,29,9,341,18
2020-02-19 06:00:00,33,29,0.0,8.9,8,1,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,25,35,35,29,13,14,77,0.0,1005,29,10,306,9
2020-02-19 09:00:00,33,29,0.0,8.9,8,8,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,25,36,36,30,14,5,72,0.0,1006,30,10,264,12
2020-02-19 12:00:00,33,29,0.0,8.9,8,7,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,25,39,39,32,25,84,67,0.1,1005,32,10,210,21
2020-02-19 15:00:00,33,29,0.0,8.9,8,7,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,25,41,41,33,27,70,63,0.3,1002,33,9,181,19
2020-02-19 18:00:00,33,29,0.0,8.9,8,8,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,25,39,39,32,24,16,64,0.0,1002,32,10,124,15
2020-02-19 21:00:00,33,29,0.0,8.9,8,1,15,02:23 AM,03:39 PM,06:23 AM,06:53 PM,24,37,37,31,25,78,69,0.1,1005,31,10,103,16
2020-02-20 00:00:00,31,28,0.0,7.5,7,1,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,25,36,36,30,15,73,75,0.6,1006,30,10,42,10
2020-02-20 03:00:00,31,28,0.0,7.5,7,1,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,25,34,34,29,15,86,80,2.2,1004,29,9,296,10
2020-02-20 06:00:00,31,28,0.0,7.5,7,1,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,25,33,33,28,17,42,81,0.0,1005,28,10,272,12
2020-02-20 09:00:00,31,28,0.0,7.5,7,8,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,24,35,35,30,10,18,71,0.0,1007,30,10,249,8
2020-02-20 12:00:00,31,28,0.0,7.5,7,7,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,25,37,37,31,24,73,73,1.0,1005,31,9,222,19
2020-02-20 15:00:00,31,28,0.0,7.5,7,7,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,24,38,38,31,37,81,66,6.3,1004,31,7,188,19
2020-02-20 18:00:00,31,28,0.0,7.5,7,7,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,25,37,37,31,21,87,70,0.4,1004,31,9,153,14
2020-02-20 21:00:00,31,28,0.0,7.5,7,1,7,03:16 AM,04:31 PM,06:23 AM,06:53 PM,24,35,35,30,17,80,71,0.4,1006,30,9,118,11
2020-02-21 00:00:00,32,29,0.0,7.5,8,1,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,24,35,35,30,15,44,72,0.0,1006,30,10,103,10
2020-02-21 03:00:00,32,29,0.0,7.5,8,1,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,24,34,34,29,8,71,73,0.9,1005,29,9,77,5
2020-02-21 06:00:00,32,29,0.0,7.5,8,1,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,24,34,34,29,14,88,73,1.4,1006,29,9,233,9
2020-02-21 09:00:00,32,29,0.0,7.5,8,7,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,25,36,36,30,32,75,74,3.8,1008,30,7,213,18
2020-02-21 12:00:00,32,29,0.0,7.5,8,7,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,24,38,38,32,19,72,65,2.6,1006,32,7,137,12
2020-02-21 15:00:00,32,29,0.0,7.5,8,7,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,24,38,38,32,28,56,65,6.6,1005,32,7,170,14
2020-02-21 18:00:00,32,29,0.0,7.5,8,7,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,24,36,36,30,23,80,71,3.0,1005,30,7,157,14
2020-02-21 21:00:00,32,29,0.0,7.5,8,1,0,04:09 AM,05:20 PM,06:23 AM,06:52 PM,24,34,34,29,16,88,72,3.0,1007,29,7,128,10
2020-02-22 00:00:00,31,29,0.0,10.2,7,1,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,24,33,33,29,12,21,73,0.0,1005,29,10,104,8
2020-02-22 03:00:00,31,29,0.0,10.2,7,1,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,24,33,33,29,10,16,73,0.0,1005,29,10,170,7
2020-02-22 06:00:00,31,29,0.0,10.2,7,1,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,24,34,34,29,19,85,76,0.2,1006,29,9,177,13
2020-02-22 09:00:00,31,29,0.0,10.2,7,6,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,25,35,35,30,40,50,74,5.8,1007,30,7,175,21
2020-02-22 12:00:00,31,29,0.0,10.2,7,7,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,25,37,37,31,47,58,72,1.9,1004,31,10,177,32
2020-02-22 15:00:00,31,29,0.0,10.2,7,7,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,25,36,36,30,64,54,74,3.9,1002,30,7,185,37
2020-02-22 18:00:00,31,29,0.0,10.2,7,6,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,25,35,35,29,40,85,77,0.2,1002,29,9,169,29
2020-02-22 21:00:00,31,29,0.0,10.2,7,1,0,05:02 AM,06:05 PM,06:24 AM,06:52 PM,25,35,35,29,52,58,81,3.8,1004,29,7,164,30
2020-02-23 00:00:00,31,29,0.0,7.5,6,1,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,25,35,35,29,40,89,81,2.2,1003,29,10,165,26
2020-02-23 03:00:00,31,29,0.0,7.5,6,1,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,25,35,35,29,41,83,81,3.6,1002,29,7,196,24
2020-02-23 06:00:00,31,29,0.0,7.5,6,1,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,25,34,34,29,51,76,82,5.6,1003,29,7,197,27
2020-02-23 09:00:00,31,29,0.0,7.5,6,6,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,26,35,35,29,66,93,82,9.8,1005,29,3,221,31
2020-02-23 12:00:00,31,29,0.0,7.5,6,7,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,25,36,36,30,43,86,73,0.9,1003,30,10,222,33
2020-02-23 15:00:00,31,29,0.0,7.5,6,7,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,25,38,38,31,27,76,71,1.8,1002,31,9,207,19
2020-02-23 18:00:00,31,29,0.0,7.5,6,8,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,25,38,38,31,14,16,73,0.0,1002,31,10,331,9
2020-02-23 21:00:00,31,29,0.0,7.5,6,1,0,05:53 AM,06:47 PM,06:24 AM,06:51 PM,26,37,37,31,6,17,75,0.0,1004,31,10,10,4
2020-02-24 00:00:00,33,29,0.0,10.2,8,1,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,25,36,36,30,33,8,73,0.0,1004,30,10,302,21
2020-02-24 03:00:00,33,29,0.0,10.2,8,1,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,24,35,35,30,52,5,73,0.0,1003,30,10,278,36
2020-02-24 06:00:00,33,29,0.0,10.2,8,1,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,24,34,34,29,45,12,75,0.0,1004,29,10,266,31
2020-02-24 09:00:00,33,29,0.0,10.2,8,6,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,25,35,35,29,46,28,76,0.0,1006,29,9,282,34
2020-02-24 12:00:00,33,29,0.0,10.2,8,8,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,25,38,38,32,35,15,66,0.0,1004,32,10,279,27
2020-02-24 15:00:00,33,29,0.0,10.2,8,8,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,25,40,40,33,31,7,62,0.0,1001,33,10,287,20
2020-02-24 18:00:00,33,29,0.0,10.2,8,7,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,25,39,39,32,26,83,67,0.1,1002,32,10,305,14
2020-02-24 21:00:00,33,29,0.0,10.2,8,1,0,06:41 AM,07:27 PM,06:24 AM,06:51 PM,25,38,38,31,45,85,69,0.1,1004,31,10,316,26
2020-02-25 00:00:00,32,29,0.0,8.9,7,1,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,25,36,36,30,44,70,75,0.5,1004,30,10,305,28
2020-02-25 03:00:00,32,29,0.0,8.9,7,1,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,24,34,34,29,43,57,75,0.5,1003,29,10,293,30
2020-02-25 06:00:00,32,29,0.0,8.9,7,1,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,24,33,33,29,36,84,77,1.9,1004,29,10,292,24
2020-02-25 09:00:00,32,29,0.0,8.9,7,6,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,25,35,35,30,46,72,75,3.2,1006,30,7,308,28
2020-02-25 12:00:00,32,29,0.0,8.9,7,8,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,25,37,37,31,33,11,68,0.0,1004,31,10,326,26
2020-02-25 15:00:00,32,29,0.0,8.9,7,8,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,25,40,40,32,29,9,66,0.0,1002,32,10,332,20
2020-02-25 18:00:00,32,29,0.0,8.9,7,7,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,25,37,37,31,38,84,72,0.7,1003,31,10,290,25
2020-02-25 21:00:00,32,29,0.0,8.9,7,1,8,07:29 AM,08:04 PM,06:24 AM,06:50 PM,25,36,36,30,44,86,75,1.2,1005,30,10,342,30
2020-02-26 00:00:00,31,29,0.0,7.5,6,1,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,26,35,35,29,49,76,82,1.1,1005,29,10,342,35
2020-02-26 03:00:00,31,29,0.0,7.5,6,1,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,26,34,34,29,63,100,83,5.0,1004,29,7,338,34
2020-02-26 06:00:00,31,29,0.0,7.5,6,1,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,25,34,34,29,55,74,79,3.8,1005,29,7,334,32
2020-02-26 09:00:00,31,29,0.0,7.5,6,6,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,25,35,35,30,58,80,77,5.7,1007,30,7,328,30
2020-02-26 12:00:00,31,29,0.0,7.5,6,7,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,25,37,37,31,33,52,68,1.2,1006,31,10,335,24
2020-02-26 15:00:00,31,29,0.0,7.5,6,7,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,25,36,36,30,42,87,71,2.2,1003,30,10,345,28
2020-02-26 18:00:00,31,29,0.0,7.5,6,7,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,25,36,36,30,38,75,75,0.4,1004,30,10,347,27
