date_time,Atherton_maxtempC,Atherton_mintempC,Atherton_totalSnow_cm,Atherton_sunHour,Atherton_uvIndex,Atherton_uvIndex,Atherton_moon_illumination,Atherton_moonrise,Atherton_moonset,Atherton_sunrise,Atherton_sunset,Atherton_DewPointC,Atherton_FeelsLikeC,Atherton_HeatIndexC,Atherton_WindChillC,Atherton_WindGustKmph,Atherton_cloudcover,Atherton_humidity,Atherton_precipMM,Atherton_pressure,Atherton_tempC,Atherton_visibility,Atherton_winddirDegree,Atherton_windspeedKmph
2020-02-07 12:00:00,7,2,0.0,9.6,3,3,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,-4,3,7,3,27,48,47,0.0,1015,7,10,151,20
2020-02-07 15:00:00,7,2,0.0,9.6,3,3,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,-0,3,7,3,28,47,60,0.0,1011,7,10,158,21
2020-02-07 18:00:00,7,2,0.0,9.6,3,2,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,3,2,6,2,27,96,81,0.0,1009,6,10,153,17
2020-02-07 21:00:00,7,2,0.0,9.6,3,1,95,03:35 PM,07:51 AM,08:45 AM,06:03 PM,5,2,4,2,32,100,89,0.1,1007,2,10,167,21
2020-02-08 00:00:00,9,4,0.0,8.2,2,1,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,6,6,9,6,39,100,82,0.1,1005,9,10,181,24
2020-02-08 03:00:00,9,4,0.0,8.2,2,1,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,2,4,7,4,38,71,68,0.6,1006,7,9,216,25
2020-02-08 06:00:00,9,4,0.0,8.2,2,3,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,1,3,6,3,21,28,70,0.0,1009,6,10,223,14
2020-02-08 09:00:00,9,4,0.0,8.2,2,3,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,1,3,6,3,19,0,73,0.0,1011,6,10,206,14
2020-02-08 12:00:00,9,4,0.0,8.2,2,3,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,1,5,8,5,27,26,59,0.0,1011,8,10,205,21
2020-02-08 15:00:00,9,4,0.0,8.2,2,2,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,1,6,9,6,37,100,57,0.0,1008,9,10,202,26
2020-02-08 18:00:00,9,4,0.0,8.2,2,2,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,3,4,8,4,46,100,70,0.1,1005,8,10,198,31
2020-02-08 21:00:00,9,4,0.0,8.2,2,1,100,04:52 PM,08:37 AM,08:44 AM,06:05 PM,4,4,6,4,51,100,70,0.0,1002,4,10,206,35
2020-02-09 00:00:00,13,7,0.0,4.8,3,1,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,5,5,9,5,46,100,78,0.0,1000,9,10,201,32
2020-02-09 03:00:00,13,7,0.0,4.8,3,1,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,8,7,10,7,55,100,83,2.9,991,10,7,203,35
2020-02-09 06:00:00,13,7,0.0,4.8,3,3,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,10,9,12,9,51,100,85,0.0,985,12,10,215,33
2020-02-09 09:00:00,13,7,0.0,4.8,3,3,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,9,9,13,9,60,100,80,9.7,978,13,5,216,41
2020-02-09 12:00:00,13,7,0.0,4.8,3,3,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,7,6,10,6,57,100,81,0.0,976,10,10,267,43
2020-02-09 15:00:00,13,7,0.0,4.8,3,3,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,3,7,11,7,58,66,60,3.2,977,11,8,255,43
2020-02-09 18:00:00,13,7,0.0,4.8,3,2,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,2,5,9,5,53,89,63,0.0,978,9,10,256,39
2020-02-09 21:00:00,13,7,0.0,4.8,3,1,100,06:18 PM,09:14 AM,08:42 AM,06:07 PM,3,2,7,2,48,100,78,1.3,981,7,9,264,37
2020-02-10 00:00:00,6,4,0.0,6.5,2,1,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,2,2,7,2,48,100,72,0.0,983,7,10,264,36
2020-02-10 03:00:00,6,4,0.0,6.5,2,1,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,-0,1,6,1,57,78,62,1.6,987,6,9,276,42
2020-02-10 06:00:00,6,4,0.0,6.5,2,2,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,-3,0,6,0,55,100,54,0.0,991,6,10,273,39
2020-02-10 09:00:00,6,4,0.0,6.5,2,2,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,-3,0,5,0,44,99,54,0.6,993,5,10,266,32
2020-02-10 12:00:00,6,4,0.0,6.5,2,2,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,-3,2,6,2,43,100,49,0.8,992,6,10,258,33
2020-02-10 15:00:00,6,4,0.0,6.5,2,2,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,-1,0,5,0,35,100,64,0.8,990,5,10,263,29
2020-02-10 18:00:00,6,4,0.0,6.5,2,1,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,-4,-1,4,-1,48,52,53,0.7,992,4,10,266,35
2020-02-10 21:00:00,6,4,0.0,6.5,2,1,83,07:48 PM,09:42 AM,08:40 AM,06:09 PM,-5,-2,4,-2,52,100,54,0.7,993,4,0,269,39
2020-02-11 00:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-5,-2,4,-2,53,100,53,0.8,996,4,10,268,39
2020-02-11 03:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-3,-1,5,-1,52,69,57,0.2,995,5,10,271,37
2020-02-11 06:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-5,-1,5,-1,52,85,52,0.6,997,5,9,273,36
2020-02-11 09:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-5,-2,4,-2,50,100,52,0.8,1000,4,0,276,36
2020-02-11 12:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-5,-2,4,-2,58,100,51,1.8,1002,4,10,274,40
2020-02-11 15:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-5,-1,5,-1,51,100,49,1.0,1003,5,10,274,39
2020-02-11 18:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-5,-2,4,-2,53,83,55,1.8,1004,4,0,274,36
2020-02-11 21:00:00,5,4,0.0,4.9,1,1,75,09:16 PM,10:04 AM,08:38 AM,06:11 PM,-5,-2,4,-2,53,100,54,0.9,1006,4,0,274,36
2020-02-12 00:00:00,6,3,0.8,4.9,1,1,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-5,-2,4,-2,49,98,55,1.4,1007,4,0,274,32
2020-02-12 03:00:00,6,3,0.8,4.9,1,1,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-3,-1,4,-1,42,100,60,0.1,1007,4,10,269,27
2020-02-12 06:00:00,6,3,0.8,4.9,1,1,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-2,-1,4,-1,39,100,65,0.9,1009,4,7,269,26
2020-02-12 09:00:00,6,3,0.8,4.9,1,1,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-2,-0,4,-0,35,62,63,1.0,1010,4,10,269,24
2020-02-12 12:00:00,6,3,0.8,4.9,1,2,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-3,1,6,1,40,88,54,1.5,1011,6,9,269,28
2020-02-12 15:00:00,6,3,0.8,4.9,1,2,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-2,2,6,2,31,83,56,0.3,1011,6,9,273,23
2020-02-12 18:00:00,6,3,0.8,4.9,1,1,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-1,3,5,3,14,81,64,0.2,1010,5,9,233,10
2020-02-12 21:00:00,6,3,0.8,4.9,1,1,68,10:43 PM,10:24 AM,08:36 AM,06:13 PM,-1,0,3,0,16,26,73,0.0,1008,3,10,161,11
2020-02-13 00:00:00,8,3,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,1,-1,3,-1,24,100,84,0.0,1003,3,10,148,17
2020-02-13 03:00:00,8,3,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,3,-0,5,-0,36,100,90,2.6,994,5,7,136,26
2020-02-13 06:00:00,8,3,0.0,8.3,2,2,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,3,1,5,1,30,100,86,0.9,988,5,9,170,21
2020-02-13 09:00:00,8,3,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,2,3,5,3,10,79,83,0.0,986,5,10,163,8
2020-02-13 12:00:00,8,3,0.0,8.3,2,3,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,3,7,7,7,6,34,73,0.0,989,7,10,254,5
2020-02-13 15:00:00,8,3,0.0,8.3,2,2,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,3,5,8,5,21,76,73,0.3,994,8,10,316,16
2020-02-13 18:00:00,8,3,0.0,8.3,2,3,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,4,4,6,4,14,20,83,0.0,1000,6,10,315,10
2020-02-13 21:00:00,8,3,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:34 AM,06:15 PM,3,4,6,4,9,7,84,0.0,1007,6,10,308,6
2020-02-14 00:00:00,9,3,0.0,8.3,3,1,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,3,6,6,6,1,7,85,0.0,1010,6,10,250,1
2020-02-14 03:00:00,9,3,0.0,8.3,3,1,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,1,1,3,1,13,32,86,0.0,1012,3,10,155,8
2020-02-14 06:00:00,9,3,0.0,8.3,3,2,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,2,0,4,0,22,16,87,0.0,1013,4,10,160,13
2020-02-14 09:00:00,9,3,0.0,8.3,3,2,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,2,1,5,1,28,10,82,0.0,1012,5,10,172,18
2020-02-14 12:00:00,9,3,0.0,8.3,3,2,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,5,4,8,4,39,100,81,0.0,1009,8,10,191,25
2020-02-14 15:00:00,9,3,0.0,8.3,3,2,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,7,6,9,6,36,100,87,1.6,1008,9,9,198,22
2020-02-14 18:00:00,9,3,0.0,8.3,3,2,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,6,6,8,6,23,55,89,1.9,1010,8,9,217,13
2020-02-14 21:00:00,9,3,0.0,8.3,3,1,53,12:08 AM,11:03 AM,08:32 AM,06:17 PM,5,5,7,5,20,100,84,0.4,1012,7,10,226,12
2020-02-15 00:00:00,11,3,0.0,4.9,2,1,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,4,4,6,4,19,70,87,0.5,1012,6,9,212,12
2020-02-15 03:00:00,11,3,0.0,4.9,2,1,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,5,4,6,4,18,19,92,0.0,1008,6,10,183,10
2020-02-15 06:00:00,11,3,0.0,4.9,2,2,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,5,3,6,3,21,100,95,0.0,1004,6,2,164,12
2020-02-15 09:00:00,11,3,0.0,4.9,2,2,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,8,7,10,7,39,100,90,0.1,999,10,10,179,23
2020-02-15 12:00:00,11,3,0.0,4.9,2,3,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,8,8,11,8,44,100,80,0.0,994,11,10,190,28
2020-02-15 15:00:00,11,3,0.0,4.9,2,3,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,8,8,11,8,58,100,79,0.8,987,11,9,190,39
2020-02-15 18:00:00,11,3,0.0,4.9,2,2,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,9,7,10,7,72,94,74,0.0,982,7,10,212,47
2020-02-15 21:00:00,11,3,0.0,4.9,2,1,45,01:33 AM,11:24 AM,08:30 AM,06:19 PM,6,3,6,3,48,100,74,1.7,987,3,9,248,35
2020-02-16 00:00:00,9,6,0.0,6.6,2,1,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,5,7,11,7,53,83,68,0.0,988,11,10,223,36
2020-02-16 03:00:00,9,6,0.0,6.6,2,1,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,6,7,11,7,53,100,71,5.7,982,11,7,218,36
2020-02-16 06:00:00,9,6,0.0,6.6,2,2,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,6,5,9,5,41,100,79,0.0,983,9,10,244,30
2020-02-16 09:00:00,9,6,0.0,6.6,2,2,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,1,4,8,4,40,100,63,1.3,985,8,9,241,30
2020-02-16 12:00:00,9,6,0.0,6.6,2,2,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,-2,3,7,3,40,95,51,0.0,987,7,10,233,32
2020-02-16 15:00:00,9,6,0.0,6.6,2,2,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,-3,4,8,4,44,73,45,0.1,988,8,10,237,36
2020-02-16 18:00:00,9,6,0.0,6.6,2,3,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,-4,2,6,2,47,46,48,0.0,990,6,10,236,33
2020-02-16 21:00:00,9,6,0.0,6.6,2,1,38,02:54 AM,11:50 AM,08:28 AM,06:21 PM,-4,0,6,0,46,83,52,0.2,994,6,10,243,33
2020-02-17 00:00:00,8,5,0.0,6.6,2,1,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,-4,0,6,0,53,79,51,0.3,996,6,9,236,37
2020-02-17 03:00:00,8,5,0.0,6.6,2,1,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,-1,1,6,1,53,86,59,0.1,996,6,10,233,36
2020-02-17 06:00:00,8,5,0.0,6.6,2,2,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,-1,1,6,1,40,100,61,0.0,997,6,10,233,27
2020-02-17 09:00:00,8,5,0.0,6.6,2,2,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,2,3,7,3,30,92,73,0.1,999,7,10,233,22
2020-02-17 12:00:00,8,5,0.0,6.6,2,2,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,2,5,8,5,35,100,64,0.2,1001,8,10,261,27
2020-02-17 15:00:00,8,5,0.0,6.6,2,2,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,2,3,7,3,37,100,70,0.7,1004,7,10,262,30
2020-02-17 18:00:00,8,5,0.0,6.6,2,2,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,-2,1,6,1,42,52,57,0.9,1007,6,10,267,30
2020-02-17 21:00:00,8,5,0.0,6.6,2,1,30,04:11 AM,12:21 PM,08:25 AM,06:23 PM,-3,-0,5,-0,43,90,57,0.1,1010,5,10,255,29
2020-02-18 00:00:00,8,5,0.0,5.0,2,1,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,-2,0,5,0,41,100,60,0.0,1013,5,10,267,28
2020-02-18 03:00:00,8,5,0.0,5.0,2,1,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,-0,1,5,1,36,77,69,0.1,1013,5,10,249,24
2020-02-18 06:00:00,8,5,0.0,5.0,2,2,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,0,1,5,1,32,71,70,0.1,1013,5,10,244,21
2020-02-18 09:00:00,8,5,0.0,5.0,2,2,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,2,1,6,1,35,100,75,0.1,1013,6,10,247,24
2020-02-18 12:00:00,8,5,0.0,5.0,2,2,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,1,4,8,4,32,98,63,0.1,1012,8,10,245,23
2020-02-18 15:00:00,8,5,0.0,5.0,2,2,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,2,3,7,3,38,100,69,0.7,1010,7,2,252,29
2020-02-18 18:00:00,8,5,0.0,5.0,2,2,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,-1,2,6,2,40,100,61,0.0,1010,6,10,274,29
2020-02-18 21:00:00,8,5,0.0,5.0,2,1,22,05:22 AM,01:01 PM,08:23 AM,06:25 PM,-2,0,5,0,36,80,61,0.2,1013,5,9,283,24
2020-02-19 00:00:00,6,-1,0.0,5.0,1,1,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,-2,-0,4,-0,35,66,63,0.4,1014,4,10,280,23
2020-02-19 03:00:00,6,-1,0.0,5.0,1,1,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,-1,0,4,0,34,69,69,0.3,1015,4,10,280,22
2020-02-19 06:00:00,6,-1,0.0,5.0,1,1,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,-0,1,4,1,21,70,73,0.4,1017,4,10,265,13
2020-02-19 09:00:00,6,-1,0.0,5.0,1,2,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,0,2,5,2,24,100,71,0.1,1017,5,10,244,16
2020-02-19 12:00:00,6,-1,0.0,5.0,1,2,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,3,2,5,2,20,100,86,0.7,1015,5,2,203,16
2020-02-19 15:00:00,6,-1,0.0,5.0,1,2,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,5,3,6,3,29,100,89,2.1,1011,6,9,195,20
2020-02-19 18:00:00,6,-1,0.0,5.0,1,1,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,6,3,7,3,32,100,90,3.9,1008,3,7,209,20
2020-02-19 21:00:00,6,-1,0.0,5.0,1,1,15,06:23 AM,01:51 PM,08:21 AM,06:27 PM,7,-1,3,-1,32,100,88,1.9,1007,-1,9,215,20
2020-02-20 00:00:00,9,4,0.0,5.1,2,1,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,6,6,9,6,37,83,81,0.8,1005,9,9,214,23
2020-02-20 03:00:00,9,4,0.0,5.1,2,1,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,6,6,9,6,37,81,83,0.1,1003,9,10,207,23
2020-02-20 06:00:00,9,4,0.0,5.1,2,2,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,6,6,9,6,41,100,78,0.1,999,9,10,200,28
2020-02-20 09:00:00,9,4,0.0,5.1,2,2,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,7,6,9,6,36,100,85,0.7,998,9,2,229,26
2020-02-20 12:00:00,9,4,0.0,5.1,2,1,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,2,-0,4,-0,29,100,84,0.0,1002,4,10,280,25
2020-02-20 15:00:00,9,4,0.0,5.1,2,2,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,-3,0,5,0,45,73,53,1.6,1007,5,9,283,35
2020-02-20 18:00:00,9,4,0.0,5.1,2,1,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,-4,-0,5,-0,43,85,55,1.2,1011,5,9,272,28
2020-02-20 21:00:00,9,4,0.0,5.1,2,1,7,07:12 AM,02:50 PM,08:19 AM,06:29 PM,-3,-0,5,-0,41,84,60,0.1,1015,5,10,271,27
2020-02-21 00:00:00,9,1,0.0,5.1,2,1,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,-1,0,5,0,39,100,66,0.2,1018,5,10,262,26
2020-02-21 03:00:00,9,1,0.0,5.1,2,1,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,1,1,5,1,31,100,73,0.0,1016,5,10,233,20
2020-02-21 06:00:00,9,1,0.0,5.1,2,2,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,2,2,6,2,36,100,73,0.0,1016,6,10,229,23
2020-02-21 09:00:00,9,1,0.0,5.1,2,2,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,3,3,7,3,43,100,74,0.3,1014,7,2,229,28
2020-02-21 12:00:00,9,1,0.0,5.1,2,2,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,5,6,9,6,43,100,75,0.0,1013,9,10,230,28
2020-02-21 15:00:00,9,1,0.0,5.1,2,2,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,6,6,9,6,40,100,80,1.2,1012,9,9,227,26
2020-02-21 18:00:00,9,1,0.0,5.1,2,2,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,6,5,7,5,39,100,78,0.0,1010,5,10,213,24
2020-02-21 21:00:00,9,1,0.0,5.1,2,1,0,07:50 AM,03:56 PM,08:17 AM,06:31 PM,7,1,4,1,44,100,80,0.3,1008,1,2,220,28
2020-02-22 00:00:00,10,2,0.0,5.1,2,1,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,7,8,11,8,53,100,76,0.0,1006,11,10,229,35
2020-02-22 03:00:00,10,2,0.0,5.1,2,1,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,7,8,12,8,57,100,75,0.4,1003,12,2,231,37
2020-02-22 06:00:00,10,2,0.0,5.1,2,3,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,3,7,10,7,57,66,62,0.0,1006,10,10,262,39
2020-02-22 09:00:00,10,2,0.0,5.1,2,2,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,1,3,7,3,45,100,65,0.7,1009,7,2,268,34
2020-02-22 12:00:00,10,2,0.0,5.1,2,2,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,1,2,7,2,48,87,64,0.4,1012,7,2,262,35
2020-02-22 15:00:00,10,2,0.0,5.1,2,2,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,1,2,7,2,45,100,66,0.4,1014,7,10,269,33
2020-02-22 18:00:00,10,2,0.0,5.1,2,2,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,2,1,6,1,37,100,75,0.4,1015,6,10,270,28
2020-02-22 21:00:00,10,2,0.0,5.1,2,1,0,08:19 AM,05:05 PM,08:15 AM,06:33 PM,2,2,4,2,37,100,73,0.6,1016,2,2,262,26
2020-02-23 00:00:00,7,5,0.0,8.4,2,1,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,3,2,6,2,32,100,84,0.2,1016,6,10,258,23
2020-02-23 03:00:00,7,5,0.0,8.4,2,1,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,5,4,7,4,18,100,90,4.8,1007,7,7,219,13
2020-02-23 06:00:00,7,5,0.0,8.4,2,2,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,6,6,7,6,8,100,94,0.3,1005,7,2,308,6
2020-02-23 09:00:00,7,5,0.0,8.4,2,2,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,5,3,7,3,40,100,86,0.9,1008,7,9,271,27
2020-02-23 12:00:00,7,5,0.0,8.4,2,1,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,0,1,5,1,33,72,71,0.4,1014,5,9,304,24
2020-02-23 15:00:00,7,5,0.0,8.4,2,3,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,-4,2,7,2,38,9,48,0.0,1017,7,10,295,30
2020-02-23 18:00:00,7,5,0.0,8.4,2,3,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,-3,2,5,2,23,12,56,0.0,1021,5,10,287,15
2020-02-23 21:00:00,7,5,0.0,8.4,2,1,0,08:42 AM,06:15 PM,08:13 AM,06:35 PM,-2,3,5,3,13,91,61,0.0,1022,5,10,256,9
2020-02-24 00:00:00,10,3,1.7,5.1,2,1,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,-1,2,4,2,13,100,68,0.0,1022,4,10,172,10
2020-02-24 03:00:00,10,3,1.7,5.1,2,1,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,0,-1,3,-1,19,100,85,2.0,1015,3,2,140,14
2020-02-24 06:00:00,10,3,1.7,5.1,2,1,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,3,0,5,0,37,100,91,1.5,1007,5,9,160,25
2020-02-24 09:00:00,10,3,1.7,5.1,2,2,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,7,5,7,5,24,100,98,5.8,1001,7,7,194,13
2020-02-24 12:00:00,10,3,1.7,5.1,2,3,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,8,8,10,8,31,100,86,0.0,997,10,10,223,17
2020-02-24 15:00:00,10,3,1.7,5.1,2,2,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,6,6,10,6,45,98,75,0.2,998,10,10,271,33
2020-02-24 18:00:00,10,3,1.7,5.1,2,2,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,2,3,7,3,42,100,69,0.2,1000,7,10,275,32
2020-02-24 21:00:00,10,3,1.7,5.1,2,1,0,09:01 AM,07:25 PM,08:10 AM,06:37 PM,1,1,6,1,39,100,70,0.2,1002,6,10,281,27
2020-02-25 00:00:00,6,2,2.7,5.2,1,1,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,-0,1,5,1,36,100,69,0.4,1003,5,10,274,26
2020-02-25 03:00:00,6,2,2.7,5.2,1,1,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,0,0,5,0,37,100,71,0.8,1000,5,10,268,26
2020-02-25 06:00:00,6,2,2.7,5.2,1,1,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,-1,1,4,1,24,93,67,1.1,1000,4,10,262,16
2020-02-25 09:00:00,6,2,2.7,5.2,1,1,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,-0,-0,4,-0,31,100,72,1.7,998,4,9,274,23
2020-02-25 12:00:00,6,2,2.7,5.2,1,2,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,-1,2,6,2,30,98,59,1.7,997,6,10,264,22
2020-02-25 15:00:00,6,2,2.7,5.2,1,2,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,-2,2,6,2,30,74,56,1.2,994,6,10,270,22
2020-02-25 18:00:00,6,2,2.7,5.2,1,1,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,1,-2,3,-2,32,100,83,2.1,993,3,7,275,22
2020-02-25 21:00:00,6,2,2.7,5.2,1,1,8,09:17 AM,08:33 PM,08:08 AM,06:39 PM,0,-3,2,-3,29,100,87,1.1,993,2,5,291,23
2020-02-26 00:00:00,6,1,2.0,5.2,1,1,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-2,-2,3,-2,34,100,67,0.5,995,3,2,288,25
2020-02-26 03:00:00,6,1,2.0,5.2,1,1,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-2,-2,2,-2,25,65,74,0.1,996,2,7,294,17
2020-02-26 06:00:00,6,1,2.0,5.2,1,1,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-2,-1,3,-1,30,72,73,0.1,998,3,9,288,18
2020-02-26 09:00:00,6,1,2.0,5.2,1,1,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-1,-0,5,-0,38,88,66,0.1,1002,5,10,303,26
2020-02-26 12:00:00,6,1,2.0,5.2,1,2,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-3,1,6,1,38,87,53,0.7,1005,6,9,302,30
2020-02-26 15:00:00,6,1,2.0,5.2,1,2,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-4,1,5,1,32,72,50,0.2,1006,5,9,280,26
2020-02-26 18:00:00,6,1,2.0,5.2,1,1,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-1,-1,3,-1,27,100,76,0.4,1006,3,7,258,21
