date_time,Eaton_maxtempC,Eaton_mintempC,Eaton_totalSnow_cm,Eaton_sunHour,Eaton_uvIndex,Eaton_uvIndex,Eaton_moon_illumination,Eaton_moonrise,Eaton_moonset,Eaton_sunrise,Eaton_sunset,Eaton_DewPointC,Eaton_FeelsLikeC,Eaton_HeatIndexC,Eaton_WindChillC,Eaton_WindGustKmph,Eaton_cloudcover,Eaton_humidity,Eaton_precipMM,Eaton_pressure,Eaton_tempC,Eaton_visibility,Eaton_winddirDegree,Eaton_windspeedKmph
2019-12-23 00:00:00,8,2,0.0,8.7,3,1,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,0,0,3,0,38,0,77,0.0,1023,2,10,263,20
2019-12-23 03:00:00,8,2,0.0,8.7,3,1,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,-1,-1,3,-1,34,0,74,0.0,1022,3,10,256,18
2019-12-23 06:00:00,8,2,0.0,8.7,3,1,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,-1,-1,3,-1,33,0,73,0.0,1022,3,10,258,18
2019-12-23 09:00:00,8,2,0.0,8.7,3,2,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,-1,0,4,0,31,0,70,0.0,1022,4,10,253,17
2019-12-23 12:00:00,8,2,0.0,8.7,3,3,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,-0,3,6,3,26,0,63,0.0,1021,6,10,247,17
2019-12-23 15:00:00,8,2,0.0,8.7,3,3,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,0,5,8,5,28,0,59,0.0,1018,8,10,250,18
2019-12-23 18:00:00,8,2,0.0,8.7,3,3,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,0,3,7,3,36,1,62,0.0,1017,7,10,244,20
2019-12-23 21:00:00,8,2,0.0,8.7,3,1,14,05:23 AM,03:47 PM,08:16 AM,05:34 PM,1,2,5,2,41,2,67,0.0,1016,5,10,248,22
2019-12-24 00:00:00,6,4,0.0,8.7,3,1,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,1,2,5,2,42,3,71,0.0,1015,3,10,267,22
2019-12-24 03:00:00,6,4,0.0,8.7,3,1,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,1,2,6,2,40,3,74,0.0,1016,6,10,301,22
2019-12-24 06:00:00,6,4,0.0,8.7,3,1,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,2,1,5,1,34,14,82,0.0,1017,5,10,223,21
2019-12-24 09:00:00,6,4,0.0,8.7,3,2,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,1,1,5,1,27,23,77,0.0,1019,5,10,19,18
2019-12-24 12:00:00,6,4,0.0,8.7,3,3,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,-2,1,6,1,31,2,60,0.0,1020,6,10,15,23
2019-12-24 15:00:00,6,4,0.0,8.7,3,3,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,-3,2,6,2,28,5,53,0.0,1020,6,10,12,21
2019-12-24 18:00:00,6,4,0.0,8.7,3,3,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,-3,2,6,2,29,8,54,0.0,1021,6,10,15,20
2019-12-24 21:00:00,6,4,0.0,8.7,3,1,7,06:32 AM,04:28 PM,08:17 AM,05:35 PM,-3,1,5,1,28,7,58,0.0,1022,5,10,21,18
2019-12-25 00:00:00,6,3,0.0,8.7,2,1,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,-3,1,4,1,22,13,62,0.0,1022,4,10,33,14
2019-12-25 03:00:00,6,3,0.0,8.7,2,1,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,-2,1,4,1,18,9,66,0.0,1022,4,10,53,12
2019-12-25 06:00:00,6,3,0.0,8.7,2,1,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,-2,1,4,1,17,6,66,0.0,1023,4,10,42,12
2019-12-25 09:00:00,6,3,0.0,8.7,2,2,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,-2,1,4,1,14,15,68,0.0,1023,4,10,24,10
2019-12-25 12:00:00,6,3,0.0,8.7,2,2,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,-1,4,5,4,6,24,66,0.0,1023,5,10,132,5
2019-12-25 15:00:00,6,3,0.0,8.7,2,2,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,0,5,6,5,4,55,67,0.0,1022,6,10,276,3
2019-12-25 18:00:00,6,3,0.0,8.7,2,2,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,1,5,6,5,7,88,73,0.0,1021,6,10,168,5
2019-12-25 21:00:00,6,3,0.0,8.7,2,1,0,07:38 AM,05:15 PM,08:17 AM,05:36 PM,2,4,5,4,8,76,78,0.0,1021,5,10,243,5
2019-12-26 00:00:00,7,0,0.0,8.7,3,1,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,3,5,6,5,8,67,81,0.0,1022,6,10,277,5
2019-12-26 03:00:00,7,0,0.0,8.7,3,1,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,3,5,6,5,9,7,78,0.0,1022,6,10,211,6
2019-12-26 06:00:00,7,0,0.0,8.7,3,1,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,2,3,5,3,15,13,81,0.0,1024,5,10,26,10
2019-12-26 09:00:00,7,0,0.0,8.7,3,3,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,3,2,5,2,20,18,85,0.0,1025,5,10,49,13
2019-12-26 12:00:00,7,0,0.0,8.7,3,3,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,3,2,6,2,24,27,82,0.0,1026,6,10,49,18
2019-12-26 15:00:00,7,0,0.0,8.7,3,3,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,3,4,7,4,18,31,79,0.0,1027,7,10,42,13
2019-12-26 18:00:00,7,0,0.0,8.7,3,2,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,5,5,7,5,18,55,84,0.0,1027,6,10,53,12
2019-12-26 21:00:00,7,0,0.0,8.7,3,1,0,08:39 AM,06:08 PM,08:17 AM,05:36 PM,7,3,5,3,26,79,91,0.0,1028,3,10,111,15
2019-12-27 00:00:00,10,5,0.0,3.4,2,1,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,6,2,4,2,31,94,88,0.1,1029,3,10,126,19
2019-12-27 03:00:00,10,5,0.0,3.4,2,1,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,6,5,8,5,30,96,87,0.0,1028,8,10,143,18
2019-12-27 06:00:00,10,5,0.0,3.4,2,1,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,6,6,9,6,29,96,87,0.0,1027,9,10,156,18
2019-12-27 09:00:00,10,5,0.0,3.4,2,2,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,7,7,9,7,28,92,87,0.0,1026,9,10,178,17
2019-12-27 12:00:00,10,5,0.0,3.4,2,3,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,8,8,10,8,26,95,87,0.0,1024,10,10,214,16
2019-12-27 15:00:00,10,5,0.0,3.4,2,4,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,8,8,10,8,28,73,87,0.0,1022,10,10,249,17
2019-12-27 18:00:00,10,5,0.0,3.4,2,3,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,7,7,10,7,30,45,84,0.0,1021,10,10,262,18
2019-12-27 21:00:00,10,5,0.0,3.4,2,1,0,09:32 AM,07:05 PM,08:18 AM,05:37 PM,7,6,9,6,29,40,89,0.0,1022,7,10,258,17
2019-12-28 00:00:00,8,6,0.0,8.7,3,1,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,8,5,9,5,27,38,94,0.0,1021,6,10,264,15
2019-12-28 03:00:00,8,6,0.0,8.7,3,1,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,7,6,8,6,23,25,93,0.0,1021,8,10,285,13
2019-12-28 06:00:00,8,6,0.0,8.7,3,1,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,6,5,7,5,22,14,91,0.0,1022,7,10,312,13
2019-12-28 09:00:00,8,6,0.0,8.7,3,3,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,4,3,6,3,26,2,82,0.0,1024,6,10,326,17
2019-12-28 12:00:00,8,6,0.0,8.7,3,3,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,2,4,7,4,19,16,69,0.0,1024,7,10,325,15
2019-12-28 15:00:00,8,6,0.0,8.7,3,2,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,2,6,8,6,14,55,63,0.0,1024,8,10,309,11
2019-12-28 18:00:00,8,6,0.0,8.7,3,3,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,2,7,8,7,13,53,67,0.0,1024,8,10,300,9
2019-12-28 21:00:00,8,6,0.0,8.7,3,1,8,10:18 AM,08:05 PM,08:18 AM,05:38 PM,3,6,8,6,14,18,73,0.0,1024,8,10,315,9
2019-12-29 00:00:00,8,4,0.0,5.2,3,1,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,3,5,7,5,19,23,76,0.0,1024,7,10,331,12
2019-12-29 03:00:00,8,4,0.0,5.2,3,1,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,1,4,6,4,19,11,71,0.0,1023,6,10,318,13
2019-12-29 06:00:00,8,4,0.0,5.2,3,1,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,0,4,6,4,15,21,69,0.0,1023,6,10,312,9
2019-12-29 09:00:00,8,4,0.0,5.2,3,3,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,-0,4,6,4,11,30,65,0.0,1024,6,10,238,8
2019-12-29 12:00:00,8,4,0.0,5.2,3,2,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,1,5,7,5,17,64,64,0.0,1023,7,10,86,12
2019-12-29 15:00:00,8,4,0.0,5.2,3,2,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,3,5,8,5,22,100,70,0.0,1021,8,10,124,16
2019-12-29 18:00:00,8,4,0.0,5.2,3,2,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,4,5,8,5,27,100,79,0.0,1019,8,10,125,19
2019-12-29 21:00:00,8,4,0.0,5.2,3,1,15,10:57 AM,09:06 PM,08:18 AM,05:38 PM,6,4,7,4,29,100,91,1.3,1018,6,9,129,20
2019-12-30 00:00:00,10,6,0.0,3.5,2,1,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,8,4,7,4,36,100,96,3.5,1015,5,7,120,23
2019-12-30 03:00:00,10,6,0.0,3.5,2,1,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,9,6,9,6,41,100,98,4.3,1012,9,7,107,25
2019-12-30 06:00:00,10,6,0.0,3.5,2,1,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,9,6,9,6,45,100,99,6.7,1010,9,7,97,25
2019-12-30 09:00:00,10,6,0.0,3.5,2,2,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,10,7,10,7,47,100,99,6.2,1008,10,6,87,24
2019-12-30 12:00:00,10,6,0.0,3.5,2,3,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,10,7,10,7,47,100,98,5.8,1007,10,5,77,26
2019-12-30 15:00:00,10,6,0.0,3.5,2,2,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,9,6,10,6,60,100,97,1.6,1005,10,6,80,36
2019-12-30 18:00:00,10,6,0.0,3.5,2,2,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,9,6,10,6,57,99,96,2.2,1005,10,8,71,35
2019-12-30 21:00:00,10,6,0.0,3.5,2,1,22,11:30 AM,10:05 PM,08:18 AM,05:39 PM,7,4,8,4,45,92,91,0.9,1006,8,9,48,29
2019-12-31 00:00:00,8,5,0.0,5.2,2,1,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,3,1,6,1,39,81,84,0.0,1006,6,10,14,28
2019-12-31 03:00:00,8,5,0.0,5.2,2,1,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,3,1,5,1,31,81,85,0.0,1005,5,10,115,23
2019-12-31 06:00:00,8,5,0.0,5.2,2,1,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,3,1,5,1,26,87,86,0.0,1005,5,10,320,18
2019-12-31 09:00:00,8,5,0.0,5.2,2,2,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,3,2,5,2,25,94,82,0.0,1006,5,10,300,18
2019-12-31 12:00:00,8,5,0.0,5.2,2,3,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,2,4,7,4,24,73,71,0.0,1005,7,10,279,18
2019-12-31 15:00:00,8,5,0.0,5.2,2,3,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,1,5,8,5,30,31,63,0.0,1003,8,10,262,22
2019-12-31 18:00:00,8,5,0.0,5.2,2,3,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,1,4,8,4,36,46,62,0.0,1003,8,10,258,24
2019-12-31 21:00:00,8,5,0.0,5.2,2,1,26,11:59 AM,11:04 PM,08:19 AM,05:40 PM,0,2,6,2,39,25,64,0.0,1004,6,10,257,26
2020-01-01 00:00:00,4,2,0.0,8.7,2,1,37,12:24 PM,No moonset,08:19 AM,05:41 PM,1,1,5,1,37,54,74,0.1,1005,5,10,276,26
2020-01-01 03:00:00,4,2,0.0,8.7,2,1,37,12:24 PM,No moonset,08:19 AM,05:41 PM,-1,-1,3,-1,34,16,71,0.0,1006,3,10,278,24
2020-01-01 06:00:00,4,2,0.0,8.7,2,1,37,12:24 PM,No moonset,08:19 AM,05:41 PM,-3,-3,2,-3,38,18,68,0.0,1007,2,10,278,28
2020-01-01 09:00:00,4,2,0.0,8.7,2,2,37,12:24 PM,No moonset,08:19 AM,05:41 PM,-5,-4,2,-4,42,12,60,0.0,1007,2,10,278,32
2020-01-01 12:00:00,4,2,0.0,8.7,2,2,37,12:24 PM,No moonset,08:19 AM,05:41 PM,-5,-3,3,-3,40,10,56,0.0,1008,3,10,276,33
2020-01-01 15:00:00,4,2,0.0,8.7,2,2,37,12:24 PM,No moonset,08:19 AM,05:41 PM,-4,-2,4,-2,38,9,56,0.0,1008,4,10,274,31
2020-01-01 18:00:00,4,2,0.0,8.7,2,2,37,12:24 PM,No moonset,08:19 AM,05:41 PM,-4,-2,3,-2,37,5,58,0.0,1009,3,10,274,28
2020-01-01 21:00:00,4,2,0.0,8.7,2,1,37,12:24 PM,No moonset,08:19 AM,05:41 PM,-5,-2,3,-2,35,1,58,0.0,1012,3,10,282,24
2020-01-02 00:00:00,8,2,0.0,7.0,3,1,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,-5,-2,2,-2,28,1,60,0.0,1013,2,10,279,19
2020-01-02 03:00:00,8,2,0.0,7.0,3,1,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,-4,-2,2,-2,24,3,65,0.0,1014,2,10,258,16
2020-01-02 06:00:00,8,2,0.0,7.0,3,1,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,-3,-2,2,-2,25,6,68,0.0,1015,2,10,253,16
2020-01-02 09:00:00,8,2,0.0,7.0,3,2,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,-2,-1,3,-1,22,3,69,0.0,1016,3,10,241,14
2020-01-02 12:00:00,8,2,0.0,7.0,3,2,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,-2,3,6,3,21,30,59,0.0,1015,6,10,225,15
2020-01-02 15:00:00,8,2,0.0,7.0,3,2,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,-0,5,8,5,25,87,56,0.0,1014,8,10,220,18
2020-01-02 18:00:00,8,2,0.0,7.0,3,3,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,2,5,8,5,29,66,69,0.0,1013,8,10,223,18
2020-01-02 21:00:00,8,2,0.0,7.0,3,1,44,12:49 PM,12:02 AM,08:19 AM,05:42 PM,3,4,7,4,36,23,75,0.0,1013,7,10,225,22
2020-01-03 00:00:00,10,7,0.0,3.5,2,1,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,3,5,8,5,32,67,73,0.0,1012,8,10,229,18
2020-01-03 03:00:00,10,7,0.0,3.5,2,1,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,3,5,8,5,31,100,72,0.0,1011,8,10,235,18
2020-01-03 06:00:00,10,7,0.0,3.5,2,1,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,5,5,8,5,21,100,81,0.2,1011,8,7,241,14
2020-01-03 09:00:00,10,7,0.0,3.5,2,2,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,7,6,7,6,14,100,94,1.2,1011,7,4,237,10
2020-01-03 12:00:00,10,7,0.0,3.5,2,2,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,8,7,8,7,12,100,97,1.9,1011,8,7,246,7
2020-01-03 15:00:00,10,7,0.0,3.5,2,2,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,9,8,9,8,14,100,96,0.5,1010,9,2,260,9
2020-01-03 18:00:00,10,7,0.0,3.5,2,2,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,9,9,9,9,9,100,96,0.0,1010,9,2,252,6
2020-01-03 21:00:00,10,7,0.0,3.5,2,1,51,01:14 PM,01:00 AM,08:19 AM,05:42 PM,8,8,9,8,10,86,95,0.1,1010,9,3,227,6
2020-01-04 00:00:00,12,7,0.0,3.5,3,1,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,8,8,9,8,7,71,94,0.2,1010,9,3,200,5
2020-01-04 03:00:00,12,7,0.0,3.5,3,1,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,8,8,9,8,5,100,98,0.9,1008,9,2,208,4
2020-01-04 06:00:00,12,7,0.0,3.5,3,1,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,9,8,9,8,9,100,98,1.7,1007,9,5,253,5
2020-01-04 09:00:00,12,7,0.0,3.5,3,3,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,10,9,10,9,22,99,97,0.0,1006,10,3,213,12
2020-01-04 12:00:00,12,7,0.0,3.5,3,3,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,11,10,12,10,28,98,93,0.1,1004,12,10,236,16
2020-01-04 15:00:00,12,7,0.0,3.5,3,3,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,10,10,12,10,33,100,90,0.1,1002,12,10,246,19
2020-01-04 18:00:00,12,7,0.0,3.5,3,3,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,9,9,11,9,30,100,86,0.0,1001,11,10,271,17
2020-01-04 21:00:00,12,7,0.0,3.5,3,1,59,01:39 PM,01:58 AM,08:19 AM,05:43 PM,6,7,10,7,33,95,77,0.4,1001,10,10,327,21
2020-01-05 00:00:00,4,2,0.0,8.7,1,1,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,3,2,6,2,39,91,78,1.0,1001,6,9,329,29
2020-01-05 03:00:00,4,2,0.0,8.7,1,1,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,-1,-2,4,-2,46,93,72,0.5,1002,4,6,317,35
2020-01-05 06:00:00,4,2,0.0,8.7,1,1,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,-3,-3,3,-3,48,79,62,0.1,1005,3,3,314,36
2020-01-05 09:00:00,4,2,0.0,8.7,1,2,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,-4,-4,3,-4,47,55,60,0.1,1008,3,9,309,37
2020-01-05 12:00:00,4,2,0.0,8.7,1,2,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,-5,-3,3,-3,44,3,55,0.0,1011,3,10,309,36
2020-01-05 15:00:00,4,2,0.0,8.7,1,2,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,-5,-1,4,-1,40,11,51,0.0,1012,4,10,305,32
2020-01-05 18:00:00,4,2,0.0,8.7,1,2,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,-5,-1,4,-1,36,21,53,0.0,1014,4,10,300,27
2020-01-05 21:00:00,4,2,0.0,8.7,1,1,66,02:06 PM,02:58 AM,08:19 AM,05:44 PM,-5,-2,3,-2,29,36,57,0.0,1015,3,10,296,21
2020-01-06 00:00:00,7,1,0.0,5.2,2,1,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-3,-2,2,-2,24,71,66,0.0,1016,2,10,279,17
2020-01-06 03:00:00,7,1,0.0,5.2,2,1,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-2,-3,2,-3,24,60,76,0.0,1015,2,10,271,18
2020-01-06 06:00:00,7,1,0.0,5.2,2,1,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-3,-2,2,-2,22,55,69,0.0,1014,2,10,236,16
2020-01-06 09:00:00,7,1,0.0,5.2,2,1,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-3,-1,3,-1,29,56,66,0.0,1015,3,10,234,21
2020-01-06 12:00:00,7,1,0.0,5.2,2,2,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-1,1,5,1,33,88,65,0.0,1014,5,10,255,25
2020-01-06 15:00:00,7,1,0.0,5.2,2,3,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-1,2,7,2,35,61,59,0.0,1014,7,10,269,26
2020-01-06 18:00:00,7,1,0.0,5.2,2,3,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-2,2,6,2,39,28,54,0.0,1016,6,10,273,26
2020-01-06 21:00:00,7,1,0.0,5.2,2,1,73,02:36 PM,03:59 AM,08:19 AM,05:45 PM,-4,1,5,1,41,37,53,0.0,1018,4,10,269,26
2020-01-07 00:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,-3,1,5,1,39,6,54,0.0,1018,2,10,271,24
2020-01-07 03:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,-3,-0,4,-0,35,10,59,0.0,1018,4,10,274,22
2020-01-07 06:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,-3,-1,3,-1,26,28,64,0.0,1019,3,10,277,17
2020-01-07 09:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,-3,0,3,0,15,76,64,0.0,1019,3,10,295,11
2020-01-07 12:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,-4,2,4,2,8,100,57,0.0,1018,4,10,268,6
2020-01-07 15:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,-3,2,5,2,13,100,58,0.0,1015,5,10,114,10
2020-01-07 18:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,-0,1,5,1,20,100,71,0.2,1012,5,10,96,15
2020-01-07 21:00:00,5,3,0.8,3.5,2,1,80,03:12 PM,05:02 AM,08:19 AM,05:46 PM,1,-1,4,-1,29,100,85,0.9,1010,4,7,150,22
2020-01-08 00:00:00,5,-0,0.9,5.2,1,1,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,1,-2,3,-2,30,90,88,1.1,1011,3,3,313,22
2020-01-08 03:00:00,5,-0,0.9,5.2,1,1,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,-1,-3,2,-3,31,50,78,0.4,1013,2,7,280,22
2020-01-08 06:00:00,5,-0,0.9,5.2,1,1,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,-2,-3,2,-3,33,11,74,0.0,1014,2,10,264,23
2020-01-08 09:00:00,5,-0,0.9,5.2,1,1,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,-3,-2,3,-2,40,30,65,0.0,1014,3,10,262,28
2020-01-08 12:00:00,5,-0,0.9,5.2,1,1,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,-4,-1,5,-1,48,72,54,0.0,1014,5,10,269,36
2020-01-08 15:00:00,5,-0,0.9,5.2,1,1,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,-6,-2,4,-2,51,65,47,0.0,1015,4,7,280,40
2020-01-08 18:00:00,5,-0,0.9,5.2,1,2,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,-8,-4,2,-4,53,10,46,0.0,1020,2,5,291,41
2020-01-08 21:00:00,5,-0,0.9,5.2,1,1,88,03:55 PM,06:07 AM,08:19 AM,05:47 PM,-9,-7,0,-7,48,15,51,0.0,1025,0,10,298,37
2020-01-09 00:00:00,1,-3,0.0,8.7,2,1,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-9,-8,-1,-8,40,29,53,0.0,1029,-1,10,302,32
2020-01-09 03:00:00,1,-3,0.0,8.7,2,1,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-11,-9,-2,-9,35,0,51,0.0,1032,-2,10,310,28
2020-01-09 06:00:00,1,-3,0.0,8.7,2,1,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-12,-9,-3,-9,30,1,50,0.0,1036,-3,10,311,24
2020-01-09 09:00:00,1,-3,0.0,8.7,2,2,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-12,-9,-3,-9,23,4,48,0.0,1039,-3,10,314,19
2020-01-09 12:00:00,1,-3,0.0,8.7,2,2,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-13,-5,-1,-5,14,7,42,0.0,1040,-1,10,326,12
2020-01-09 15:00:00,1,-3,0.0,8.7,2,2,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-13,-1,1,-1,7,6,34,0.0,1040,1,10,276,6
2020-01-09 18:00:00,1,-3,0.0,8.7,2,2,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-12,-1,1,-1,9,23,37,0.0,1040,1,10,164,7
2020-01-09 21:00:00,1,-3,0.0,8.7,2,1,95,04:46 PM,07:11 AM,08:19 AM,05:48 PM,-9,-3,1,-3,20,42,47,0.0,1041,-0,10,184,14
2020-01-10 00:00:00,11,2,0.0,3.5,2,1,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,-6,-2,2,-2,28,43,57,0.0,1040,-1,10,192,19
2020-01-10 03:00:00,11,2,0.0,3.5,2,1,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,-4,-2,3,-2,31,99,64,0.0,1038,3,10,206,20
2020-01-10 06:00:00,11,2,0.0,3.5,2,1,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,-1,-1,4,-1,37,86,72,0.0,1037,4,10,213,22
2020-01-10 09:00:00,11,2,0.0,3.5,2,2,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,2,1,5,1,39,76,79,0.0,1036,5,10,217,23
2020-01-10 12:00:00,11,2,0.0,3.5,2,2,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,5,5,8,5,36,97,81,0.0,1035,8,10,222,22
2020-01-10 15:00:00,11,2,0.0,3.5,2,4,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,7,8,10,8,34,76,81,0.0,1032,10,10,223,19
2020-01-10 18:00:00,11,2,0.0,3.5,2,4,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,8,8,10,8,34,43,86,0.0,1032,10,10,216,17
2020-01-10 21:00:00,11,2,0.0,3.5,2,1,100,05:47 PM,08:11 AM,08:18 AM,05:49 PM,7,6,9,6,32,45,91,0.0,1032,9,10,217,15
2020-01-11 00:00:00,15,10,0.0,8.7,3,1,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,8,7,9,7,34,71,90,0.0,1031,9,10,214,17
2020-01-11 03:00:00,15,10,0.0,8.7,3,1,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,8,7,10,7,41,81,90,0.0,1030,10,10,214,20
