date_time,Palamadu_maxtempC,Palamadu_mintempC,Palamadu_totalSnow_cm,Palamadu_sunHour,Palamadu_uvIndex,Palamadu_uvIndex,Palamadu_moon_illumination,Palamadu_moonrise,Palamadu_moonset,Palamadu_sunrise,Palamadu_sunset,Palamadu_DewPointC,Palamadu_FeelsLikeC,Palamadu_HeatIndexC,Palamadu_WindChillC,Palamadu_WindGustKmph,Palamadu_cloudcover,Palamadu_humidity,Palamadu_precipMM,Palamadu_pressure,Palamadu_tempC,Palamadu_visibility,Palamadu_winddirDegree,Palamadu_windspeedKmph
2020-04-07 09:00:00,30,25,0.0,4.3,6,6,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,23,32,32,28,10,71,74,0.2,1010,28,9,135,8
2020-04-07 12:00:00,30,25,0.0,4.3,6,7,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,24,35,35,30,13,72,69,1.2,1010,30,9,90,9
2020-04-07 15:00:00,30,25,0.0,4.3,6,6,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,25,35,35,30,21,74,76,4.0,1008,30,7,109,12
2020-04-07 18:00:00,30,25,0.0,4.3,6,1,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,25,34,34,28,26,79,81,6.6,1008,28,6,130,13
2020-04-07 21:00:00,30,25,0.0,4.3,6,1,100,05:31 PM,04:58 AM,06:01 AM,05:57 PM,24,30,30,27,25,82,83,6.5,1009,27,5,143,12
2020-04-08 00:00:00,30,25,0.0,4.3,6,1,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,23,29,29,26,16,75,83,1.1,1009,26,9,150,9
2020-04-08 03:00:00,30,25,0.0,4.3,6,1,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,23,28,28,26,14,74,84,0.9,1008,26,9,153,8
2020-04-08 06:00:00,30,25,0.0,4.3,6,1,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,23,29,29,26,15,77,83,0.2,1009,26,10,144,9
2020-04-08 09:00:00,30,25,0.0,4.3,6,6,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,24,32,32,28,15,78,77,0.5,1010,28,9,115,12
2020-04-08 12:00:00,30,25,0.0,4.3,6,7,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,24,35,35,30,15,76,70,1.3,1010,30,8,95,11
2020-04-08 15:00:00,30,25,0.0,4.3,6,6,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,24,35,35,30,17,78,73,2.3,1009,30,8,92,12
2020-04-08 18:00:00,30,25,0.0,4.3,6,1,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,24,33,33,28,15,73,78,2.7,1010,28,8,100,10
2020-04-08 21:00:00,30,25,0.0,4.3,6,1,100,06:20 PM,05:57 AM,06:01 AM,05:57 PM,23,30,30,26,14,75,82,4.0,1012,26,8,145,7
2020-04-09 00:00:00,30,24,0.0,7.2,6,1,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,22,28,28,25,11,75,82,0.4,1011,25,10,173,6
2020-04-09 03:00:00,30,24,0.0,7.2,6,1,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,21,27,27,25,12,77,83,0.3,1010,25,10,180,6
2020-04-09 06:00:00,30,24,0.0,7.2,6,1,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,22,27,27,25,15,78,82,0.1,1011,25,10,158,9
2020-04-09 09:00:00,30,24,0.0,7.2,6,7,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,23,31,31,28,10,55,75,0.1,1012,28,10,114,8
2020-04-09 12:00:00,30,24,0.0,7.2,6,6,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,24,34,34,30,12,31,70,0.8,1011,30,10,82,9
2020-04-09 15:00:00,30,24,0.0,7.2,6,6,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,24,34,34,29,21,64,75,2.5,1010,29,9,90,13
2020-04-09 18:00:00,30,24,0.0,7.2,6,1,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,24,33,33,28,21,82,78,2.7,1011,28,7,110,13
2020-04-09 21:00:00,30,24,0.0,7.2,6,1,83,07:10 PM,06:55 AM,06:01 AM,05:56 PM,23,29,29,26,18,81,81,2.1,1012,26,8,129,11
2020-04-10 00:00:00,30,24,0.0,4.3,6,1,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,22,28,28,25,17,79,83,0.4,1012,25,10,139,9
2020-04-10 03:00:00,30,24,0.0,4.3,6,1,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,22,27,27,25,18,67,85,0.3,1011,25,9,150,9
2020-04-10 06:00:00,30,24,0.0,4.3,6,1,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,22,28,28,25,20,39,83,0.0,1011,25,10,139,12
2020-04-10 09:00:00,30,24,0.0,4.3,6,6,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,23,31,31,28,18,77,76,0.2,1012,28,10,118,13
2020-04-10 12:00:00,30,24,0.0,4.3,6,7,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,24,35,35,30,18,81,69,0.9,1011,30,9,100,14
2020-04-10 15:00:00,30,24,0.0,4.3,6,6,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,24,35,35,30,26,74,72,2.6,1009,30,8,109,16
2020-04-10 18:00:00,30,24,0.0,4.3,6,1,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,24,32,32,28,28,78,77,3.7,1010,28,7,123,17
2020-04-10 21:00:00,30,24,0.0,4.3,6,1,76,08:02 PM,07:55 AM,06:01 AM,05:56 PM,23,29,29,26,24,77,80,3.2,1011,26,8,144,14
2020-04-11 00:00:00,30,25,0.0,4.3,6,1,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,22,28,28,25,22,76,83,1.5,1011,25,9,147,13
2020-04-11 03:00:00,30,25,0.0,4.3,6,1,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,22,27,27,25,19,84,83,1.3,1010,25,9,147,11
2020-04-11 06:00:00,30,25,0.0,4.3,6,1,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,22,28,28,25,17,78,80,0.3,1011,25,9,150,10
2020-04-11 09:00:00,30,25,0.0,4.3,6,6,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,22,31,31,28,13,72,73,0.6,1011,28,10,133,10
2020-04-11 12:00:00,30,25,0.0,4.3,6,6,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,23,33,33,30,15,75,67,1.5,1010,30,9,105,11
2020-04-11 15:00:00,30,25,0.0,4.3,6,6,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,23,33,33,29,25,76,73,4.2,1009,29,7,114,14
2020-04-11 18:00:00,30,25,0.0,4.3,6,1,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,23,31,31,27,28,64,79,6.7,1009,27,6,134,14
2020-04-11 21:00:00,30,25,0.0,4.3,6,1,68,08:55 PM,08:55 AM,06:01 AM,05:55 PM,23,28,28,26,25,80,83,5.9,1010,26,5,140,13
2020-04-12 00:00:00,29,25,0.0,4.3,6,1,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,22,27,27,25,22,79,84,0.7,1010,25,9,144,13
2020-04-12 03:00:00,29,25,0.0,4.3,6,1,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,22,27,27,25,19,83,84,1.5,1009,25,8,141,11
2020-04-12 06:00:00,29,25,0.0,4.3,6,1,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,22,27,27,25,12,74,81,3.7,1009,25,7,153,7
2020-04-12 09:00:00,29,25,0.0,4.3,6,6,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,22,30,30,27,10,70,76,4.9,1010,27,8,142,6
2020-04-12 12:00:00,29,25,0.0,4.3,6,6,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,23,32,32,29,17,75,72,2.7,1010,29,8,71,10
2020-04-12 15:00:00,29,25,0.0,4.3,6,6,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,23,33,33,29,18,77,72,2.9,1009,29,8,63,11
2020-04-12 18:00:00,29,25,0.0,4.3,6,1,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,23,31,31,28,13,73,76,2.0,1010,28,9,84,8
2020-04-12 21:00:00,29,25,0.0,4.3,6,1,61,09:51 PM,09:55 AM,06:01 AM,05:55 PM,22,29,29,26,10,80,80,1.7,1011,26,10,122,6
2020-04-13 00:00:00,30,25,0.0,7.2,6,1,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,22,28,28,25,9,86,83,1.1,1011,25,9,168,6
2020-04-13 03:00:00,30,25,0.0,7.2,6,1,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,22,27,27,25,9,67,84,0.9,1009,25,9,212,5
2020-04-13 06:00:00,30,25,0.0,7.2,6,1,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,22,28,28,25,6,20,82,0.0,1010,25,10,204,4
2020-04-13 09:00:00,30,25,0.0,7.2,6,7,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,23,30,30,27,6,18,77,0.0,1011,27,10,140,5
2020-04-13 12:00:00,30,25,0.0,7.2,6,6,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,24,33,33,29,8,44,73,0.0,1010,29,10,49,7
2020-04-13 15:00:00,30,25,0.0,7.2,6,6,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,24,34,34,29,6,74,72,0.1,1009,29,10,27,5
2020-04-13 18:00:00,30,25,0.0,7.2,6,1,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,24,32,32,28,5,80,77,0.5,1010,28,9,63,4
2020-04-13 21:00:00,30,25,0.0,7.2,6,1,53,10:46 PM,10:54 AM,06:01 AM,05:54 PM,24,30,30,27,5,84,84,1.1,1011,27,10,138,4
2020-04-14 00:00:00,30,25,0.0,5.8,6,1,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,23,29,29,26,6,79,85,0.8,1011,26,9,161,4
2020-04-14 03:00:00,30,25,0.0,5.8,6,1,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,23,28,28,26,9,57,84,0.5,1010,26,9,194,5
2020-04-14 06:00:00,30,25,0.0,5.8,6,1,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,23,29,29,26,8,30,82,0.0,1011,26,10,202,5
2020-04-14 09:00:00,30,25,0.0,5.8,6,6,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,23,32,32,28,7,45,76,0.6,1012,28,10,135,5
2020-04-14 12:00:00,30,25,0.0,5.8,6,6,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,24,34,34,30,13,81,72,3.7,1011,30,8,57,8
2020-04-14 15:00:00,30,25,0.0,5.8,6,6,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,24,34,34,29,17,77,76,7.0,1010,29,7,59,8
2020-04-14 18:00:00,30,25,0.0,5.8,6,1,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,24,32,32,28,9,75,79,8.2,1010,28,6,93,5
2020-04-14 21:00:00,30,25,0.0,5.8,6,1,46,11:42 PM,11:50 AM,06:01 AM,05:54 PM,23,30,30,27,7,64,83,7.5,1012,27,5,189,4
2020-04-15 00:00:00,30,25,0.0,7.2,7,1,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,23,29,29,26,11,20,83,0.0,1011,26,10,184,6
2020-04-15 03:00:00,30,25,0.0,7.2,7,1,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,22,28,28,25,14,16,82,0.0,1010,25,10,161,8
2020-04-15 06:00:00,30,25,0.0,7.2,7,1,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,23,29,29,26,12,17,81,0.0,1011,26,10,137,8
2020-04-15 09:00:00,30,25,0.0,7.2,7,7,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,24,33,33,28,12,33,77,0.0,1012,28,10,115,10
2020-04-15 12:00:00,30,25,0.0,7.2,7,7,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,25,36,36,30,18,46,73,1.0,1011,30,9,98,13
2020-04-15 15:00:00,30,25,0.0,7.2,7,6,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,25,35,35,29,29,79,80,3.4,1010,29,7,100,17
2020-04-15 18:00:00,30,25,0.0,7.2,7,1,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,25,33,33,28,31,77,85,4.7,1010,28,7,122,17
2020-04-15 21:00:00,30,25,0.0,7.2,7,1,38,No moonrise,12:42 PM,06:01 AM,05:53 PM,24,30,30,27,28,70,87,3.8,1012,27,8,132,15
2020-04-16 00:00:00,30,26,0.0,5.8,6,1,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,24,29,29,26,22,74,88,0.5,1011,26,9,129,14
2020-04-16 03:00:00,30,26,0.0,5.8,6,1,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,24,29,29,26,22,71,89,0.5,1010,26,9,122,14
2020-04-16 06:00:00,30,26,0.0,5.8,6,1,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,24,30,30,27,22,51,87,0.2,1010,27,10,119,16
2020-04-16 09:00:00,30,26,0.0,5.8,6,6,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,25,33,33,28,21,57,82,0.2,1011,28,10,109,17
2020-04-16 12:00:00,30,26,0.0,5.8,6,6,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,25,35,35,30,18,69,76,1.0,1010,30,9,105,14
2020-04-16 15:00:00,30,26,0.0,5.8,6,6,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,25,35,35,29,26,76,78,3.0,1009,29,7,102,15
2020-04-16 18:00:00,30,26,0.0,5.8,6,1,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,25,31,31,27,33,61,85,5.0,1010,27,7,116,18
2020-04-16 21:00:00,30,26,0.0,5.8,6,1,30,12:35 AM,01:31 PM,06:01 AM,05:53 PM,24,29,29,26,28,67,87,5.9,1011,26,7,132,15
2020-04-17 00:00:00,29,25,0.0,4.3,6,1,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,23,29,29,26,11,93,84,3.6,1011,26,7,153,7
2020-04-17 03:00:00,29,25,0.0,4.3,6,1,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,23,28,28,26,10,76,84,3.6,1010,26,8,137,6
2020-04-17 06:00:00,29,25,0.0,4.3,6,1,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,23,29,29,26,8,67,85,2.2,1010,26,9,137,5
2020-04-17 09:00:00,29,25,0.0,4.3,6,6,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,24,32,32,28,8,65,80,2.3,1011,28,8,111,5
2020-04-17 12:00:00,29,25,0.0,4.3,6,6,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,24,34,34,29,10,79,73,0.5,1010,29,9,62,8
2020-04-17 15:00:00,29,25,0.0,4.3,6,6,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,24,34,34,29,10,84,74,0.5,1009,29,9,49,8
2020-04-17 18:00:00,29,25,0.0,4.3,6,1,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,24,32,32,28,5,74,78,0.3,1010,28,9,85,5
2020-04-17 21:00:00,29,25,0.0,4.3,6,1,23,01:26 AM,02:16 PM,06:01 AM,05:52 PM,24,30,30,27,4,54,82,0.3,1011,27,9,150,3
2020-04-18 00:00:00,30,26,0.0,5.8,7,1,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,23,29,29,26,9,14,84,0.0,1011,26,10,148,6
2020-04-18 03:00:00,30,26,0.0,5.8,7,1,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,23,29,29,26,10,10,84,0.0,1010,26,10,174,6
2020-04-18 06:00:00,30,26,0.0,5.8,7,1,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,24,30,30,27,11,19,83,0.0,1011,27,10,161,8
2020-04-18 09:00:00,30,26,0.0,5.8,7,6,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,25,34,34,29,13,54,79,0.0,1012,29,10,99,11
2020-04-18 12:00:00,30,26,0.0,5.8,7,6,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,25,35,35,30,15,80,74,0.1,1011,30,10,75,13
2020-04-18 15:00:00,30,26,0.0,5.8,7,6,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,24,35,35,30,12,77,74,0.2,1009,30,10,83,10
2020-04-18 18:00:00,30,26,0.0,5.8,7,1,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,25,33,33,28,10,60,80,0.2,1010,28,10,98,8
2020-04-18 21:00:00,30,26,0.0,5.8,7,1,15,02:15 AM,02:57 PM,06:01 AM,05:52 PM,24,31,31,27,7,33,86,0.0,1011,27,10,123,5
2020-04-19 00:00:00,30,25,0.0,8.7,6,1,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,24,30,30,26,6,82,86,0.1,1011,26,10,152,4
2020-04-19 03:00:00,30,25,0.0,8.7,6,1,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,23,28,28,26,8,61,86,0.1,1010,26,10,155,5
2020-04-19 06:00:00,30,25,0.0,8.7,6,1,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,23,29,29,26,10,37,85,0.0,1011,26,10,154,7
2020-04-19 09:00:00,30,25,0.0,8.7,6,7,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,24,32,32,28,10,26,78,0.0,1011,28,10,111,9
2020-04-19 12:00:00,30,25,0.0,8.7,6,7,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,23,34,34,30,9,5,69,0.0,1011,30,10,56,8
2020-04-19 15:00:00,30,25,0.0,8.7,6,7,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,23,34,34,30,8,3,68,0.0,1009,30,10,48,6
2020-04-19 18:00:00,30,25,0.0,8.7,6,1,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,24,32,32,28,7,6,76,0.0,1010,28,10,75,5
2020-04-19 21:00:00,30,25,0.0,8.7,6,1,8,03:02 AM,03:37 PM,06:01 AM,05:51 PM,23,29,29,26,9,8,84,0.0,1012,26,10,119,6
2020-04-20 00:00:00,30,25,0.0,8.7,7,1,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,23,28,28,25,11,6,86,0.0,1012,25,10,153,6
2020-04-20 03:00:00,30,25,0.0,8.7,7,1,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,22,27,27,25,9,6,85,0.0,1011,25,10,166,5
2020-04-20 06:00:00,30,25,0.0,8.7,7,1,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,22,28,28,25,9,10,82,0.0,1011,25,10,157,6
2020-04-20 09:00:00,30,25,0.0,8.7,7,7,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,23,31,31,28,8,22,74,0.0,1012,28,10,112,7
2020-04-20 12:00:00,30,25,0.0,8.7,7,7,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,22,33,33,30,10,25,65,0.0,1012,30,10,78,9
2020-04-20 15:00:00,30,25,0.0,8.7,7,7,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,23,33,33,29,14,13,68,0.0,1009,29,10,77,12
2020-04-20 18:00:00,30,25,0.0,8.7,7,1,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,23,31,31,28,16,10,76,0.0,1010,28,10,104,12
2020-04-20 21:00:00,30,25,0.0,8.7,7,1,0,03:47 AM,04:14 PM,06:01 AM,05:51 PM,23,29,29,26,18,7,81,0.0,1012,26,10,129,11
