date_time,Oxford_maxtempC,Oxford_mintempC,Oxford_totalSnow_cm,Oxford_sunHour,Oxford_uvIndex,Oxford_uvIndex,Oxford_moon_illumination,Oxford_moonrise,Oxford_moonset,Oxford_sunrise,Oxford_sunset,Oxford_DewPointC,Oxford_FeelsLikeC,Oxford_HeatIndexC,Oxford_WindChillC,Oxford_WindGustKmph,Oxford_cloudcover,Oxford_humidity,Oxford_precipMM,Oxford_pressure,Oxford_tempC,Oxford_visibility,Oxford_winddirDegree,Oxford_windspeedKmph
2020-01-11 18:00:00,11,4,0.0,2.0,2,2,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,8,8,10,8,54,100,82,0.0,1013,8,10,211,33
2020-01-11 21:00:00,11,4,0.0,2.0,2,1,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,8,4,6,4,23,100,94,1.9,1013,4,9,280,15
2020-01-12 00:00:00,8,3,0.0,2.0,2,1,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,7,6,8,6,18,100,96,4.1,1014,8,7,218,12
2020-01-12 03:00:00,8,3,0.0,2.0,2,1,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,7,6,8,6,20,55,94,0.4,1011,8,5,197,13
2020-01-12 06:00:00,8,3,0.0,2.0,2,2,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,7,5,8,5,33,79,92,1.5,1010,8,9,209,21
2020-01-12 09:00:00,8,3,0.0,2.0,2,2,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,5,4,8,4,46,100,86,0.7,1011,8,2,224,28
2020-01-12 12:00:00,8,3,0.0,2.0,2,2,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,4,3,7,3,34,100,81,0.0,1014,7,10,267,22
2020-01-12 15:00:00,8,3,0.0,2.0,2,2,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,4,3,7,3,31,74,81,0.3,1015,7,9,262,20
2020-01-12 18:00:00,8,3,0.0,2.0,2,1,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,3,1,4,1,20,84,92,0.3,1017,4,10,235,11
2020-01-12 21:00:00,8,3,0.0,2.0,2,1,83,07:23 PM,10:42 AM,09:18 AM,05:17 PM,2,-0,3,-0,26,37,95,0.0,1016,3,10,200,14
2020-01-13 00:00:00,7,3,0.0,2.0,2,1,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,3,1,4,1,31,100,89,0.1,1015,4,10,189,19
2020-01-13 03:00:00,7,3,0.0,2.0,2,1,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,3,-0,4,-0,32,42,95,0.0,1013,4,10,185,18
2020-01-13 06:00:00,7,3,0.0,2.0,2,2,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,3,-1,3,-1,32,38,94,0.0,1011,3,10,166,18
2020-01-13 09:00:00,7,3,0.0,2.0,2,2,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,3,-1,4,-1,44,30,92,0.0,1006,4,10,164,26
2020-01-13 12:00:00,7,3,0.0,2.0,2,2,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,4,2,7,2,56,93,81,0.1,1001,7,10,180,37
2020-01-13 15:00:00,7,3,0.0,2.0,2,2,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,4,2,7,2,68,100,80,0.1,992,7,10,180,44
2020-01-13 18:00:00,7,3,0.0,2.0,2,2,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,4,2,6,2,45,69,85,0.0,989,6,10,227,30
2020-01-13 21:00:00,7,3,0.0,2.0,2,1,76,08:47 PM,11:13 AM,09:17 AM,05:18 PM,2,-0,4,-0,42,86,82,0.1,990,4,10,214,23
2020-01-14 00:00:00,11,4,0.0,2.0,2,1,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,2,-1,4,-1,39,85,86,0.0,993,4,10,231,23
2020-01-14 03:00:00,11,4,0.0,2.0,2,1,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,2,0,4,0,35,100,85,0.0,992,4,10,207,19
2020-01-14 06:00:00,11,4,0.0,2.0,2,1,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,3,-0,5,-0,41,100,87,0.0,993,5,10,197,25
2020-01-14 09:00:00,11,4,0.0,2.0,2,2,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,3,1,5,1,44,69,86,0.2,992,5,10,189,26
2020-01-14 12:00:00,11,4,0.0,2.0,2,2,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,5,2,6,2,42,100,90,0.5,990,6,2,182,29
2020-01-14 15:00:00,11,4,0.0,2.0,2,3,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,10,8,11,8,75,100,91,6.5,981,11,7,207,47
2020-01-14 18:00:00,11,4,0.0,2.0,2,2,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,8,6,10,6,48,100,88,1.2,985,10,9,235,31
2020-01-14 21:00:00,11,4,0.0,2.0,2,1,69,10:13 PM,11:39 AM,09:16 AM,05:20 PM,6,4,7,4,36,100,89,0.5,990,7,2,238,23
2020-01-15 00:00:00,7,4,0.0,5.8,2,1,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,3,2,5,2,27,100,88,0.6,994,5,10,237,17
2020-01-15 03:00:00,7,4,0.0,5.8,2,1,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,2,1,5,1,29,39,85,0.0,995,5,10,211,17
2020-01-15 06:00:00,7,4,0.0,5.8,2,2,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,2,0,4,0,30,38,86,0.0,997,4,10,206,17
2020-01-15 09:00:00,7,4,0.0,5.8,2,2,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,2,0,4,0,32,27,82,0.0,999,4,10,212,19
2020-01-15 12:00:00,7,4,0.0,5.8,2,3,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,2,3,7,3,37,33,72,0.0,1003,7,10,229,26
2020-01-15 15:00:00,7,4,0.0,5.8,2,3,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,2,3,6,3,36,26,73,0.0,1004,6,10,221,22
2020-01-15 18:00:00,7,4,0.0,5.8,2,2,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,1,0,4,0,40,47,80,0.0,1009,4,10,211,22
2020-01-15 21:00:00,7,4,0.0,5.8,2,1,61,11:37 PM,12:00 PM,09:16 AM,05:21 PM,1,-1,4,-1,39,68,84,0.0,1011,4,10,206,22
2020-01-16 00:00:00,9,2,0.0,2.0,3,1,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,2,-0,4,-0,37,19,89,0.0,1014,4,10,191,20
2020-01-16 03:00:00,9,2,0.0,2.0,3,1,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,3,0,4,0,36,20,91,0.0,1014,4,10,184,20
2020-01-16 06:00:00,9,2,0.0,2.0,3,2,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,3,0,5,0,45,40,91,0.0,1013,5,10,164,26
2020-01-16 09:00:00,9,2,0.0,2.0,3,2,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,4,1,6,1,54,100,87,0.0,1011,6,10,162,33
2020-01-16 12:00:00,9,2,0.0,2.0,3,2,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,5,3,8,3,57,100,85,0.0,1008,8,10,160,38
2020-01-16 15:00:00,9,2,0.0,2.0,3,2,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,7,4,9,4,68,100,87,1.2,1002,9,9,170,44
2020-01-16 18:00:00,9,2,0.0,2.0,3,1,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,9,5,7,5,64,100,91,2.0,1002,5,9,201,41
2020-01-16 21:00:00,9,2,0.0,2.0,3,1,54,No moonrise,12:19 PM,09:15 AM,05:23 PM,6,2,6,2,33,65,88,0.5,1005,2,5,213,20
2020-01-17 00:00:00,5,2,0.0,2.0,1,1,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,5,3,6,3,30,76,93,0.1,1006,6,10,178,17
2020-01-17 03:00:00,5,2,0.0,2.0,1,1,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,5,3,6,3,31,47,93,0.0,1005,6,10,175,18
2020-01-17 06:00:00,5,2,0.0,2.0,1,3,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,5,2,5,2,23,48,96,0.0,1006,5,10,169,13
2020-01-17 09:00:00,5,2,0.0,2.0,1,1,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,4,3,5,3,12,76,98,0.6,1007,5,10,250,7
2020-01-17 12:00:00,5,2,0.0,2.0,1,1,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,3,-1,4,-1,33,100,94,1.4,1009,4,9,312,23
2020-01-17 15:00:00,5,2,0.0,2.0,1,1,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,2,0,5,0,35,100,80,1.1,1010,5,9,279,23
2020-01-17 18:00:00,5,2,0.0,2.0,1,1,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,2,-0,3,-0,23,100,90,1.2,1013,3,9,244,12
2020-01-17 21:00:00,5,2,0.0,2.0,1,1,47,12:59 AM,12:37 PM,09:14 AM,05:25 PM,1,-2,2,-2,28,76,92,0.1,1016,2,10,277,15
2020-01-18 00:00:00,5,1,0.0,3.9,1,1,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,1,-2,3,-2,33,83,87,0.3,1020,3,9,295,17
2020-01-18 03:00:00,5,1,0.0,3.9,1,1,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,0,-3,2,-3,30,6,90,0.0,1022,2,10,269,15
2020-01-18 06:00:00,5,1,0.0,3.9,1,2,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,0,-1,2,-1,19,0,91,0.0,1023,2,10,270,10
2020-01-18 09:00:00,5,1,0.0,3.9,1,2,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,-0,-2,1,-2,18,8,92,0.0,1026,1,10,260,9
2020-01-18 12:00:00,5,1,0.0,3.9,1,3,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,2,2,5,2,21,4,78,0.0,1028,5,10,304,14
2020-01-18 15:00:00,5,1,0.0,3.9,1,1,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,2,2,5,2,22,86,81,0.0,1030,5,10,300,13
2020-01-18 18:00:00,5,1,0.0,3.9,1,2,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,1,-0,3,-0,20,52,91,0.0,1033,3,10,312,10
2020-01-18 21:00:00,5,1,0.0,3.9,1,1,40,02:21 AM,12:57 PM,09:13 AM,05:26 PM,1,-1,2,-1,22,62,94,0.0,1036,2,10,308,10
2020-01-19 00:00:00,5,2,0.0,5.8,1,1,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,1,-1,2,-1,16,15,94,0.0,1039,2,2,325,8
2020-01-19 03:00:00,5,2,0.0,5.8,1,1,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,3,2,4,2,9,2,94,0.0,1040,4,2,349,6
2020-01-19 06:00:00,5,2,0.0,5.8,1,2,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,2,3,4,3,6,0,90,0.0,1042,4,10,308,4
2020-01-19 09:00:00,5,2,0.0,5.8,1,2,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,1,1,2,1,7,8,93,0.0,1044,2,10,303,4
2020-01-19 12:00:00,5,2,0.0,5.8,1,3,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,3,4,5,4,6,34,86,0.0,1045,5,10,248,5
2020-01-19 15:00:00,5,2,0.0,5.8,1,3,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,4,4,5,4,9,49,90,0.0,1046,5,10,256,6
2020-01-19 18:00:00,5,2,0.0,5.8,1,2,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,1,2,2,2,6,46,88,0.0,1047,2,10,203,3
2020-01-19 21:00:00,5,2,0.0,5.8,1,1,32,03:42 AM,01:20 PM,09:11 AM,05:28 PM,0,-1,2,-1,14,44,89,0.0,1048,2,10,207,7
2020-01-20 00:00:00,8,1,0.0,5.8,2,1,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,-0,-1,1,-1,13,26,90,0.0,1049,1,10,216,6
2020-01-20 03:00:00,8,1,0.0,5.8,2,1,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,-0,-0,1,-0,9,14,91,0.0,1048,1,10,214,5
2020-01-20 06:00:00,8,1,0.0,5.8,2,2,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,-1,-1,1,-1,9,22,91,0.0,1048,1,10,218,4
2020-01-20 09:00:00,8,1,0.0,5.8,2,2,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,0,0,1,0,9,7,92,0.0,1048,1,10,213,5
2020-01-20 12:00:00,8,1,0.0,5.8,2,3,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,3,6,7,6,6,0,79,0.0,1048,7,10,239,5
2020-01-20 15:00:00,8,1,0.0,5.8,2,3,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,5,7,8,7,5,0,85,0.0,1046,8,10,226,4
2020-01-20 18:00:00,8,1,0.0,5.8,2,3,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,4,4,5,4,7,0,91,0.0,1046,5,10,214,5
2020-01-20 21:00:00,8,1,0.0,5.8,2,1,25,05:01 AM,01:48 PM,09:10 AM,05:30 PM,3,4,5,4,6,0,91,0.0,1045,5,10,268,4
2020-01-21 00:00:00,6,1,0.0,2.1,2,1,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,-0,-1,1,-1,13,67,91,0.0,1044,1,10,287,6
2020-01-21 03:00:00,6,1,0.0,2.1,2,1,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,3,1,4,1,18,99,95,0.0,1043,4,2,286,10
2020-01-21 06:00:00,6,1,0.0,2.1,2,1,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,3,2,4,2,11,81,96,0.0,1042,4,2,264,6
2020-01-21 09:00:00,6,1,0.0,2.1,2,1,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,2,1,3,1,12,42,96,0.0,1042,3,2,286,6
2020-01-21 12:00:00,6,1,0.0,2.1,2,2,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,5,5,6,5,10,81,90,0.0,1042,6,10,285,8
2020-01-21 15:00:00,6,1,0.0,2.1,2,2,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,6,4,6,4,19,68,94,0.0,1041,6,10,327,13
2020-01-21 18:00:00,6,1,0.0,2.1,2,2,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,6,4,6,4,19,100,98,0.0,1040,6,0,326,12
2020-01-21 21:00:00,6,1,0.0,2.1,2,1,18,06:16 AM,02:22 PM,09:09 AM,05:32 PM,6,4,6,4,20,100,99,0.0,1040,6,0,322,12
2020-01-22 00:00:00,8,6,0.0,2.1,2,1,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,6,4,6,4,18,100,99,0.0,1040,6,0,318,11
2020-01-22 03:00:00,8,6,0.0,2.1,2,1,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,6,4,6,4,16,100,99,0.0,1038,6,0,305,10
2020-01-22 06:00:00,8,6,0.0,2.1,2,2,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,6,4,7,4,17,100,99,0.0,1038,7,0,319,10
2020-01-22 09:00:00,8,6,0.0,2.1,2,2,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,7,5,8,5,23,100,98,0.0,1038,8,10,337,14
2020-01-22 12:00:00,8,6,0.0,2.1,2,2,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,7,6,8,6,14,100,99,0.0,1038,8,0,336,9
2020-01-22 15:00:00,8,6,0.0,2.1,2,2,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,8,7,8,7,11,100,97,0.3,1037,8,2,337,8
2020-01-22 18:00:00,8,6,0.0,2.1,2,2,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,8,7,8,7,8,97,99,0.3,1037,8,2,346,5
2020-01-22 21:00:00,8,6,0.0,2.1,2,1,11,07:25 AM,03:05 PM,09:08 AM,05:33 PM,7,6,7,6,10,100,99,0.0,1036,7,0,328,7
2020-01-23 00:00:00,8,6,0.0,3.9,2,1,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,7,6,7,6,8,100,99,0.0,1037,7,0,306,5
2020-01-23 03:00:00,8,6,0.0,3.9,2,1,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,6,5,6,5,8,100,98,0.0,1035,6,0,301,5
2020-01-23 06:00:00,8,6,0.0,3.9,2,2,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,6,6,7,6,8,100,98,0.0,1034,7,0,315,6
2020-01-23 09:00:00,8,6,0.0,3.9,2,2,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,6,6,7,6,7,83,97,0.0,1033,7,2,251,5
2020-01-23 12:00:00,8,6,0.0,3.9,2,2,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,6,6,8,6,10,64,91,0.0,1032,8,10,316,8
2020-01-23 15:00:00,8,6,0.0,3.9,2,3,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,7,7,8,7,9,59,91,0.0,1030,8,10,325,7
2020-01-23 18:00:00,8,6,0.0,3.9,2,2,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,7,8,7,8,5,64,95,0.0,1029,7,2,340,3
2020-01-23 21:00:00,8,6,0.0,3.9,2,1,3,08:22 AM,03:59 PM,09:07 AM,05:35 PM,6,7,7,7,6,85,96,0.0,1028,7,2,263,4
2020-01-24 00:00:00,8,6,0.0,2.1,2,1,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,6,6,7,6,9,94,96,0.0,1027,7,2,250,6
2020-01-24 03:00:00,8,6,0.0,2.1,2,1,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,6,5,6,5,13,100,99,0.0,1025,6,0,280,9
2020-01-24 06:00:00,8,6,0.0,2.1,2,2,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,6,3,6,3,20,96,97,0.0,1024,6,10,285,13
2020-01-24 09:00:00,8,6,0.0,2.1,2,2,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,5,4,6,4,15,100,98,0.0,1023,6,0,292,9
2020-01-24 12:00:00,8,6,0.0,2.1,2,2,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,6,5,7,5,18,93,90,0.0,1023,7,10,317,13
2020-01-24 15:00:00,8,6,0.0,2.1,2,2,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,6,6,8,6,14,96,88,0.0,1022,8,10,327,10
2020-01-24 18:00:00,8,6,0.0,2.1,2,2,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,6,6,7,6,9,92,91,0.0,1021,7,10,328,6
2020-01-24 21:00:00,8,6,0.0,2.1,2,1,0,09:09 AM,05:01 PM,09:05 AM,05:37 PM,6,7,7,7,4,79,91,0.0,1021,7,10,317,3
2020-01-25 00:00:00,7,3,0.0,3.9,2,1,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,5,7,7,7,3,97,91,0.0,1020,7,10,185,2
2020-01-25 03:00:00,7,3,0.0,3.9,2,1,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,5,4,6,4,12,83,93,0.0,1018,6,10,212,8
2020-01-25 06:00:00,7,3,0.0,3.9,2,3,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,4,3,6,3,17,54,92,0.0,1017,6,10,190,11
2020-01-25 09:00:00,7,3,0.0,3.9,2,2,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,4,2,5,2,22,50,93,0.0,1017,5,10,190,13
2020-01-25 12:00:00,7,3,0.0,3.9,2,3,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,4,4,6,4,19,34,87,0.0,1017,6,10,188,14
2020-01-25 15:00:00,7,3,0.0,3.9,2,2,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,4,4,7,4,24,71,83,0.0,1015,7,10,196,16
2020-01-25 18:00:00,7,3,0.0,3.9,2,3,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,4,2,6,2,27,62,90,0.0,1014,6,10,170,17
2020-01-25 21:00:00,7,3,0.0,3.9,2,1,0,09:45 AM,06:09 PM,09:04 AM,05:39 PM,6,3,7,3,35,100,95,0.0,1012,3,10,173,22
2020-01-26 00:00:00,7,3,0.0,2.1,2,1,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,5,3,7,3,33,90,91,0.0,1010,7,10,170,21
2020-01-26 03:00:00,7,3,0.0,2.1,2,1,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,5,2,6,2,34,87,91,0.0,1009,6,10,189,22
2020-01-26 06:00:00,7,3,0.0,2.1,2,2,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,4,2,6,2,37,80,87,0.0,1007,6,10,187,22
2020-01-26 09:00:00,7,3,0.0,2.1,2,2,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,4,1,6,1,44,67,87,0.0,1005,6,10,181,29
2020-01-26 12:00:00,7,3,0.0,2.1,2,2,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,6,3,7,3,41,100,92,1.1,1004,7,9,197,27
2020-01-26 15:00:00,7,3,0.0,2.1,2,2,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,6,5,7,5,14,100,92,2.3,1004,7,9,274,10
2020-01-26 18:00:00,7,3,0.0,2.1,2,1,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,4,4,5,4,10,69,93,2.4,1004,5,9,249,6
2020-01-26 21:00:00,7,3,0.0,2.1,2,1,4,10:13 AM,07:19 PM,09:03 AM,05:41 PM,2,0,3,0,16,12,93,0.0,1005,3,10,195,9
2020-01-27 00:00:00,6,2,0.0,2.1,2,1,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,1,-2,2,-2,31,22,93,0.0,1003,2,10,167,17
2020-01-27 03:00:00,6,2,0.0,2.1,2,1,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,4,1,5,1,38,94,91,0.2,999,5,2,194,24
2020-01-27 06:00:00,6,2,0.0,2.1,2,1,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,3,0,4,0,29,80,93,0.0,999,4,10,206,15
2020-01-27 09:00:00,6,2,0.0,2.1,2,2,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,2,-1,3,-1,24,47,93,0.0,998,3,10,200,13
2020-01-27 12:00:00,6,2,0.0,2.1,2,2,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,2,2,5,2,23,77,78,0.0,997,5,10,207,17
2020-01-27 15:00:00,6,2,0.0,2.1,2,2,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,2,3,6,3,19,94,78,0.0,994,6,10,186,13
2020-01-27 18:00:00,6,2,0.0,2.1,2,1,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,2,0,4,0,24,76,91,0.5,991,4,9,158,13
2020-01-27 21:00:00,6,2,0.0,2.1,2,1,11,10:35 AM,08:28 PM,09:01 AM,05:43 PM,3,2,6,2,31,100,92,0.4,988,2,10,160,20
2020-01-28 00:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,2,-2,3,-2,31,88,91,0.7,985,3,10,197,20
2020-01-28 03:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,0,-3,2,-3,33,75,88,0.5,988,2,7,254,21
2020-01-28 06:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,-0,-4,1,-4,35,100,90,1.3,990,1,7,284,23
2020-01-28 09:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,-2,-4,0,-4,32,100,84,0.0,992,0,10,252,18
2020-01-28 12:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,0,0,5,0,37,81,73,0.1,994,5,10,263,27
2020-01-28 15:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,1,-1,4,-1,42,100,79,0.2,994,4,10,268,29
2020-01-28 18:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,1,-1,4,-1,32,85,85,0.5,997,4,10,268,21
2020-01-28 21:00:00,5,0,1.6,3.2,1,1,18,10:53 AM,09:37 PM,09:00 AM,05:44 PM,0,-3,2,-3,36,67,88,0.1,999,2,10,266,20
2020-01-29 00:00:00,7,2,0.3,5.1,1,1,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,-0,-3,2,-3,32,56,86,0.3,1002,2,7,259,18
2020-01-29 03:00:00,7,2,0.3,5.1,1,1,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,-1,-3,2,-3,38,59,85,0.0,1002,2,10,264,21
2020-01-29 06:00:00,7,2,0.3,5.1,1,1,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,-0,-3,2,-3,40,72,86,0.0,1004,2,10,266,22
2020-01-29 09:00:00,7,2,0.3,5.1,1,2,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,1,-3,2,-3,39,50,89,0.0,1005,2,10,264,22
2020-01-29 12:00:00,7,2,0.3,5.1,1,2,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,2,2,6,2,30,69,75,0.0,1007,6,10,256,22
2020-01-29 15:00:00,7,2,0.3,5.1,1,2,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,3,3,7,3,37,100,77,0.0,1005,7,10,229,23
2020-01-29 18:00:00,7,2,0.3,5.1,1,2,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,4,2,6,2,47,100,82,0.0,1006,6,10,242,27
2020-01-29 21:00:00,7,2,0.3,5.1,1,1,26,11:09 AM,10:44 PM,08:58 AM,05:46 PM,4,1,6,1,43,35,88,0.0,1006,6,10,242,24
2020-01-30 00:00:00,12,4,0.0,3.3,3,1,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,4,1,5,1,31,22,92,0.0,1006,5,10,223,15
2020-01-30 03:00:00,12,4,0.0,3.3,3,1,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,4,1,5,1,29,73,93,0.0,1005,5,10,179,16
2020-01-30 06:00:00,12,4,0.0,3.3,3,1,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,3,0,4,0,28,85,96,0.0,1004,4,10,176,15
2020-01-30 09:00:00,12,4,0.0,3.3,3,2,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,6,3,6,3,31,100,96,0.0,1001,6,10,169,19
2020-01-30 12:00:00,12,4,0.0,3.3,3,2,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,8,6,9,6,33,100,91,0.0,998,9,10,187,25
2020-01-30 15:00:00,12,4,0.0,3.3,3,3,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,10,10,12,10,35,95,86,0.0,996,12,10,237,22
2020-01-30 18:00:00,12,4,0.0,3.3,3,3,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,8,6,10,6,53,43,88,0.0,997,10,10,263,31
2020-01-30 21:00:00,12,4,0.0,3.3,3,1,33,11:24 AM,11:52 PM,08:57 AM,05:48 PM,5,4,7,4,33,50,89,0.0,1000,7,10,268,18
2020-01-31 00:00:00,12,6,0.0,3.4,4,1,37,11:39 AM,No moonset,08:55 AM,05:50 PM,5,3,6,3,25,15,92,0.0,1003,6,10,222,13
