date_time,Derby_maxtempC,Derby_mintempC,Derby_totalSnow_cm,Derby_sunHour,Derby_uvIndex,Derby_uvIndex,Derby_moon_illumination,Derby_moonrise,Derby_moonset,Derby_sunrise,Derby_sunset,Derby_DewPointC,Derby_FeelsLikeC,Derby_HeatIndexC,Derby_WindChillC,Derby_WindGustKmph,Derby_cloudcover,Derby_humidity,Derby_precipMM,Derby_pressure,Derby_tempC,Derby_visibility,Derby_winddirDegree,Derby_windspeedKmph
2020-03-23 09:00:00,10,3,0.0,11.6,3,3,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,3,3,7,3,30,8,77,0.0,1024,7,10,106,23
2020-03-23 12:00:00,10,3,0.0,11.6,3,3,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,5,7,10,7,27,7,74,0.0,1024,10,10,108,23
2020-03-23 15:00:00,10,3,0.0,11.6,3,3,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,4,6,9,6,30,5,70,0.0,1023,9,10,126,24
2020-03-23 18:00:00,10,3,0.0,11.6,3,3,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,2,2,6,2,35,2,75,0.0,1023,6,10,124,22
2020-03-23 21:00:00,10,3,0.0,11.6,3,1,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,1,0,4,0,33,3,78,0.0,1023,4,10,119,19
2020-03-24 00:00:00,14,4,0.0,11.6,4,1,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,2,1,4,1,30,4,87,0.0,1024,4,10,123,15
2020-03-24 03:00:00,14,4,0.0,11.6,4,1,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,3,2,5,2,21,9,91,0.0,1023,5,10,126,10
2020-03-24 06:00:00,14,4,0.0,11.6,4,3,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,5,3,6,3,30,27,94,0.0,1023,6,10,132,14
2020-03-24 09:00:00,14,4,0.0,11.6,4,4,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,9,8,10,8,23,27,91,0.0,1023,10,10,148,16
2020-03-24 12:00:00,14,4,0.0,11.6,4,4,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,10,12,14,12,27,36,79,0.0,1023,14,10,165,19
2020-03-24 15:00:00,14,4,0.0,11.6,4,4,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,10,13,14,13,30,14,77,0.0,1022,14,10,169,19
2020-03-24 18:00:00,14,4,0.0,11.6,4,4,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,6,10,12,10,26,8,85,0.0,1022,10,10,139,15
2020-03-24 21:00:00,14,4,0.0,11.6,4,1,0,07:44 AM,07:39 PM,07:09 AM,07:37 PM,3,2,5,2,32,4,86,0.0,1023,5,10,133,15
2020-03-25 00:00:00,11,4,0.0,11.6,3,1,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,3,2,5,2,30,0,86,0.0,1023,5,10,130,14
2020-03-25 03:00:00,11,4,0.0,11.6,3,1,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,2,1,4,1,28,0,87,0.0,1023,4,10,121,13
2020-03-25 06:00:00,11,4,0.0,11.6,3,2,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,2,1,4,1,32,2,88,0.0,1023,4,10,116,15
2020-03-25 09:00:00,11,4,0.0,11.6,3,3,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,5,5,8,5,21,2,79,0.0,1023,8,10,117,16
2020-03-25 12:00:00,11,4,0.0,11.6,3,4,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,6,8,11,8,24,0,74,0.0,1023,11,10,120,19
2020-03-25 15:00:00,11,4,0.0,11.6,3,4,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,6,9,11,9,21,0,72,0.0,1023,11,10,119,16
2020-03-25 18:00:00,11,4,0.0,11.6,3,3,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,4,5,7,5,20,0,80,0.0,1023,7,10,134,11
2020-03-25 21:00:00,11,4,0.0,11.6,3,1,3,08:00 AM,08:45 PM,07:07 AM,07:39 PM,1,1,4,1,20,0,84,0.0,1024,4,10,135,9
2020-03-26 00:00:00,11,2,0.0,11.6,3,1,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,1,2,3,2,14,0,82,0.0,1024,3,10,106,6
2020-03-26 03:00:00,11,2,0.0,11.6,3,1,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,2,1,4,1,21,0,88,0.0,1023,4,10,80,10
2020-03-26 06:00:00,11,2,0.0,11.6,3,2,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,-1,-2,2,-2,25,0,85,0.0,1023,2,10,81,12
2020-03-26 09:00:00,11,2,0.0,11.6,3,3,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,1,3,6,3,17,1,67,0.0,1023,6,10,74,14
2020-03-26 12:00:00,11,2,0.0,11.6,3,3,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,2,6,9,6,27,3,61,0.0,1024,9,10,84,23
2020-03-26 15:00:00,11,2,0.0,11.6,3,4,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,4,9,11,9,22,5,65,0.0,1023,11,10,77,17
2020-03-26 18:00:00,11,2,0.0,11.6,3,3,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,5,6,8,6,24,2,77,0.0,1023,8,10,51,13
2020-03-26 21:00:00,11,2,0.0,11.6,3,1,11,08:16 AM,09:51 PM,07:05 AM,07:40 PM,3,3,6,3,30,2,83,0.0,1024,6,10,64,14
2020-03-27 00:00:00,9,1,0.0,11.6,3,1,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,2,1,4,1,33,2,85,0.0,1024,4,10,79,16
2020-03-27 03:00:00,9,1,0.0,11.6,3,1,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,0,-2,2,-2,35,11,85,0.0,1024,2,10,72,18
2020-03-27 06:00:00,9,1,0.0,11.6,3,2,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,-1,-4,1,-4,35,11,85,0.0,1024,1,10,76,18
2020-03-27 09:00:00,9,1,0.0,11.6,3,3,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,1,1,6,1,31,2,72,0.0,1025,6,10,73,24
2020-03-27 12:00:00,9,1,0.0,11.6,3,3,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,2,5,8,5,27,13,67,0.0,1025,8,10,68,23
2020-03-27 15:00:00,9,1,0.0,11.6,3,3,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,4,6,9,6,28,23,69,0.0,1024,9,10,61,22
2020-03-27 18:00:00,9,1,0.0,11.6,3,3,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,5,6,8,6,24,37,77,0.0,1025,8,10,46,14
2020-03-27 21:00:00,9,1,0.0,11.6,3,1,18,08:34 AM,10:58 PM,07:02 AM,07:42 PM,4,2,6,2,34,1,87,0.0,1026,6,10,56,18
2020-03-28 00:00:00,10,4,0.0,11.6,3,1,25,08:54 AM,No moonset,07:00 AM,07:43 PM,2,0,5,0,39,2,81,0.0,1027,5,10,62,23
2020-03-28 03:00:00,10,4,0.0,11.6,3,1,25,08:54 AM,No moonset,07:00 AM,07:43 PM,-0,-2,4,-2,45,4,75,0.0,1027,4,10,57,28
2020-03-28 06:00:00,10,4,0.0,11.6,3,2,25,08:54 AM,No moonset,07:00 AM,07:43 PM,-1,-2,4,-2,48,6,70,0.0,1028,4,10,58,31
2020-03-28 09:00:00,10,4,0.0,11.6,3,3,25,08:54 AM,No moonset,07:00 AM,07:43 PM,1,1,6,1,46,7,69,0.0,1029,6,10,57,36
2020-03-28 12:00:00,10,4,0.0,11.6,3,3,25,08:54 AM,No moonset,07:00 AM,07:43 PM,5,5,9,5,46,14,73,0.0,1030,9,10,54,37
2020-03-28 15:00:00,10,4,0.0,11.6,3,3,25,08:54 AM,No moonset,07:00 AM,07:43 PM,5,6,10,6,47,16,72,0.0,1030,10,10,55,37
2020-03-28 18:00:00,10,4,0.0,11.6,3,3,25,08:54 AM,No moonset,07:00 AM,07:43 PM,4,4,8,4,48,16,73,0.0,1031,8,10,53,30
2020-03-28 21:00:00,10,4,0.0,11.6,3,1,25,08:54 AM,No moonset,07:00 AM,07:43 PM,1,1,6,1,52,26,72,0.0,1034,6,10,55,33
2020-03-29 00:00:00,7,2,0.0,11.6,2,1,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-2,-3,3,-3,53,0,69,0.0,1036,3,10,55,34
2020-03-29 03:00:00,7,2,0.0,11.6,2,1,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-1,-3,3,-3,54,36,74,0.0,1037,3,10,53,34
2020-03-29 06:00:00,7,2,0.0,11.6,2,2,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-3,-4,2,-4,48,13,71,0.0,1038,2,10,50,31
2020-03-29 09:00:00,7,2,0.0,11.6,2,2,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-2,-2,4,-2,45,51,64,0.0,1040,4,10,51,37
2020-03-29 12:00:00,7,2,0.0,11.6,2,3,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-1,1,6,1,43,0,60,0.0,1041,6,10,49,37
2020-03-29 15:00:00,7,2,0.0,11.6,2,3,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-1,3,7,3,42,0,58,0.0,1040,7,10,49,33
2020-03-29 18:00:00,7,2,0.0,11.6,2,3,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-0,1,5,1,40,9,68,0.0,1040,5,10,41,26
2020-03-29 21:00:00,7,2,0.0,11.6,2,1,32,09:19 AM,12:06 AM,06:58 AM,07:45 PM,-2,-2,3,-2,41,18,68,0.0,1041,3,10,44,24
2020-03-30 00:00:00,8,1,0.0,9.0,3,1,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,-3,-3,2,-3,37,0,71,0.0,1041,2,10,42,22
2020-03-30 03:00:00,8,1,0.0,9.0,3,1,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,-3,-4,1,-4,35,4,72,0.0,1040,1,10,40,20
2020-03-30 06:00:00,8,1,0.0,9.0,3,2,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,-3,-3,1,-3,28,10,73,0.0,1039,1,10,20,15
2020-03-30 09:00:00,8,1,0.0,9.0,3,3,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,-0,2,5,2,23,17,66,0.0,1037,5,10,26,18
2020-03-30 12:00:00,8,1,0.0,9.0,3,2,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,2,5,8,5,23,100,68,0.0,1036,8,10,29,19
2020-03-30 15:00:00,8,1,0.0,9.0,3,2,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,3,5,8,5,30,100,71,0.2,1034,8,10,40,23
2020-03-30 18:00:00,8,1,0.0,9.0,3,2,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,4,4,7,4,28,58,78,0.4,1033,7,10,39,17
2020-03-30 21:00:00,8,1,0.0,9.0,3,1,40,09:49 AM,01:14 AM,06:56 AM,07:47 PM,2,1,5,1,42,41,84,0.0,1033,5,10,45,23
2020-03-31 00:00:00,9,3,0.0,10.3,3,1,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,2,-1,4,-1,39,59,87,0.0,1034,4,10,49,21
2020-03-31 03:00:00,9,3,0.0,10.3,3,1,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,2,-1,4,-1,41,75,87,0.0,1032,4,10,48,24
2020-03-31 06:00:00,9,3,0.0,10.3,3,2,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,1,-2,3,-2,39,37,85,0.0,1032,3,10,54,22
2020-03-31 09:00:00,9,3,0.0,10.3,3,2,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,1,1,5,1,37,74,75,0.0,1033,5,10,61,30
2020-03-31 12:00:00,9,3,0.0,10.3,3,3,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,3,4,8,4,30,44,70,0.0,1032,8,10,68,26
2020-03-31 15:00:00,9,3,0.0,10.3,3,3,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,3,6,9,6,24,33,69,0.0,1031,9,10,65,19
2020-03-31 18:00:00,9,3,0.0,10.3,3,3,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,4,5,8,5,27,8,76,0.0,1030,8,10,58,17
2020-03-31 21:00:00,9,3,0.0,10.3,3,1,44,10:27 AM,02:20 AM,06:53 AM,07:48 PM,2,1,5,1,33,2,84,0.0,1030,5,10,63,17
2020-04-01 00:00:00,8,2,0.0,9.0,3,1,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,1,0,4,0,28,0,85,0.0,1030,4,10,70,14
2020-04-01 03:00:00,8,2,0.0,9.0,3,1,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,1,-1,3,-1,26,1,87,0.0,1027,3,10,57,13
2020-04-01 06:00:00,8,2,0.0,9.0,3,2,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,0,-1,2,-1,21,0,87,0.0,1027,2,10,50,10
2020-04-01 09:00:00,8,2,0.0,9.0,3,3,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,2,4,7,4,14,58,74,0.0,1026,7,10,30,12
2020-04-01 12:00:00,8,2,0.0,9.0,3,2,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,1,5,7,5,16,76,66,0.0,1025,7,10,3,13
2020-04-01 15:00:00,8,2,0.0,9.0,3,3,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,2,6,8,6,18,43,65,0.0,1024,8,10,355,14
2020-04-01 18:00:00,8,2,0.0,9.0,3,2,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,3,4,7,4,28,65,77,0.0,1023,7,10,346,19
2020-04-01 21:00:00,8,2,0.0,9.0,3,1,56,11:18 AM,03:21 AM,06:51 AM,07:50 PM,2,0,4,0,30,21,84,0.0,1023,4,10,357,15
2020-04-02 00:00:00,9,4,0.0,6.5,3,1,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,1,1,4,1,22,20,86,0.0,1023,4,10,354,11
2020-04-02 03:00:00,9,4,0.0,6.5,3,1,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,2,2,4,2,19,100,86,0.0,1020,4,10,309,10
2020-04-02 06:00:00,9,4,0.0,6.5,3,2,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,4,3,6,3,22,92,89,0.0,1020,6,10,310,13
2020-04-02 09:00:00,9,4,0.0,6.5,3,2,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,6,5,8,5,24,82,90,0.1,1019,8,10,296,18
2020-04-02 12:00:00,9,4,0.0,6.5,3,2,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,7,6,9,6,29,92,84,0.2,1019,9,10,303,25
2020-04-02 15:00:00,9,4,0.0,6.5,3,2,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,6,6,9,6,30,77,82,0.3,1018,9,10,294,25
2020-04-02 18:00:00,9,4,0.0,6.5,3,2,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,6,5,8,5,30,100,87,0.2,1017,8,10,292,21
2020-04-02 21:00:00,9,4,0.0,6.5,3,1,64,12:19 PM,04:14 AM,06:49 AM,07:52 PM,7,4,7,4,28,67,94,0.2,1018,7,10,293,17
2020-04-03 00:00:00,11,6,0.0,10.3,2,1,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,7,5,8,5,28,89,93,0.3,1018,8,9,307,18
2020-04-03 03:00:00,11,6,0.0,10.3,2,1,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,6,4,6,4,19,87,96,0.3,1017,6,10,286,10
2020-04-03 06:00:00,11,6,0.0,10.3,2,2,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,5,4,6,4,18,100,93,0.6,1018,6,10,324,10
2020-04-03 09:00:00,11,6,0.0,10.3,2,3,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,5,7,8,7,11,42,81,0.0,1018,8,10,243,8
2020-04-03 12:00:00,11,6,0.0,10.3,2,4,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,5,9,11,9,16,24,70,0.0,1019,11,10,284,14
2020-04-03 15:00:00,11,6,0.0,10.3,2,3,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,6,9,10,9,16,87,73,0.1,1018,10,10,297,13
2020-04-03 18:00:00,11,6,0.0,10.3,2,3,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,6,8,9,8,10,20,85,0.0,1018,9,10,266,6
2020-04-03 21:00:00,11,6,0.0,10.3,2,1,71,01:32 PM,04:59 AM,06:47 AM,07:53 PM,4,4,6,4,17,21,88,0.0,1019,6,10,177,8
2020-04-04 00:00:00,13,4,0.0,10.3,3,1,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,3,3,5,3,19,21,87,0.0,1019,5,10,160,9
2020-04-04 03:00:00,13,4,0.0,10.3,3,1,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,3,2,5,2,21,16,89,0.0,1019,5,10,163,10
2020-04-04 06:00:00,13,4,0.0,10.3,3,2,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,3,2,4,2,24,7,90,0.0,1018,4,10,145,12
2020-04-04 09:00:00,13,4,0.0,10.3,3,3,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,6,7,10,7,32,14,81,0.0,1018,10,10,157,23
2020-04-04 12:00:00,13,4,0.0,10.3,3,3,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,7,10,12,10,37,86,70,0.0,1018,12,10,169,27
2020-04-04 15:00:00,13,4,0.0,10.3,3,4,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,7,10,13,10,36,0,69,0.0,1016,13,10,169,25
2020-04-04 18:00:00,13,4,0.0,10.3,3,4,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,7,8,10,8,31,0,80,0.0,1015,10,10,141,18
2020-04-04 21:00:00,13,4,0.0,10.3,3,1,79,02:53 PM,05:35 AM,06:44 AM,07:55 PM,6,4,7,4,44,0,89,0.0,1015,7,10,130,23
2020-04-05 00:00:00,15,8,0.0,10.3,4,1,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,7,5,8,5,45,0,89,0.0,1014,8,10,132,24
2020-04-05 03:00:00,15,8,0.0,10.3,4,1,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,7,4,8,4,46,14,90,0.0,1011,8,10,131,26
2020-04-05 06:00:00,15,8,0.0,10.3,4,3,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,7,4,8,4,49,21,90,0.0,1009,8,10,138,29
2020-04-05 09:00:00,15,8,0.0,10.3,4,4,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,8,8,11,8,47,8,83,0.0,1008,11,10,142,34
2020-04-05 12:00:00,15,8,0.0,10.3,4,4,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,11,12,15,12,42,5,77,0.0,1007,15,10,164,32
2020-04-05 15:00:00,15,8,0.0,10.3,4,4,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,11,15,15,15,43,90,76,0.0,1006,15,10,165,28
2020-04-05 18:00:00,15,8,0.0,10.3,4,4,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,10,11,13,11,53,35,81,0.0,1004,13,10,172,31
2020-04-05 21:00:00,15,8,0.0,10.3,4,1,87,04:18 PM,06:04 AM,06:42 AM,07:56 PM,11,9,12,9,54,100,92,0.4,1005,12,2,190,34
2020-04-06 00:00:00,11,5,0.0,9.1,3,1,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,9,7,10,7,37,41,90,0.0,1007,10,10,228,22
2020-04-06 03:00:00,11,5,0.0,9.1,3,1,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,8,7,9,7,28,76,94,0.2,1009,9,5,227,17
2020-04-06 06:00:00,11,5,0.0,9.1,3,2,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,6,4,7,4,31,81,94,0.1,1011,7,10,228,16
2020-04-06 09:00:00,11,5,0.0,9.1,3,4,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,8,8,11,8,33,9,83,0.0,1015,11,10,251,24
2020-04-06 12:00:00,11,5,0.0,9.1,3,3,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,8,9,11,9,23,79,79,0.1,1019,11,10,272,20
2020-04-06 15:00:00,11,5,0.0,9.1,3,3,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,6,9,11,9,20,75,72,0.1,1022,11,10,283,16
2020-04-06 18:00:00,11,5,0.0,9.1,3,3,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,6,7,9,7,14,0,81,0.0,1024,9,10,293,9
2020-04-06 21:00:00,11,5,0.0,9.1,3,1,94,05:45 PM,06:29 AM,06:40 AM,07:58 PM,3,5,5,5,5,0,85,0.0,1027,5,10,179,2
2020-04-07 00:00:00,13,4,0.0,8.0,4,1,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,1,3,4,3,10,7,81,0.0,1028,4,10,142,5
2020-04-07 03:00:00,13,4,0.0,8.0,4,1,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,1,3,5,3,12,11,77,0.0,1028,5,10,137,6
2020-04-07 06:00:00,13,4,0.0,8.0,4,2,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,1,3,5,3,17,2,77,0.0,1029,5,10,108,8
2020-04-07 09:00:00,13,4,0.0,8.0,4,2,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,6,7,10,7,21,100,77,0.0,1029,10,10,115,16
2020-04-07 12:00:00,13,4,0.0,8.0,4,3,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,8,11,13,11,22,100,71,0.0,1028,13,10,134,16
2020-04-07 15:00:00,13,4,0.0,8.0,4,4,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,8,12,13,12,21,50,68,0.0,1027,13,10,130,14
2020-04-07 18:00:00,13,4,0.0,8.0,4,3,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,7,9,11,9,23,91,77,0.0,1027,11,10,128,13
2020-04-07 21:00:00,13,4,0.0,8.0,4,1,100,07:12 PM,06:52 AM,06:38 AM,08:00 PM,6,8,10,8,25,71,76,0.0,1027,10,10,129,14
2020-04-08 00:00:00,15,9,0.0,9.2,3,1,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,6,8,9,8,17,99,82,0.0,1026,9,10,118,9
2020-04-08 03:00:00,15,9,0.0,9.2,3,1,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,4,9,10,9,9,100,70,0.0,1025,10,10,89,5
2020-04-08 06:00:00,15,9,0.0,9.2,3,2,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,4,9,10,9,12,64,69,0.1,1025,10,10,74,6
2020-04-08 09:00:00,15,9,0.0,9.2,3,4,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,8,12,13,12,14,32,72,0.0,1024,13,10,96,10
2020-04-08 12:00:00,15,9,0.0,9.2,3,5,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,10,15,15,15,10,38,73,0.0,1025,15,10,92,8
2020-04-08 15:00:00,15,9,0.0,9.2,3,4,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,12,15,15,15,7,87,78,0.6,1024,15,9,89,5
2020-04-08 18:00:00,15,9,0.0,9.2,3,3,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,12,14,14,14,7,70,87,1.2,1024,14,10,61,4
2020-04-08 21:00:00,15,9,0.0,9.2,3,1,100,08:39 PM,07:14 AM,06:35 AM,08:01 PM,9,11,11,11,11,74,88,0.1,1025,11,10,64,5
2020-04-09 00:00:00,17,10,0.0,9.2,3,1,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,8,10,10,10,10,80,90,0.1,1025,10,10,106,5
2020-04-09 03:00:00,17,10,0.0,9.2,3,1,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,8,9,10,9,16,9,88,0.0,1023,10,10,104,8
2020-04-09 06:00:00,17,10,0.0,9.2,3,3,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,8,8,10,8,22,8,90,0.0,1023,10,10,117,10
2020-04-09 09:00:00,17,10,0.0,9.2,3,4,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,11,12,13,12,22,12,84,0.0,1024,13,10,109,15
2020-04-09 12:00:00,17,10,0.0,9.2,3,5,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,12,16,16,16,23,10,77,0.0,1024,16,10,119,16
2020-04-09 15:00:00,17,10,0.0,9.2,3,4,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,12,17,17,17,22,83,75,0.2,1023,17,10,122,14
2020-04-09 18:00:00,17,10,0.0,9.2,3,3,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,12,14,15,14,27,76,85,0.2,1023,15,10,123,14
2020-04-09 21:00:00,17,10,0.0,9.2,3,1,83,10:06 PM,07:37 AM,06:33 AM,08:03 PM,9,9,11,9,28,10,87,0.0,1023,11,10,123,13
2020-04-10 00:00:00,17,9,0.0,11.6,4,1,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,7,8,10,8,31,11,84,0.0,1024,10,10,117,15
2020-04-10 03:00:00,17,9,0.0,11.6,4,1,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,7,7,9,7,40,7,86,0.0,1022,9,10,113,19
2020-04-10 06:00:00,17,9,0.0,11.6,4,3,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,7,7,9,7,38,10,87,0.0,1023,9,10,110,18
2020-04-10 09:00:00,17,9,0.0,11.6,4,4,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,10,11,13,11,32,9,82,0.0,1023,13,10,117,21
2020-04-10 12:00:00,17,9,0.0,11.6,4,5,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,12,17,17,17,32,6,77,0.0,1023,17,10,121,22
2020-04-10 15:00:00,17,9,0.0,11.6,4,5,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,13,17,17,17,30,7,75,0.0,1021,17,10,127,18
2020-04-10 18:00:00,17,9,0.0,11.6,4,4,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,11,13,14,13,28,6,82,0.0,1021,14,10,130,15
2020-04-10 21:00:00,17,9,0.0,11.6,4,1,76,11:31 PM,08:02 AM,06:31 AM,08:05 PM,7,8,10,8,28,2,84,0.0,1022,10,10,126,13
2020-04-11 00:00:00,17,9,0.0,9.2,4,1,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,7,8,9,8,22,5,86,0.0,1022,9,10,118,10
2020-04-11 03:00:00,17,9,0.0,9.2,4,1,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,7,7,9,7,21,5,86,0.0,1022,9,10,116,10
2020-04-11 06:00:00,17,9,0.0,9.2,4,3,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,7,9,10,9,15,18,83,0.0,1022,10,10,120,7
2020-04-11 09:00:00,17,9,0.0,9.2,4,4,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,10,15,15,15,5,19,74,0.0,1023,15,10,85,3
2020-04-11 12:00:00,17,9,0.0,9.2,4,5,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,12,17,17,17,8,9,71,0.0,1023,17,10,279,5
2020-04-11 15:00:00,17,9,0.0,9.2,4,4,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,12,16,16,16,11,75,75,0.4,1022,16,10,290,8
2020-04-11 18:00:00,17,9,0.0,9.2,4,3,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,11,13,14,13,13,74,82,0.4,1022,14,10,296,7
